gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,54352.92686816525,86755.25224495554,0.6310363077468163
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25744.951303858903,40210.65847129815,0.282333126091477
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,27316.71063284335,48285.21042844362,0.25824137288648497
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,30302.850276988636,52869.059197603034,0.3698153969857471
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,37453.12981577024,75965.3412956403,0.4070434113609113
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,31845.76588482481,57674.33294694312,0.3484806188858756
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,34647.61011543135,60340.05289302072,0.37746068345985034
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146990.97130167644,231573.5150528556,0.9887213875783759
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,147057.12124259272,231778.40935107603,0.9887185294402796
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146991.83696329754,231574.06453134926,0.9887417852645332
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,147057.79913066805,231778.83945656888,0.9887345273158225
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146991.0322454649,231573.5537367585,0.9887228236087392
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,147057.05627178133,231778.36813214447,0.988716995927453
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24505.40053622159,39578.74418897133,0.26340743718920223
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,27472.08829821822,44538.81481128649,0.3899214982319928
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,31819.957380445077,48892.00615916196,0.49128356239212034
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,34651.6111501367,72857.1617912714,0.44017865829207403
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26852.640822679925,45683.467765830756,0.29007291155256015
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,34941.56223005107,62335.32496328098,0.38450519956633333
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24418.032556226324,37924.943894590746,0.2941608108422775
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,25165.669875004747,44563.35795441782,0.23676949166316602
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,35839.73320785985,65457.68436139143,0.43327946589912236
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,46920.54879252734,84762.85924189824,0.7047299764238395
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,28686.12259070194,48157.36865284386,0.3050479738639166
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,29097.813185551622,51730.54314487724,0.297625877856374
2,0,150,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,144699.95943033855,230126.1077949794,0.9347380065487139
2,0,150,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,144766.6294224161,230331.9585489716,0.9346631731277162
2,0,150,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,144702.20820963543,230127.5218014341,0.9347909947986455
2,0,150,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,144768.58694194735,230333.18888046985,0.9347093703742682
2,0,150,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,144700.0517154948,230126.1658225586,0.9347401810746582
2,0,150,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,144766.6108677286,230331.94688710984,0.9346627352391234
2,0,150,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,32994.5002470999,49480.93939857115,0.3696307198271463
2,0,150,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,50570.342428733486,86529.34773133654,0.543928454935926
2,0,150,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,38834.17544744318,53396.86435728268,0.4923845586103165
2,0,150,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,35171.41912270751,72902.98299827609,0.40472579918857887
2,0,150,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,45608.92828125,67115.71276563633,0.5262503146755914
2,0,150,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,62857.37594689778,106141.89522287367,0.7850464230728779
2,0,150,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24133.6624050071,37722.47769952818,0.28212569016837297
2,0,150,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,31364.407775929893,59254.9284729905,0.2766137127222158
2,0,150,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,32484.118918087122,49989.50241459267,0.4110624909025088
2,0,150,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,27154.867631358335,58322.234622650736,0.21535964981512976
2,0,150,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,31259.704725970645,52235.674926224616,0.34647007112071415
2,0,150,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,37423.38560486868,76468.43617049661,0.3421738298490023
2,0,150,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146070.51143229168,230990.34945169487,0.9670324838790278
2,0,150,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146136.6617710489,231195.4974653788,0.9669957865108629
2,0,150,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146071.65278971355,230991.0712093511,0.9670593778176263
2,0,150,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146137.62344097078,231196.10532976763,0.9670184818156983
2,0,150,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146070.5858951823,230990.39653952434,0.9670342384568401
2,0,150,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146136.61147808016,231195.46567563424,0.9669945996023086
2,0,150,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24718.40138790246,37842.09128734315,0.2777678404773603
2,0,150,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,49407.57756671002,101415.77149435997,0.4919454927887343
2,0,150,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,31794.51557410038,48956.75759785109,0.45056573329838445
2,0,150,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,45342.956281919236,94709.78652057222,0.4474291499790629
2,0,150,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,35865.13604876894,56329.55579661409,0.4188795565282942
2,0,150,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,79101.71413772972,137884.00864778578,0.8438009109413034
2,0,150,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25529.631339666194,39386.4427035854,0.26540731127758527
2,0,150,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,27830.809682000163,60987.420593253824,0.2551516035657452
2,0,150,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,25092.404315814394,41958.27432974346,0.3558628094231144
2,0,150,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,29556.030302508923,61397.883357742474,0.2669037537037212
2,0,150,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,29327.15945904356,48201.007334189504,0.3372440515135603
2,0,150,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,41991.511631570495,96492.80388279389,0.34973282433990716
2,0,150,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146757.28309977215,231425.2522361195,0.9832149651091769
2,0,150,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146823.1444980997,231630.02805117448,0.9831967036863521
2,0,150,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146757.89345133465,231425.6392882996,0.9832293468945238
2,0,150,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146823.64822124422,231630.3473460973,0.9832085914973959
2,0,150,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146757.30818522137,231425.2681439451,0.9832155562005549
2,0,150,"(256, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146823.0953647989,231629.9969070907,0.9831955441458349
2,0,150,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,32614.36410274621,46748.51235810463,0.41485659801563807
2,0,150,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,37674.12287244646,67651.0029417766,0.42675006262592285
2,0,150,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,30464.947604166668,46762.46095335306,0.3461456000323411
2,0,150,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,34638.8648564465,72276.65152021508,0.33889062216093685
2,0,150,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,41976.81765329072,66332.57872588046,0.5100969336237624
2,0,150,"(256, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,58697.68639291274,96277.2801063881,0.6869978886441291
2,0,150,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,31216.106263020833,45243.97591628531,0.3370535607278018
2,0,150,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,25410.444505619686,42705.167955785124,0.23939693682612165
2,0,150,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,23802.934399857953,40269.33784779831,0.2908267510369118
2,0,150,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,24991.856829173943,50601.76591289116,0.20067908395582104
2,0,150,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,35446.953951822914,55808.94114000358,0.4050683393344904
2,0,150,"(256, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,36809.24655623279,67094.28156340803,0.337517794027159
2,0,150,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146069.5418277995,230989.7363077159,0.9670096369748259
2,0,150,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146136.01650737703,231195.08960036843,0.9669805583588754
2,0,150,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146071.01045572918,230990.6650176206,0.9670442424267273
2,0,150,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146137.17471050203,231195.82169028447,0.9670078918257801
2,0,150,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146069.64265787762,230989.800069018,0.9670120128457652
2,0,150,"(128, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146136.04531597078,231195.1078099826,0.9669812382385329
2,0,150,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,26687.70798946496,41470.703825047545,0.29157192151097316
2,0,150,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,44046.609078946116,86062.48839030809,0.4163991548276782
2,0,150,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,29934.602128314393,46282.52701359074,0.5297969154081843
2,0,150,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,41362.9390022213,100137.05846824517,0.34445421101705104
2,0,150,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,32018.258515625,53197.167051494114,0.3842306139373165
2,0,150,"(128, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,60069.033270760556,111671.29895502393,0.6312018484961472
2,0,150,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24575.06056640625,37233.90344047969,0.28097530902657075
2,0,150,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,46068.887837406495,90320.13121419624,0.44262180252278616
2,0,150,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,27257.684617660983,44426.6823398866,0.3659153935367226
2,0,150,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,39450.23265885438,90142.7351798445,0.2731442956757964
2,0,150,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,33274.95780184659,53640.14907911749,0.3932275421251669
2,0,150,"(128, 64)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,45812.629625322756,101337.23934733837,0.4085645315740117
2,0,150,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146756.81666910808,231424.9564514922,0.9832039745488151
2,0,150,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146822.88271831453,231629.86211711558,0.9831905257120925
2,0,150,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146757.6157413737,231425.46317943832,0.9832228031821909
2,0,150,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146823.46749614656,231630.23278982824,0.9832043264048841
2,0,150,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146756.87233317058,231424.99175054405,0.9832052861676387
2,0,150,"(128, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146822.8375522989,231629.83348780175,0.9831894597990702
2,0,150,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,28287.059625355112,44138.281499787576,0.31728169272826867
2,0,150,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,28548.131100252507,54853.30905516538,0.2568187722013093
2,0,150,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24546.794293323863,39692.342961777395,0.3196749297425746
2,0,150,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,28889.4985668975,54209.35832112004,0.3304827172519178
2,0,150,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,32483.98098721591,55967.628261681515,0.3467225739524655
2,0,150,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,52203.93373258088,88445.77727470738,0.5691951739277408
2,0,150,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,26457.63198922822,40114.50973584018,0.2944836534272801
2,0,150,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,26883.885679891595,48798.578442338265,0.2384141446002777
2,0,150,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,25966.423585464014,43152.52834616204,0.3133310420210402
2,0,150,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,32954.91294657358,70651.7397065968,0.3143576946259406
2,0,150,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,33261.372462713065,56575.35497352831,0.40527781226428894
2,0,150,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,33339.33921663787,63725.96375060672,0.340736586475696
2,0,150,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146756.24232828777,231424.59223696167,0.9831904412888037
2,0,150,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146822.4092686075,231629.56201253005,0.9831793523508582
2,0,150,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146757.1079288737,231425.14115232154,0.9832108375367826
2,0,150,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146823.08706401766,231629.99164548214,0.9831953482483065
2,0,150,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146756.30330240887,231424.63090326727,0.9831918780291597
2,0,150,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146822.3442061692,231629.5207714201,0.9831778169026651
2,0,150,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24335.089875710226,40162.026822105174,0.2514541643397067
2,0,150,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,27000.870946316354,41822.76988015781,0.3170029185286617
2,0,150,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,27060.538151041666,40983.04939325077,0.38782448311883266
2,0,150,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,34861.52584568177,79660.83698555411,0.33286387792731204
2,0,150,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,25879.36832327178,41354.973637249495,0.29737257735990874
2,0,150,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,35938.30746174438,65261.709452961506,0.38839159965959297
2,0,150,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,23227.080670572916,37670.21405357189,0.2619345422561392
2,0,150,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,26529.479305596426,49949.767172487605,0.2470469808076777
2,0,150,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,28354.75986919981,45492.982817739976,0.3886407154618752
2,0,150,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,30476.171910597663,65846.30871236406,0.3171487727966145
2,0,150,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,27853.540830078124,49193.15034558419,0.28841419304110727
2,0,150,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,33499.709491938316,64233.96882314572,0.30673676156687046
