gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,143808.64161280775,229565.36666631137,0.9144543524168081
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,143862.39260096682,229763.35021644182,0.9140531624767969
2,0,100,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,28184.155120738636,40285.00443318096,0.41074728989435194
2,0,100,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,52535.874005935315,75588.31762801557,0.7075029351087042
2,0,100,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,25434.532175071025,39597.18374011112,0.2508728827818752
2,0,100,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23609.914675373064,36828.27555684875,0.2596529853524935
2,0,100,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,34772.676986860795,53049.40933966011,0.4356884273519702
2,0,100,"(256, 128)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,84023.33451596674,112392.80935022485,1.1136616847609608
2,0,100,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,23544.906246448863,36843.10876740789,0.2997914321178963
2,0,100,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,30711.526059267733,44383.80748385172,0.42129656515641883
2,0,100,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24210.455284756747,41900.40359347887,0.2574599190262569
2,0,100,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,25970.284760522667,42333.55706745174,0.32211481373572254
2,0,100,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,27849.896412760416,46137.66579868356,0.3098514687746467
2,0,100,"(256, 128)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,29628.684168948872,47510.044359942425,0.35728300381613476
2,0,100,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,145625.10786783855,230708.94926561578,0.9565373875276496
2,0,100,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,145683.04323869894,230909.03668439062,0.9562904387326515
2,0,100,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,145627.16511881512,230710.2478223876,0.9565858627733392
2,0,100,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,145694.93838237703,230916.54164421104,0.9565711629153153
2,0,100,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,145625.2450748698,230709.03587168138,0.9565406205529954
2,0,100,"(256, 64)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,145682.931179042,230908.96598412236,0.9562877942279505
2,0,100,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,27218.681928267044,39784.13865984417,0.3441784871959909
2,0,100,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,25589.8089930371,38501.74059095014,0.35062462526172294
2,0,100,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,25740.227794152463,41267.985210090366,0.35987497941043717
2,0,100,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,25705.317794558778,39845.76119368775,0.3249521673861124
2,0,100,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,42440.36559185606,61099.50588333178,0.5940976515864628
2,0,100,"(256, 64)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,35920.950179886844,51163.86823693573,0.5681653564867231
2,0,100,"(256, 64)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24042.831094341855,36887.371907613124,0.2788635735063865
