estados,data,consumo
SE,2016-05-01,48826.0
BA,2016-05-01,276598.0
MG,2016-05-01,439446.0
ES,2016-05-01,106286.0
RJ,2016-05-01,281139.0
SP,2016-05-01,928343.0
PR,2016-05-01,304772.0
SC,2016-05-01,248709.0
RS,2016-05-01,251984.0
MS,2016-05-01,76891.0
MT,2016-05-01,111810.0
GO,2016-05-01,205413.0
DF,2016-05-01,52695.0
RO,2016-06-01,350760.0
AC,2016-06-01,36606.0
AM,2016-06-01,13952.0
RR,2016-06-01,50305.0
PA,2016-06-01,9955.0
AP,2016-06-01,175131.0
TO,2016-06-01,12194.0
MA,2016-06-01,95000.0
PI,2016-06-01,75075.0
CE,2016-06-01,202906.0
RN,2016-06-01,72400.0
PB,2016-06-01,76445.0
PE,2016-06-01,167532.0
AL,2016-06-01,38419.0
SE,2016-06-01,45065.0
BA,2016-06-01,250321.0
MG,2016-06-01,440616.0
ES,2016-06-01,108974.0
RJ,2016-06-01,267397.0
SP,2016-06-01,926407.0
PR,2016-06-01,329430.0
SC,2016-06-01,256686.0
RS,2016-06-01,262133.0
MS,2016-06-01,80194.0
MT,2016-06-01,115567.0
GO,2016-06-01,212790.0
DF,2016-06-01,55321.0
RO,2016-07-01,354304.0
AC,2016-07-01,40673.0
AM,2016-07-01,14225.0
RR,2016-07-01,48796.0
PA,2016-07-01,9770.0
AP,2016-07-01,170586.0
TO,2016-07-01,13915.0
MA,2016-07-01,100278.0
PI,2016-07-01,82175.0
CE,2016-07-01,208659.0
RN,2016-07-01,71696.0
PB,2016-07-01,84929.0
PE,2016-07-01,178598.0
AL,2016-07-01,39849.0
SE,2016-07-01,46401.0
BA,2016-07-01,281828.0
MG,2016-07-01,429457.0
ES,2016-07-01,108969.0
RJ,2016-07-01,263114.0
SP,2016-07-01,1052710.0
PR,2016-07-01,382585.0
SC,2016-07-01,274760.0
RS,2016-07-01,252646.0
MS,2016-07-01,96613.0
MT,2016-07-01,127053.0
GO,2016-07-01,223793.0
DF,2016-07-01,63858.0
RO,2016-08-01,360013.0
AC,2016-08-01,40519.0
AM,2016-08-01,16078.0
RR,2016-08-01,52316.0
PA,2016-08-01,10965.0
AP,2016-08-01,175167.0
TO,2016-08-01,12302.0
MA,2016-08-01,97036.0
PI,2016-08-01,79132.0
CE,2016-08-01,206965.0
RN,2016-08-01,70312.0
PB,2016-08-01,82776.0
PE,2016-08-01,177848.0
AL,2016-08-01,38757.0
SE,2016-08-01,44125.0
BA,2016-08-01,283825.0
MG,2016-08-01,468183.0
ES,2016-08-01,119374.0
RJ,2016-08-01,248575.0
SP,2016-08-01,948102.0
PR,2016-08-01,323510.0
SC,2016-08-01,239951.0
RS,2016-08-01,245702.0
MS,2016-08-01,85369.0
MT,2016-08-01,113457.0
GO,2016-08-01,217446.0
DF,2016-08-01,56542.0
RO,2016-09-01,348372.0
AC,2016-09-01,35289.0
AM,2016-09-01,14524.0
RR,2016-09-01,51626.0
PA,2016-09-01,8888.0
AP,2016-09-01,170954.0
TO,2016-09-01,18278.0
MA,2016-09-01,98001.0
PI,2016-09-01,79162.0
CE,2016-09-01,195841.0
RN,2016-09-01,65712.0
PB,2016-09-01,81529.0
PE,2016-09-01,169701.0
AL,2016-09-01,37084.0
SE,2016-09-01,41639.0
BA,2016-09-01,267564.0
MG,2016-09-01,438992.0
ES,2016-09-01,113403.0
RJ,2016-09-01,237193.0
SP,2016-09-01,906557.0
PR,2016-09-01,335874.0
SC,2016-09-01,249705.0
RS,2016-09-01,233952.0
MS,2016-09-01,83945.0
MT,2016-09-01,107828.0
GO,2016-09-01,214193.0
DF,2016-09-01,52137.0
RO,2016-10-01,359769.0
AC,2016-10-01,37441.0
AM,2016-10-01,14342.0
RR,2016-10-01,52073.0
PA,2016-10-01,10463.0
AP,2016-10-01,182802.0
TO,2016-10-01,17107.0
MA,2016-10-01,104152.0
PI,2016-10-01,76509.0
CE,2016-10-01,188222.0
RN,2016-10-01,61702.0
PB,2016-10-01,73628.0
PE,2016-10-01,163018.0
AL,2016-10-01,35353.0
SE,2016-10-01,41987.0
BA,2016-10-01,259186.0
MG,2016-10-01,417542.0
ES,2016-10-01,109032.0
RJ,2016-10-01,218805.0
SP,2016-10-01,848900.0
PR,2016-10-01,295163.0
SC,2016-10-01,222248.0
RS,2016-10-01,216512.0
MS,2016-10-01,78525.0
MT,2016-10-01,102958.0
GO,2016-10-01,190495.0
DF,2016-10-01,48286.0
RO,2016-11-01,344782.0
AC,2016-11-01,34310.0
AM,2016-11-01,14289.0
RR,2016-11-01,52048.0
PA,2016-11-01,8548.0
AP,2016-11-01,171904.0
TO,2016-11-01,20196.0
MA,2016-11-01,108978.0
PI,2016-11-01,79453.0
CE,2016-11-01,203406.0
RN,2016-11-01,66370.0
PB,2016-11-01,77286.0
PE,2016-11-01,171443.0
AL,2016-11-01,38823.0
SE,2016-11-01,45587.0
BA,2016-11-01,261283.0
MG,2016-11-01,380746.0
ES,2016-11-01,99660.0
RJ,2016-11-01,219024.0
SP,2016-11-01,875056.0
PR,2016-11-01,337699.0
SC,2016-11-01,250074.0
RS,2016-11-01,248864.0
MS,2016-11-01,84256.0
MT,2016-11-01,99300.0
GO,2016-11-01,174517.0
DF,2016-11-01,43363.0
RO,2016-12-01,318506.0
AC,2016-12-01,32447.0
AM,2016-12-01,11401.0
RR,2016-12-01,53390.0
PA,2016-12-01,9565.0
AP,2016-12-01,148917.0
TO,2016-12-01,17739.0
MA,2016-12-01,101536.0
PI,2016-12-01,76155.0
CE,2016-12-01,204557.0
RN,2016-12-01,66364.0
PB,2016-12-01,74255.0
PE,2016-12-01,163938.0
AL,2016-12-01,40483.0
SE,2016-12-01,47599.0
BA,2016-12-01,269539.0
MG,2016-12-01,363966.0
ES,2016-12-01,99117.0
RJ,2016-12-01,203375.0
SP,2016-12-01,771507.0
PR,2016-12-01,279028.0
SC,2016-12-01,203499.0
RS,2016-12-01,221927.0
MS,2016-12-01,64323.0
MT,2016-12-01,78635.0
GO,2016-12-01,167738.0
DF,2016-12-01,42329.0
RO,2017-01-01,29715.0
AC,2017-01-01,10406.0
AM,2017-01-01,61287.0
RR,2017-01-01,8438.0
PA,2017-01-01,135014.0
AP,2017-01-01,12495.0
TO,2017-01-01,42290.0
MA,2017-01-01,87564.0
PI,2017-01-01,72379.0
CE,2017-01-01,183792.0
RN,2017-01-01,57594.0
PB,2017-01-01,70672.0
PE,2017-01-01,177729.0
AL,2017-01-01,38666.0
SE,2017-01-01,44274.0
BA,2017-01-01,271530.0
MG,2017-01-01,390594.0
ES,2017-01-01,99131.0
RJ,2017-01-01,196955.0
SP,2017-01-01,729273.0
PR,2017-01-01,311636.0
SC,2017-01-01,220479.0
RS,2017-01-01,218098.0
MS,2017-01-01,73279.0
MT,2017-01-01,83130.0
GO,2017-01-01,168182.0
DF,2017-01-01,45454.0
RO,2017-02-01,29662.0
AC,2017-02-01,9081.0
AM,2017-02-01,44068.0
RR,2017-02-01,6557.0
PA,2017-02-01,116872.0
AP,2017-02-01,8322.0
TO,2017-02-01,33787.0
MA,2017-02-01,66661.0
PI,2017-02-01,54656.0
CE,2017-02-01,134739.0
RN,2017-02-01,52722.0
PB,2017-02-01,58962.0
PE,2017-02-01,143388.0
AL,2017-02-01,32321.0
SE,2017-02-01,37579.0
BA,2017-02-01,213266.0
MG,2017-02-01,338767.0
ES,2017-02-01,77958.0
RJ,2017-02-01,175917.0
SP,2017-02-01,757915.0
PR,2017-02-01,280736.0
SC,2017-02-01,211861.0
RS,2017-02-01,196675.0
MS,2017-02-01,66462.0
MT,2017-02-01,65293.0
GO,2017-02-01,146310.0
DF,2017-02-01,35599.0
RO,2017-03-01,31408.0
AC,2017-03-01,9545.0
AM,2017-03-01,62847.0
RR,2017-03-01,8184.0
PA,2017-03-01,131959.0
AP,2017-03-01,11373.0
TO,2017-03-01,41594.0
MA,2017-03-01,78801.0
PI,2017-03-01,69984.0
CE,2017-03-01,151819.0
RN,2017-03-01,63109.0
PB,2017-03-01,73459.0
PE,2017-03-01,188227.0
AL,2017-03-01,41937.0
SE,2017-03-01,48016.0
BA,2017-03-01,285938.0
MG,2017-03-01,419962.0
ES,2017-03-01,105434.0
RJ,2017-03-01,208629.0
SP,2017-03-01,923634.0
PR,2017-03-01,352332.0
SC,2017-03-01,258760.0
RS,2017-03-01,251395.0
MS,2017-03-01,79514.0
MT,2017-03-01,90338.0
GO,2017-03-01,191374.0
DF,2017-03-01,49981.0
RO,2017-04-01,29484.0
AC,2017-04-01,10130.0
AM,2017-04-01,30374.0
RR,2017-04-01,8092.0
PA,2017-04-01,116171.0
AP,2017-04-01,9651.0
TO,2017-04-01,36019.0
MA,2017-04-01,67256.0
PI,2017-04-01,58643.0
CE,2017-04-01,124858.0
RN,2017-04-01,49356.0
PB,2017-04-01,59150.0
PE,2017-04-01,143049.0
AL,2017-04-01,31982.0
SE,2017-04-01,38263.0
BA,2017-04-01,219576.0
MG,2017-04-01,387800.0
ES,2017-04-01,86699.0
RJ,2017-04-01,181933.0
SP,2017-04-01,756663.0
PR,2017-04-01,280856.0
SC,2017-04-01,211393.0
RS,2017-04-01,199081.0
MS,2017-04-01,63281.0
MT,2017-04-01,83188.0
GO,2017-04-01,164318.0
DF,2017-04-01,39881.0
RO,2017-05-01,33601.0
AC,2017-05-01,14451.0
AM,2017-05-01,60003.0
RR,2017-05-01,7806.0
PA,2017-05-01,132242.0
AP,2017-05-01,10855.0
TO,2017-05-01,45143.0
MA,2017-05-01,84280.0
PI,2017-05-01,72337.0
CE,2017-05-01,162684.0
RN,2017-05-01,55725.0
PB,2017-05-01,64833.0
PE,2017-05-01,148068.0
AL,2017-05-01,28499.0
SE,2017-05-01,40413.0
BA,2017-05-01,267203.0
MG,2017-05-01,391122.0
ES,2017-05-01,90574.0
RJ,2017-05-01,187947.0
SP,2017-05-01,872715.0
PR,2017-05-01,319397.0
SC,2017-05-01,249531.0
RS,2017-05-01,220793.0
MS,2017-05-01,77205.0
MT,2017-05-01,107230.0
GO,2017-05-01,211049.0
DF,2017-05-01,48598.0
RO,2017-06-01,36905.0
AC,2017-06-01,13218.0
AM,2017-06-01,81014.0
RR,2017-06-01,10831.0
PA,2017-06-01,135615.0
AP,2017-06-01,13970.0
TO,2017-06-01,41704.0
MA,2017-06-01,86501.0
PI,2017-06-01,70968.0
CE,2017-06-01,169251.0
RN,2017-06-01,50796.0
PB,2017-06-01,63840.0
PE,2017-06-01,133872.0
AL,2017-06-01,22626.0
SE,2017-06-01,34053.0
BA,2017-06-01,240714.0
MG,2017-06-01,409739.0
ES,2017-06-01,85148.0
RJ,2017-06-01,181556.0
SP,2017-06-01,844988.0
PR,2017-06-01,295932.0
SC,2017-06-01,231359.0
RS,2017-06-01,211546.0
MS,2017-06-01,71168.0
MT,2017-06-01,105397.0
GO,2017-06-01,198789.0
DF,2017-06-01,49942.0
RO,2017-07-01,36094.0
AC,2017-07-01,13552.0
AM,2017-07-01,64862.0
RR,2017-07-01,7703.0
PA,2017-07-01,136117.0
AP,2017-07-01,12399.0
TO,2017-07-01,45710.0
MA,2017-07-01,88780.0
PI,2017-07-01,75913.0
CE,2017-07-01,179243.0
RN,2017-07-01,48750.0
PB,2017-07-01,61721.0
PE,2017-07-01,131464.0
AL,2017-07-01,21340.0
SE,2017-07-01,36174.0
BA,2017-07-01,250101.0
MG,2017-07-01,413460.0
ES,2017-07-01,86678.0
RJ,2017-07-01,185846.0
SP,2017-07-01,910653.0
PR,2017-07-01,354558.0
SC,2017-07-01,265999.0
RS,2017-07-01,244680.0
MS,2017-07-01,80517.0
MT,2017-07-01,120055.0
GO,2017-07-01,205551.0
DF,2017-07-01,53235.0
RO,2017-08-01,42556.0
AC,2017-08-01,15826.0
AM,2017-08-01,49885.0
RR,2017-08-01,8956.0
PA,2017-08-01,136475.0
AP,2017-08-01,11268.0
TO,2017-08-01,45564.0
MA,2017-08-01,86195.0
PI,2017-08-01,74774.0
CE,2017-08-01,194134.0
RN,2017-08-01,59738.0
PB,2017-08-01,69240.0
PE,2017-08-01,151370.0
AL,2017-08-01,26848.0
SE,2017-08-01,38394.0
BA,2017-08-01,277528.0
MG,2017-08-01,497019.0
ES,2017-08-01,100174.0
RJ,2017-08-01,200671.0
SP,2017-08-01,937696.0
PR,2017-08-01,360106.0
SC,2017-08-01,277169.0
RS,2017-08-01,252183.0
MS,2017-08-01,81348.0
MT,2017-08-01,125769.0
GO,2017-08-01,230558.0
DF,2017-08-01,59290.0
RO,2017-09-01,41193.0
AC,2017-09-01,14869.0
AM,2017-09-01,53130.0
RR,2017-09-01,8626.0
PA,2017-09-01,125300.0
AP,2017-09-01,8741.0
TO,2017-09-01,43754.0
MA,2017-09-01,84121.0
PI,2017-09-01,72484.0
CE,2017-09-01,186948.0
RN,2017-09-01,60303.0
PB,2017-09-01,70048.0
PE,2017-09-01,154276.0
AL,2017-09-01,28074.0
SE,2017-09-01,35688.0
BA,2017-09-01,270092.0
MG,2017-09-01,476478.0
ES,2017-09-01,89777.0
RJ,2017-09-01,207913.0
SP,2017-09-01,871611.0
PR,2017-09-01,350123.0
SC,2017-09-01,245824.0
RS,2017-09-01,249403.0
MS,2017-09-01,76509.0
MT,2017-09-01,112904.0
GO,2017-09-01,209621.0
DF,2017-09-01,54875.0
RO,2017-10-01,37053.0
AC,2017-10-01,14734.0
AM,2017-10-01,57796.0
RR,2017-10-01,6735.0
PA,2017-10-01,132627.0
AP,2017-10-01,12358.0
TO,2017-10-01,48554.0
MA,2017-10-01,88187.0
PI,2017-10-01,71534.0
CE,2017-10-01,194907.0
RN,2017-10-01,51009.0
PB,2017-10-01,67172.0
PE,2017-10-01,153331.0
AL,2017-10-01,29941.0
SE,2017-10-01,42076.0
BA,2017-10-01,278146.0
MG,2017-10-01,421395.0
ES,2017-10-01,94810.0
RJ,2017-10-01,188107.0
SP,2017-10-01,795853.0
PR,2017-10-01,288254.0
SC,2017-10-01,244227.0
RS,2017-10-01,208299.0
MS,2017-10-01,71851.0
MT,2017-10-01,123201.0
GO,2017-10-01,210984.0
DF,2017-10-01,57520.0
RO,2017-11-01,33527.0
AC,2017-11-01,12754.0
AM,2017-11-01,47026.0
RR,2017-11-01,9161.0
PA,2017-11-01,135172.0
AP,2017-11-01,11876.0
TO,2017-11-01,40896.0
MA,2017-11-01,79514.0
PI,2017-11-01,70320.0
CE,2017-11-01,179505.0
RN,2017-11-01,48874.0
PB,2017-11-01,64220.0
PE,2017-11-01,152600.0
AL,2017-11-01,28977.0
SE,2017-11-01,39875.0
BA,2017-11-01,257458.0
MG,2017-11-01,413641.0
ES,2017-11-01,93446.0
RJ,2017-11-01,193661.0
SP,2017-11-01,804767.0
PR,2017-11-01,301687.0
SC,2017-11-01,263751.0
RS,2017-11-01,238414.0
MS,2017-11-01,71187.0
MT,2017-11-01,112725.0
GO,2017-11-01,189889.0
DF,2017-11-01,49573.0
RO,2017-12-01,25616.0
AC,2017-12-01,11925.0
AM,2017-12-01,74919.0
RR,2017-12-01,8634.0
PA,2017-12-01,131376.0
AP,2017-12-01,11713.0
TO,2017-12-01,35255.0
MA,2017-12-01,74061.0
PI,2017-12-01,67364.0
CE,2017-12-01,173278.0
RN,2017-12-01,48506.0
PB,2017-12-01,63021.0
PE,2017-12-01,136567.0
AL,2017-12-01,31580.0
SE,2017-12-01,38984.0
BA,2017-12-01,231748.0
MG,2017-12-01,338033.0
ES,2017-12-01,87540.0
RJ,2017-12-01,175783.0
SP,2017-12-01,712733.0
PR,2017-12-01,268901.0
SC,2017-12-01,211136.0
RS,2017-12-01,213179.0
MS,2017-12-01,58020.0
MT,2017-12-01,90828.0
GO,2017-12-01,143721.0
DF,2017-12-01,40698.0
RO,2018-01-01,25221.0
AC,2018-01-01,13114.0
AM,2018-01-01,34733.0
RR,2018-01-01,7115.0
PA,2018-01-01,111175.0
AP,2018-01-01,11449.0
TO,2018-01-01,34018.0
MA,2018-01-01,64818.0
PI,2018-01-01,59688.0
CE,2018-01-01,160261.0
RN,2018-01-01,42721.0
PB,2018-01-01,62639.0
PE,2018-01-01,144855.0
AL,2018-01-01,29991.0
SE,2018-01-01,41652.0
BA,2018-01-01,268336.0
MG,2018-01-01,431028.0
ES,2018-01-01,96706.0
RJ,2018-01-01,185078.0
SP,2018-01-01,763665.0
PR,2018-01-01,274431.0
SC,2018-01-01,219002.0
RS,2018-01-01,221534.0
MS,2018-01-01,63194.0
MT,2018-01-01,96360.0
GO,2018-01-01,176275.0
DF,2018-01-01,47195.0
RO,2018-02-01,23321.0
AC,2018-02-01,8920.0
AM,2018-02-01,15022.0
RR,2018-02-01,2781.0
PA,2018-02-01,80970.0
AP,2018-02-01,7805.0
TO,2018-02-01,22422.0
MA,2018-02-01,44254.0
PI,2018-02-01,40259.0
CE,2018-02-01,113987.0
RN,2018-02-01,32801.0
PB,2018-02-01,53839.0
PE,2018-02-01,126352.0
AL,2018-02-01,26820.0
SE,2018-02-01,33904.0
BA,2018-02-01,223453.0
MG,2018-02-01,305105.0
ES,2018-02-01,74086.0
RJ,2018-02-01,146761.0
SP,2018-02-01,727397.0
PR,2018-02-01,298219.0
SC,2018-02-01,234275.0
RS,2018-02-01,212139.0
MS,2018-02-01,60580.0
MT,2018-02-01,86444.0
GO,2018-02-01,152632.0
DF,2018-02-01,43527.0
RO,2018-03-01,23927.0
AC,2018-03-01,9724.0
AM,2018-03-01,20879.0
RR,2018-03-01,7490.0
PA,2018-03-01,92173.0
AP,2018-03-01,7726.0
TO,2018-03-01,29555.0
MA,2018-03-01,52169.0
PI,2018-03-01,41239.0
CE,2018-03-01,114289.0
RN,2018-03-01,37638.0
PB,2018-03-01,56652.0
PE,2018-03-01,138148.0
AL,2018-03-01,29446.0
SE,2018-03-01,29447.0
BA,2018-03-01,241464.0
MG,2018-03-01,402406.0
ES,2018-03-01,92676.0
RJ,2018-03-01,173121.0
SP,2018-03-01,855245.0
PR,2018-03-01,328955.0
SC,2018-03-01,249920.0
RS,2018-03-01,228994.0
MS,2018-03-01,69448.0
MT,2018-03-01,94285.0
GO,2018-03-01,177876.0
DF,2018-03-01,45488.0
RO,2018-04-01,24561.0
AC,2018-04-01,9737.0
AM,2018-04-01,36409.0
RR,2018-04-01,7043.0
PA,2018-04-01,86782.0
AP,2018-04-01,8516.0
TO,2018-04-01,28919.0
MA,2018-04-01,53399.0
PI,2018-04-01,45035.0
CE,2018-04-01,117313.0
RN,2018-04-01,37358.0
PB,2018-04-01,53408.0
PE,2018-04-01,129978.0
AL,2018-04-01,27666.0
SE,2018-04-01,29197.0
BA,2018-04-01,238901.0
MG,2018-04-01,419419.0
ES,2018-04-01,82865.0
RJ,2018-04-01,169841.0
SP,2018-04-01,855042.0
PR,2018-04-01,335039.0
SC,2018-04-01,246326.0
RS,2018-04-01,226827.0
MS,2018-04-01,74472.0
MT,2018-04-01,98986.0
GO,2018-04-01,181384.0
DF,2018-04-01,44960.0
RO,2018-05-01,20135.0
AC,2018-05-01,10136.0
AM,2018-05-01,22277.0
RR,2018-05-01,4877.0
PA,2018-05-01,85150.0
AP,2018-05-01,8503.0
TO,2018-05-01,25589.0
MA,2018-05-01,45364.0
PI,2018-05-01,42477.0
CE,2018-05-01,110502.0
RN,2018-05-01,31339.0
PB,2018-05-01,50543.0
PE,2018-05-01,109083.0
AL,2018-05-01,22013.0
SE,2018-05-01,26297.0
BA,2018-05-01,191989.0
MG,2018-05-01,336054.0
ES,2018-05-01,71180.0
RJ,2018-05-01,142706.0
SP,2018-05-01,648867.0
PR,2018-05-01,260723.0
SC,2018-05-01,198778.0
RS,2018-05-01,186855.0
MS,2018-05-01,63776.0
MT,2018-05-01,88072.0
GO,2018-05-01,160120.0
DF,2018-05-01,36721.0
RO,2018-06-01,34837.0
AC,2018-06-01,14403.0
AM,2018-06-01,20529.0
RR,2018-06-01,7031.0
PA,2018-06-01,135094.0
AP,2018-06-01,10175.0
TO,2018-06-01,40237.0
MA,2018-06-01,67103.0
PI,2018-06-01,57619.0
CE,2018-06-01,147996.0
RN,2018-06-01,45311.0
PB,2018-06-01,64699.0
PE,2018-06-01,147440.0
AL,2018-06-01,28025.0
SE,2018-06-01,29209.0
BA,2018-06-01,272452.0
MG,2018-06-01,568395.0
ES,2018-06-01,108826.0
RJ,2018-06-01,242422.0
SP,2018-06-01,1003807.0
PR,2018-06-01,366929.0
SC,2018-06-01,285970.0
RS,2018-06-01,253021.0
MS,2018-06-01,81732.0
MT,2018-06-01,141010.0
GO,2018-06-01,236951.0
DF,2018-06-01,54463.0
RO,2018-07-01,34338.0
AC,2018-07-01,12871.0
AM,2018-07-01,37061.0
RR,2018-07-01,5988.0
PA,2018-07-01,132351.0
AP,2018-07-01,11775.0
TO,2018-07-01,37012.0
MA,2018-07-01,61062.0
PI,2018-07-01,53109.0
CE,2018-07-01,152386.0
RN,2018-07-01,42085.0
PB,2018-07-01,60219.0
PE,2018-07-01,132500.0
AL,2018-07-01,25648.0
SE,2018-07-01,28158.0
BA,2018-07-01,261009.0
MG,2018-07-01,541488.0
ES,2018-07-01,105694.0
RJ,2018-07-01,226205.0
SP,2018-07-01,855104.0
PR,2018-07-01,353426.0
SC,2018-07-01,262597.0
RS,2018-07-01,194988.0
MS,2018-07-01,83858.0
MT,2018-07-01,122652.0
GO,2018-07-01,206557.0
DF,2018-07-01,51462.0
RO,2018-08-01,39293.0
AC,2018-08-01,15749.0
AM,2018-08-01,23387.0
RR,2018-08-01,7275.0
PA,2018-08-01,133744.0
AP,2018-08-01,9724.0
TO,2018-08-01,38793.0
MA,2018-08-01,73445.0
PI,2018-08-01,63141.0
CE,2018-08-01,177259.0
RN,2018-08-01,48520.0
PB,2018-08-01,64217.0
PE,2018-08-01,158533.0
AL,2018-08-01,31782.0
SE,2018-08-01,31132.0
BA,2018-08-01,292688.0
MG,2018-08-01,537851.0
ES,2018-08-01,107106.0
RJ,2018-08-01,229696.0
SP,2018-08-01,913329.0
PR,2018-08-01,344937.0
SC,2018-08-01,277811.0
RS,2018-08-01,244406.0
MS,2018-08-01,87863.0
MT,2018-08-01,142145.0
GO,2018-08-01,224270.0
DF,2018-08-01,58854.0
RO,2018-09-01,41610.0
AC,2018-09-01,14269.0
AM,2018-09-01,38399.0
RR,2018-09-01,9468.0
PA,2018-09-01,128527.0
AP,2018-09-01,10069.0
TO,2018-09-01,38281.0
MA,2018-09-01,69471.0
PI,2018-09-01,55580.0
CE,2018-09-01,155913.0
RN,2018-09-01,41365.0
PB,2018-09-01,57591.0
PE,2018-09-01,133813.0
AL,2018-09-01,27768.0
SE,2018-09-01,30195.0
BA,2018-09-01,258881.0
MG,2018-09-01,526265.0
ES,2018-09-01,101893.0
RJ,2018-09-01,232624.0
SP,2018-09-01,849262.0
PR,2018-09-01,302082.0
SC,2018-09-01,235885.0
RS,2018-09-01,201372.0
MS,2018-09-01,69723.0
MT,2018-09-01,121124.0
GO,2018-09-01,213871.0
DF,2018-09-01,53940.0
RO,2018-10-01,43544.0
AC,2018-10-01,15367.0
AM,2018-10-01,39652.0
RR,2018-10-01,7970.0
PA,2018-10-01,147510.0
AP,2018-10-01,13930.0
TO,2018-10-01,39711.0
MA,2018-10-01,83004.0
PI,2018-10-01,60001.0
CE,2018-10-01,172410.0
RN,2018-10-01,43813.0
PB,2018-10-01,64307.0
PE,2018-10-01,155827.0
AL,2018-10-01,33073.0
SE,2018-10-01,31537.0
BA,2018-10-01,276879.0
MG,2018-10-01,559293.0
ES,2018-10-01,110551.0
RJ,2018-10-01,234262.0
SP,2018-10-01,897883.0
PR,2018-10-01,294467.0
SC,2018-10-01,272671.0
RS,2018-10-01,251369.0
MS,2018-10-01,72765.0
MT,2018-10-01,130503.0
GO,2018-10-01,211066.0
DF,2018-10-01,51514.0
RO,2018-11-01,35658.0
AC,2018-11-01,14595.0
AM,2018-11-01,40204.0
RR,2018-11-01,7866.0
PA,2018-11-01,138511.0
AP,2018-11-01,11918.0
TO,2018-11-01,33695.0
MA,2018-11-01,77332.0
PI,2018-11-01,62767.0
CE,2018-11-01,179419.0
RN,2018-11-01,43816.0
PB,2018-11-01,61971.0
PE,2018-11-01,146197.0
AL,2018-11-01,30389.0
SE,2018-11-01,30748.0
BA,2018-11-01,255774.0
MG,2018-11-01,466646.0
ES,2018-11-01,100587.0
RJ,2018-11-01,217727.0
SP,2018-11-01,860059.0
PR,2018-11-01,336029.0
SC,2018-11-01,278592.0
RS,2018-11-01,242782.0
MS,2018-11-01,77937.0
MT,2018-11-01,104115.0
GO,2018-11-01,182899.0
DF,2018-11-01,42635.0
RO,2018-12-01,29693.0
AC,2018-12-01,9811.0
AM,2018-12-01,21625.0
RR,2018-12-01,8108.0
PA,2018-12-01,103294.0
AP,2018-12-01,11757.0
TO,2018-12-01,28206.0
MA,2018-12-01,58591.0
PI,2018-12-01,45308.0
CE,2018-12-01,157165.0
RN,2018-12-01,38245.0
PB,2018-12-01,57480.0
PE,2018-12-01,122278.0
AL,2018-12-01,27657.0
SE,2018-12-01,30734.0
BA,2018-12-01,208326.0
MG,2018-12-01,416049.0
ES,2018-12-01,94220.0
RJ,2018-12-01,190769.0
SP,2018-12-01,771417.0
PR,2018-12-01,278117.0
SC,2018-12-01,214658.0
RS,2018-12-01,201288.0
MS,2018-12-01,64332.0
MT,2018-12-01,90690.0
GO,2018-12-01,159002.0
DF,2018-12-01,40371.0
RO,2019-01-01,32559.0
AC,2019-01-01,11188.0
AM,2019-01-01,42731.0
RR,2019-01-01,9908.0
PA,2019-01-01,110704.0
AP,2019-01-01,9691.0
TO,2019-01-01,31615.0
MA,2019-01-01,70660.0
PI,2019-01-01,57142.0
CE,2019-01-01,151601.0
RN,2019-01-01,46081.0
PB,2019-01-01,68053.0
PE,2019-01-01,149983.0
AL,2019-01-01,32388.0
SE,2019-01-01,36567.0
BA,2019-01-01,291428.0
MG,2019-01-01,501489.0
ES,2019-01-01,111377.0
RJ,2019-01-01,232609.0
SP,2019-01-01,860232.0
PR,2019-01-01,323005.0
SC,2019-01-01,252700.0
RS,2019-01-01,226547.0
MS,2019-01-01,77048.0
MT,2019-01-01,102685.0
GO,2019-01-01,178918.0
DF,2019-01-01,48990.0
RO,2019-02-01,24910.0
AC,2019-02-01,10381.0
AM,2019-02-01,36026.0
RR,2019-02-01,10723.0
PA,2019-02-01,91638.0
AP,2019-02-01,7378.0
TO,2019-02-01,30275.0
MA,2019-02-01,50796.0
PI,2019-02-01,46283.0
CE,2019-02-01,129537.0
RN,2019-02-01,38703.0
PB,2019-02-01,55231.0
PE,2019-02-01,123483.0
AL,2019-02-01,30378.0
SE,2019-02-01,30849.0
BA,2019-02-01,249430.0
MG,2019-02-01,460699.0
ES,2019-02-01,98614.0
RJ,2019-02-01,195364.0
SP,2019-02-01,773607.0
PR,2019-02-01,291453.0
SC,2019-02-01,246146.0
RS,2019-02-01,228500.0
MS,2019-02-01,65660.0
MT,2019-02-01,96144.0
GO,2019-02-01,161936.0
DF,2019-02-01,44726.0
RO,2019-03-01,28713.0
AC,2019-03-01,8080.0
AM,2019-03-01,34609.0
RR,2019-03-01,10625.0
PA,2019-03-01,90744.0
AP,2019-03-01,6970.0
TO,2019-03-01,29568.0
MA,2019-03-01,47834.0
PI,2019-03-01,43390.0
CE,2019-03-01,105236.0
RN,2019-03-01,36037.0
PB,2019-03-01,53723.0
PE,2019-03-01,125104.0
AL,2019-03-01,30641.0
SE,2019-03-01,31021.0
BA,2019-03-01,241612.0
MG,2019-03-01,445583.0
ES,2019-03-01,94022.0
RJ,2019-03-01,205690.0
SP,2019-03-01,790146.0
PR,2019-03-01,300203.0
SC,2019-03-01,255873.0
RS,2019-03-01,223896.0
MS,2019-03-01,65445.0
MT,2019-03-01,102197.0
GO,2019-03-01,173792.0
