data,estados,consumo
199202,ES,1311546.0
199203,GO,3021799.0
199204,MA,1421410.0
199205,MG,7092839.0
199206,MS,991139.0
199207,MT,1305017.0
199208,PA,1993731.0
199209,PB,1042661.0
199210,PE,2713917.0
199211,PI,658383.0
199212,PR,4373936.0
199301,RJ,4642162.0
199302,RN,913296.0
199303,RO,973238.0
199304,RR,101757.0
199305,RS,3528633.0
199306,SC,3206313.0
199307,SE,659559.0
199308,SP,15116675.0
199309,TO,497797.0
199310,AC,174201.0
199311,AL,829294.0
199312,AM,1006536.0
199401,AP,217442.0
199402,BA,3730550.0
199403,CE,1826417.0
199404,DF,1272957.0
199405,ES,1309234.0
199406,GO,3050807.0
199407,MA,1446971.0
199408,MG,7091765.0
199409,MS,1000133.0
199410,MT,1330848.0
199411,PA,1990181.0
199412,PB,1077026.0
199501,PE,2724170.0
199502,PI,661600.0
199503,PR,4462892.0
199504,RJ,4672686.0
199505,RN,934657.0
199506,RO,965215.0
199507,RR,103815.0
199508,RS,3575578.0
199509,SC,3262506.0
199510,SE,654848.0
199511,SP,15216012.0
199512,TO,502775.0
199601,AC,171363.0
199602,AL,833641.0
199603,AM,1016368.0
199604,AP,232264.0
199605,BA,3696924.0
199606,CE,1811212.0
199607,DF,1260848.0
199608,ES,1300733.0
199609,GO,3034413.0
199610,MA,1459517.0
199611,MG,7058157.0
199612,MS,998247.0
199701,MT,1339892.0
199702,PA,2009969.0
199703,PB,1077965.0
199704,PE,2690522.0
199705,PI,661354.0
199706,PR,4474639.0
199707,RJ,4676563.0
199708,RN,930619.0
199709,RO,940640.0
199710,RR,103921.0
199711,RS,3542975.0
199712,SC,3259425.0
199801,SE,652580.0
199802,SP,15173974.0
199803,TO,504074.0
199804,AC,169741.0
199805,AL,840852.0
199806,AM,1005271.0
199807,AP,249023.0
199808,BA,3725599.0
199809,CE,1869360.0
199810,DF,1268740.0
199811,ES,1333088.0
199812,GO,3067774.0
199901,MA,1507131.0
199902,MG,7115493.0
199903,MS,1003632.0
199904,MT,1358435.0
199905,PA,2022773.0
199906,PB,1095454.0
199907,PE,2719383.0
199908,PI,675204.0
199909,PR,4505784.0
199910,RJ,4726516.0
199911,RN,945466.0
199912,RO,933982.0
200001,RR,103922.0
200002,RS,3530863.0
200003,SC,3286469.0
200004,SE,654240.0
200005,SP,15244575.0
200006,TO,498930.0
200007,AC,174259.0
200008,AL,848371.0
200009,AM,1003023.0
200010,AP,255639.0
200011,BA,3755163.0
200012,CE,1867890.0
200101,DF,1265438.0
200102,ES,1344724.0
200103,GO,3056389.0
200104,MA,1523432.0
200105,MG,7107384.0
200106,MS,1011526.0
200107,MT,1363001.0
200108,PA,2050370.0
200109,PB,1107473.0
200110,PE,2714727.0
200111,PI,682252.0
200112,PR,4534299.0
200201,RJ,4730369.0
200202,RN,957554.0
200203,RO,933061.0
200204,RR,102598.0
200205,RS,3533087.0
200206,SC,3286523.0
200207,SE,656456.0
200208,SP,15260166.0
200209,TO,504800.0
200210,AC,173494.0
200211,AL,844864.0
200212,AM,994932.0
200301,AP,261120.0
200302,BA,3744322.0
200303,CE,1903741.0
200304,DF,1261667.0
200305,ES,1354740.0
200306,GO,3061533.0
200307,MA,1528770.0
200308,MG,7144026.0
200309,MS,1008624.0
200310,MT,1381539.0
200311,PA,2042910.0
200312,PB,1103437.0
200401,PE,2728230.0
200402,PI,687536.0
200403,PR,4522969.0
200404,RJ,4733632.0
200405,RN,961431.0
200406,RO,933501.0
200407,RR,100066.0
200408,RS,3487789.0
200409,SC,3268310.0
200410,SE,646084.0
200411,SP,15159683.0
200412,TO,508683.0
200501,AC,177169.0
200502,AL,846333.0
200503,AM,990167.0
200504,AP,264183.0
200505,BA,3749116.0
200506,CE,1940017.0
200507,DF,1258289.0
200508,ES,1366673.0
200509,GO,3093946.0
200510,MA,1557856.0
200511,MG,7180988.0
200512,MS,1016598.0
200601,MT,1406695.0
200602,PA,2080639.0
200603,PB,1119921.0
200604,PE,2753801.0
200605,PI,697322.0
200606,PR,4543001.0
200607,RJ,4743920.0
200608,RN,967765.0
200609,RO,928960.0
200610,RR,99024.0
200611,RS,3493305.0
200612,SC,3300553.0
200701,SE,644973.0
200702,SP,15183448.0
200703,TO,510163.0
200704,AC,177894.0
200705,AL,839036.0
200706,AM,974956.0
200707,AP,270121.0
200708,BA,3756384.0
200709,CE,1941696.0
200710,DF,1239470.0
200711,ES,1372086.0
200712,GO,3102352.0
200801,MA,1554891.0
200802,MG,7156203.0
200803,MS,1019727.0
200804,MT,1411231.0
200805,PA,2087561.0
200806,PB,1127055.0
200807,PE,2771274.0
200808,PI,689910.0
200809,PR,4528446.0
200810,RJ,4741265.0
200811,RN,968569.0
200812,RO,920666.0
200901,RR,98572.0
200902,RS,3492697.0
200903,SC,3297817.0
200904,SE,635634.0
200905,SP,15113490.0
200906,TO,511775.0
200907,AC,182532.0
200908,AL,822270.0
200909,AM,1002016.0
200910,AP,280367.0
200911,BA,3726461.0
200912,CE,1915140.0
201001,DF,1217462.0
201002,ES,1362051.0
201003,GO,3076494.0
201004,MA,1537362.0
201005,MG,7080227.0
201006,MS,1013298.0
201007,MT,1412451.0
201008,PA,2095995.0
201009,PB,1125645.0
201010,PE,2763248.0
201011,PI,688659.0
201012,PR,4482639.0
201101,RJ,4704345.0
201102,RN,963532.0
201103,RO,927404.0
201104,RR,101241.0
201105,RS,3462783.0
201106,SC,3272111.0
201107,SE,626354.0
201108,SP,14963149.0
201109,TO,506618.0
201110,AC,182325.0
201111,AL,819748.0
201112,AM,1017933.0
201201,AP,284195.0
201202,BA,3745754.0
201203,CE,1941602.0
201204,DF,1220778.0
201205,ES,1369022.0
201206,GO,3101026.0
201207,MA,1583488.0
201208,MG,7137840.0
201209,MS,1019622.0
201210,MT,1431760.0
201211,PA,2125374.0
201212,PB,1137579.0
201301,PE,2789306.0
201302,PI,699475.0
201303,PR,4550997.0
201304,RJ,4777528.0
201305,RN,971947.0
201306,RO,923796.0
201307,RR,106316.0
201308,RS,3492814.0
201309,SC,3336009.0
201310,SE,618837.0
201311,SP,15054437.0
201312,TO,511638.0
201401,AC,183233.0
201402,AL,806540.0
201403,AM,996904.0
201404,AP,289138.0
201405,BA,3760868.0
201406,CE,1940449.0
201407,DF,1208031.0
201408,ES,1381609.0
201409,GO,3107285.0
201410,MA,1578859.0
201411,MG,7138009.0
201412,MS,1020794.0
201501,MT,1443319.0
201502,PA,2151844.0
201503,PB,1142457.0
201504,PE,2787583.0
201505,PI,705663.0
201506,PR,4538444.0
201507,RJ,4782299.0
201508,RN,967889.0
201509,RO,917987.0
201510,RR,106537.0
201511,RS,3467582.0
201512,SC,3351611.0
201601,SE,601761.0
201602,SP,15017490.0
201603,TO,511473.0
201604,AC,182727.0
201605,AL,802556.0
201606,AM,1041758.0
201607,AP,291932.0
201608,BA,3748428.0
201609,CE,1948090.0
201610,DF,1196228.0
201611,ES,1384601.0
201612,GO,3108797.0
201701,MA,1570721.0
201702,MG,7131895.0
201703,MS,1025031.0
201704,MT,1473980.0
201705,PA,2154147.0
201706,PB,1149008.0
201707,PE,2792967.0
201708,PI,713134.0
201709,PR,4540765.0
201710,RJ,4817156.0
201711,RN,970924.0
201712,RO,910355.0
201801,RR,107210.0
201802,RS,3439384.0
201803,SC,3354807.0
201804,SE,587846.0
201805,SP,15108538.0
201806,TO,509937.0
201807,AC,181112.0
201808,AL,801756.0
201809,AM,1041389.0
201810,AP,280578.0
201811,BA,3785568.0
201812,CE,1953321.0
201901,DF,1186974.0
201902,ES,1391788.0
201903,GO,3126176.0
201904,MA,1593306.0
201905,MG,7176294.0
201906,MS,1020178.0
201907,MT,1511284.0
201908,PA,2193253.0
201909,PB,1162727.0
201910,PE,2818566.0
201911,PI,724392.0
201912,PR,4556981.0
199101,RJ,4824442.0
199102,RN,967215.0
199103,RO,904101.0
199104,RR,109452.0
199105,RS,3460289.0
199106,SC,3393100.0
199107,SE,585695.0
199108,SP,15114128.0
199109,TO,512025.0
199110,AC,185829.0
199111,AL,798355.0
199112,AM,1032243.0
199201,AP,275256.0
199202,BA,3827503.0
199203,CE,2002241.0
199204,DF,1185306.0
199205,ES,1399905.0
199206,GO,3119229.0
199207,MA,1589935.0
199208,MG,7175196.0
199209,MS,1014857.0
199210,MT,1531162.0
199211,PA,2188905.0
199212,PB,1163504.0
199301,PE,2832831.0
199302,PI,735619.0
199303,PR,4540923.0
199304,RJ,4835205.0
199305,RN,956942.0
199306,RO,877708.0
199307,RR,108891.0
199308,RS,3419449.0
199309,SC,3375201.0
199310,SE,587915.0
199311,SP,15046072.0
199312,TO,509564.0
199401,AC,188705.0
199402,AL,800010.0
199403,AM,999389.0
199404,AP,261072.0
199405,BA,3879242.0
199406,CE,2038620.0
199407,DF,1174840.0
199408,ES,1405689.0
199409,GO,3162329.0
199410,MA,1601568.0
199411,MG,7213514.0
199412,MS,1021932.0
199501,MT,1563201.0
199502,PA,2217966.0
199503,PB,1180610.0
199504,PE,2891519.0
199505,PI,752186.0
199506,PR,4572166.0
199507,RJ,4868120.0
199508,RN,960748.0
199509,RO,874668.0
199510,RR,111867.0
199511,RS,3457896.0
199512,SC,3406806.0
199601,SE,589714.0
199602,SP,15112338.0
199603,TO,515732.0
199604,AC,191444.0
199605,AL,800588.0
199606,AM,1029104.0
199607,AP,246608.0
199608,BA,3904347.0
199609,CE,2025988.0
199610,DF,1168604.0
199611,ES,1407939.0
199612,GO,3171341.0
199701,MA,1581291.0
199702,MG,7246204.0
199703,MS,1023217.0
199704,MT,1584088.0
199705,PA,2266054.0
199706,PB,1203848.0
199707,PE,2929879.0
199708,PI,756222.0
199709,PR,4580202.0
199710,RJ,4892988.0
199711,RN,962935.0
199712,RO,865855.0
199801,RR,115035.0
199802,RS,3482728.0
199803,SC,3428854.0
199804,SE,588913.0
199805,SP,15131071.0
199806,TO,525286.0
199807,AC,192231.0
199808,AL,794494.0
199809,AM,1051065.0
199810,AP,246598.0
199811,BA,3938334.0
199812,CE,2043866.0
199901,DF,1163183.0
199902,ES,1399664.0
199903,GO,3195868.0
199904,MA,1589214.0
199905,MG,7266747.0
199906,MS,1026670.0
199907,MT,1618134.0
199908,PA,2281427.0
199909,PB,1209945.0
199910,PE,2957669.0
199911,PI,764100.0
199912,PR,4587719.0
200001,RJ,4892631.0
200002,RN,957389.0
200003,RO,847225.0
200004,RR,118750.0
200005,RS,3478035.0
200006,SC,3457182.0
200007,SE,590317.0
200008,SP,15063206.0
200009,TO,529218.0
200010,AC,193672.0
200011,AL,791375.0
200012,AM,1036606.0
200101,AP,250519.0
200102,BA,3932905.0
200103,CE,2065389.0
200104,DF,1152069.0
200105,ES,1378303.0
200106,GO,3181778.0
200107,MA,1563125.0
200108,MG,7225971.0
200109,MS,1028608.0
200110,MT,1618657.0
200111,PA,2318608.0
200112,PB,1223444.0
200201,PE,2982021.0
200202,PI,778779.0
200203,PR,4578716.0
200204,RJ,4864477.0
200205,RN,954170.0
200206,RO,826670.0
200207,RR,121914.0
200208,RS,3505720.0
200209,SC,3466227.0
200210,SE,590339.0
200211,SP,15089297.0
200212,TO,525234.0
200301,AC,194916.0
200302,AL,790396.0
200303,AM,1022570.0
200304,AP,251058.0
200305,BA,3949165.0
200306,CE,2044702.0
200307,DF,1158139.0
200308,ES,1362761.0
200309,GO,3193752.0
200310,MA,1531779.0
200311,MG,7242483.0
200312,MS,1032223.0
200401,MT,1620392.0
200402,PA,2294691.0
200403,PB,1224285.0
200404,PE,2985040.0
200405,PI,780524.0
200406,PR,4571044.0
200407,RJ,4891182.0
200408,RN,948981.0
200409,RO,808824.0
200410,RR,123376.0
200411,RS,3481217.0
200412,SC,3458005.0
200501,SE,590818.0
200502,SP,15140065.0
200503,TO,519522.0
200504,AC,201853.0
200505,AL,805186.0
200506,AM,1040209.0
200507,AP,246571.0
200508,BA,4023841.0
200509,CE,2092370.0
200510,DF,1162578.0
200511,ES,1361201.0
200512,GO,3241183.0
200601,MA,1564211.0
200602,MG,7354200.0
200603,MS,1035949.0
200604,MT,1658348.0
200605,PA,2336860.0
200606,PB,1255402.0
200607,PE,3046532.0
200608,PI,800689.0
200609,PR,4596451.0
200610,RJ,4944540.0
200611,RN,966564.0
200612,RO,804803.0
200701,RR,123988.0
200702,RS,3500712.0
200703,SC,3467167.0
200704,SE,601205.0
200705,SP,15226632.0
200706,TO,524311.0
200707,AC,193590.0
200708,AL,802860.0
200709,AM,1012978.0
200710,AP,236263.0
200711,BA,4055100.0
200712,CE,2135771.0
200801,DF,1154078.0
200802,ES,1362811.0
200803,GO,3259514.0
200804,MA,1574188.0
200805,MG,7449796.0
200806,MS,1037191.0
200807,MT,1671082.0
200808,PA,2339931.0
200809,PB,1263918.0
200810,PE,3056094.0
200811,PI,815326.0
200812,PR,4629200.0
200901,RJ,4968482.0
200902,RN,970394.0
200903,RO,795100.0
200904,RR,122952.0
200905,RS,3534130.0
200906,SC,3503430.0
200907,SE,604568.0
200908,SP,15252096.0
200909,TO,523310.0
200910,AC,197798.0
200911,AL,799615.0
200912,AM,1008949.0
201001,AP,231797.0
201002,BA,4050951.0
201003,CE,2174448.0
201004,DF,1140565.0
201005,ES,1367408.0
201006,GO,3256212.0
201007,MA,1566836.0
201008,MG,7473445.0
201009,MS,1033693.0
201010,MT,1671912.0
201011,PA,2387363.0
201012,PB,1274648.0
201101,PE,3057047.0
201102,PI,826749.0
201103,PR,4569682.0
201104,RJ,4934556.0
201105,RN,983573.0
201106,RO,795425.0
201107,RR,120658.0
201108,RS,3520344.0
201109,SC,3480804.0
201110,SE,606361.0
201111,SP,15243931.0
201112,TO,518879.0
201201,AC,199068.0
201202,AL,798107.0
201203,AM,978636.0
201204,AP,234892.0
201205,BA,4079378.0
201206,CE,2229904.0
201207,DF,1131757.0
201208,ES,1378675.0
201209,GO,3277660.0
201210,MA,1573214.0
201211,MG,7571193.0
201212,MS,1029511.0
201301,MT,1681743.0
201302,PA,2381845.0
201303,PB,1290745.0
201304,PE,3065548.0
201305,PI,841510.0
201306,PR,4586435.0
201307,RJ,4941141.0
201308,RN,1003673.0
201309,RO,781430.0
201310,RR,120366.0
201311,RS,3542822.0
201312,SC,3484671.0
201401,SE,617457.0
201402,SP,15233953.0
201403,TO,518637.0
201404,AC,200674.0
201405,AL,796376.0
201406,AM,960041.0
201407,AP,230054.0
201408,BA,4102875.0
201409,CE,2264367.0
201410,DF,1115551.0
201411,ES,1371421.0
201412,GO,3283717.0
201501,MA,1570250.0
201502,MG,7632618.0
201503,MS,1036322.0
201504,MT,1672185.0
201505,PA,2400121.0
201506,PB,1302787.0
201507,PE,3069911.0
201508,PI,852917.0
201509,PR,4620056.0
201510,RJ,4874396.0
201511,RN,1015765.0
201512,RO,783708.0
201601,RR,123425.0
201602,RS,3539978.0
201603,SC,3498161.0
201604,SE,623631.0
201605,SP,15188152.0
201606,TO,519564.0
201607,AC,207877.0
201608,AL,798863.0
201609,AM,921146.0
201610,AP,231074.0
201611,BA,4124648.0
201612,CE,2325177.0
201701,DF,1099249.0
201702,ES,1375856.0
201703,GO,3286968.0
201704,MA,1568533.0
201705,MG,7662450.0
201706,MS,1035606.0
201707,MT,1675462.0
201708,PA,2390138.0
201709,PB,1320192.0
201710,PE,3085176.0
201711,PI,869876.0
201712,PR,4632444.0
201801,RJ,4872352.0
201802,RN,1031423.0
201803,RO,776301.0
201804,RR,124666.0
201805,RS,3523419.0
201806,SC,3520346.0
201807,SE,628079.0
201808,SP,15142328.0
201809,TO,524596.0
201810,AC,205165.0
201811,AL,796689.0
201812,AM,941520.0
201901,AP,239774.0
201902,BA,4115333.0
201903,CE,2370806.0
201904,DF,1068361.0
201905,ES,1381875.0
201906,GO,3285091.0
201907,MA,1597486.0
201908,MG,7695664.0
201909,MS,1035774.0
201910,MT,1676109.0
201911,PA,2418909.0
201912,PB,1329476.0
199101,PE,3065733.0
199102,PI,883365.0
199103,PR,4617893.0
199104,RJ,4857010.0
199105,RN,1039101.0
199106,RO,771586.0
199107,RR,126746.0
199108,RS,3552182.0
199109,SC,3560547.0
199110,SE,627668.0
199111,SP,15052442.0
199112,TO,527748.0
199201,AC,208655.0
199202,AL,793871.0
199203,AM,938238.0
199204,AP,254424.0
199205,BA,4155939.0
199206,CE,2445530.0
199207,DF,1062966.0
199208,ES,1394890.0
199209,GO,3298650.0
199210,MA,1626632.0
199211,MG,7776387.0
199212,MS,1040721.0
199301,MT,1682563.0
199302,PA,2429664.0
199303,PB,1339666.0
199304,PE,3036873.0
199305,PI,898688.0
199306,PR,4594260.0
199307,RJ,4901878.0
199308,RN,1055214.0
199309,RO,772859.0
199310,RR,127977.0
199311,RS,3583218.0
199312,SC,3595724.0
199401,SE,632115.0
199402,SP,15061408.0
199403,TO,533991.0
199404,AC,207135.0
199405,AL,788854.0
199406,AM,915437.0
199407,AP,266416.0
199408,BA,4187920.0
199409,CE,2520325.0
199410,DF,1058764.0
199411,ES,1391129.0
199412,GO,3308536.0
199501,MA,1647392.0
199502,MG,7817908.0
199503,MS,1050147.0
199504,MT,1681493.0
199505,PA,2438983.0
199506,PB,1347643.0
199507,PE,3012577.0
199508,PI,921337.0
199509,PR,4602543.0
199510,RJ,4908967.0
199511,RN,1073156.0
199512,RO,772856.0
199601,RR,131446.0
199602,RS,3574859.0
199603,SC,3617303.0
199604,SE,638857.0
199605,SP,15090796.0
199606,TO,542140.0
199607,AC,208564.0
199608,AL,793353.0
199609,AM,867522.0
199610,AP,271957.0
199611,BA,4197229.0
199612,CE,2572669.0
199701,DF,1056428.0
199702,ES,1400884.0
199703,GO,3301850.0
199704,MA,1656423.0
199705,MG,7841556.0
199706,MS,1040115.0
199707,MT,1676011.0
199708,PA,2453604.0
199709,PB,1355714.0
199710,PE,2981412.0
199711,PI,938132.0
199712,PR,4583050.0
199801,RJ,4920371.0
199802,RN,1089911.0
199803,RO,769707.0
199804,RR,131467.0
199805,RS,3568555.0
199806,SC,3626129.0
199807,SE,639227.0
199808,SP,15067310.0
199809,TO,548195.0
199810,AC,211050.0
199811,AL,793582.0
199812,AM,860674.0
199901,AP,274357.0
199902,BA,4250662.0
199903,CE,2643482.0
199904,DF,1056078.0
199905,ES,1425142.0
199906,GO,3302880.0
199907,MA,1679742.0
199908,MG,7911917.0
199909,MS,1036411.0
199910,MT,1661660.0
199911,PA,2457566.0
199912,PB,1363895.0
200001,PE,2963616.0
200002,PI,949821.0
200003,PR,4583334.0
200004,RJ,4956268.0
200005,RN,1110864.0
200006,RO,771895.0
200007,RR,129653.0
200008,RS,3566082.0
200009,SC,3651191.0
200010,SE,647397.0
200011,SP,15016522.0
200012,TO,561060.0
200101,AC,207229.0
200102,AL,777751.0
200103,AM,850239.0
200104,AP,269799.0
200105,BA,4224677.0
200106,CE,2669615.0
200107,DF,1037310.0
200108,ES,1411298.0
200109,GO,3274585.0
200110,MA,1674715.0
200111,MG,7860454.0
200112,MS,1028588.0
200201,MT,1638324.0
200202,PA,2462228.0
200203,PB,1360633.0
200204,PE,2915062.0
200205,PI,957491.0
200206,PR,4533246.0
200207,RJ,4889142.0
200208,RN,1109601.0
200209,RO,761747.0
200210,RR,132164.0
200211,RS,3542145.0
200212,SC,3638476.0
200301,SE,645579.0
200302,SP,14814393.0
200303,TO,570064.0
200304,AC,208179.0
200305,AL,764387.0
200306,AM,869069.0
200307,AP,268465.0
200308,BA,4221408.0
200309,CE,2700696.0
200310,DF,1026080.0
200311,ES,1404401.0
200312,GO,3263652.0
200401,MA,1681476.0
200402,MG,7862739.0
200403,MS,1029243.0
200404,MT,1626278.0
200405,PA,2465754.0
200406,PB,1354698.0
200407,PE,2876273.0
200408,PI,974883.0
200409,PR,4534199.0
200410,RJ,4869670.0
200411,RN,1106419.0
200412,RO,759207.0
200501,RR,132200.0
200502,RS,3522710.0
200503,SC,3645344.0
200504,SE,647895.0
200505,SP,14713753.0
200506,TO,577844.0
200507,AC,216734.0
200508,AL,759064.0
200509,AM,829333.0
200510,AP,269979.0
200511,BA,4251062.0
200512,CE,2720543.0
200601,DF,1018135.0
200602,ES,1400677.0
200603,GO,3266104.0
200604,MA,1674133.0
200605,MG,7865179.0
200606,MS,1040585.0
200607,MT,1638615.0
200608,PA,2479999.0
200609,PB,1346442.0
200610,PE,2852473.0
200611,PI,986182.0
200612,PR,4567468.0
200701,RJ,4873597.0
200702,RN,1101325.0
200703,RO,752737.0
200704,RR,131206.0
200705,RS,3560886.0
200706,SC,3673416.0
200707,SE,658412.0
200708,SP,14645723.0
200709,TO,587678.0
200710,AC,211516.0
200711,AL,744761.0
200712,AM,854227.0
200801,AP,267992.0
200802,BA,4237546.0
200803,CE,2711682.0
200804,DF,998192.0
200805,ES,1383377.0
200806,GO,3227280.0
200807,MA,1643469.0
200808,MG,7814874.0
200809,MS,1045915.0
200810,MT,1618153.0
200811,PA,2429151.0
200812,PB,1327168.0
200901,PE,2813306.0
200902,PI,985657.0
200903,PR,4581903.0
200904,RJ,4843111.0
200905,RN,1081595.0
200906,RO,738742.0
200907,RR,129602.0
200908,RS,3546266.0
200909,SC,3669873.0
200910,SE,656410.0
200911,SP,14515096.0
200912,TO,591705.0
201001,AC,211134.0
201002,AL,733744.0
201003,AM,864561.0
201004,AP,256800.0
201005,BA,4192761.0
201006,CE,2701624.0
201007,DF,977351.0
201008,ES,1359313.0
201009,GO,3168963.0
201010,MA,1627658.0
201011,MG,7719816.0
201012,MS,1047089.0
201101,MT,1602172.0
201102,PA,2417049.0
201103,PB,1300856.0
201104,PE,2777457.0
201105,PI,989734.0
201106,PR,4553029.0
201107,RJ,4794257.0
201108,RN,1063776.0
201109,RO,723557.0
201110,RR,132038.0
201111,RS,3513623.0
201112,SC,3605146.0
201201,SE,652705.0
201202,SP,14411604.0
201203,TO,598458.0
201204,AC,212295.0
201205,AL,720301.0
201206,AM,824461.0
201207,AP,254147.0
201208,BA,4195471.0
201209,CE,2728927.0
201210,DF,971101.0
201211,ES,1354319.0
201212,GO,3163063.0
201301,MA,1607865.0
201302,MG,7703967.0
201303,MS,1054815.0
201304,MT,1615308.0
201305,PA,2418195.0
201306,PB,1284624.0
201307,PE,2753576.0
201308,PI,1002708.0
201309,PR,4590899.0
201310,RJ,4818334.0
201311,RN,1048364.0
201312,RO,700849.0
201401,RR,128859.0
201402,RS,3525249.0
201403,SC,3627963.0
201404,SE,653068.0
201405,SP,14436477.0
201406,TO,608542.0
201407,AC,209171.0
201408,AL,702433.0
201409,AM,819491.0
201410,AP,255234.0
201411,BA,4183520.0
201412,CE,2723910.0
201501,DF,959068.0
201502,ES,1352975.0
201503,GO,3142179.0
201504,MA,1576558.0
201505,MG,7557682.0
201506,MS,1055578.0
201507,MT,1612778.0
201508,PA,2411408.0
201509,PB,1255562.0
201510,PE,2694922.0
201511,PI,1012381.0
201512,PR,4526732.0
201601,RJ,4795091.0
201602,RN,1026371.0
201603,RO,682977.0
201604,RR,133194.0
201605,RS,3476454.0
201606,SC,3577098.0
201607,SE,650946.0
201608,SP,14340295.0
201609,TO,610969.0
201610,AC,208896.0
201611,AL,693487.0
201612,AM,799845.0
201701,AP,249369.0
201702,BA,4168735.0
201703,CE,2703498.0
201704,DF,939207.0
201705,ES,1348198.0
201706,GO,3112672.0
201707,MA,1522940.0
201708,MG,7338113.0
201709,MS,1053046.0
201710,MT,1597790.0
201711,PA,2415202.0
201712,PB,1232051.0
201801,PE,2663276.0
201802,PI,1022452.0
201803,PR,4516664.0
201804,RJ,4700304.0
201805,RN,1008858.0
201806,RO,662550.0
201807,RR,134050.0
201808,RS,3447884.0
201809,SC,3550202.0
201810,SE,653211.0
201811,SP,14138453.0
201812,TO,613371.0
201901,AC,206356.0
201902,AL,681559.0
201903,AM,799840.0
201904,AP,242625.0
201905,BA,4131001.0
201906,CE,2672456.0
201907,DF,912042.0
201908,ES,1340779.0
201909,GO,3067214.0
201910,MA,1466073.0
201911,MG,7070763.0
201912,MS,1037033.0
199101,MT,1580885.0
199102,PA,2401170.0
199103,PB,1212344.0
199104,PE,2625923.0
199105,PI,1022374.0
199106,PR,4501590.0
199107,RJ,4564290.0
199108,RN,981322.0
199109,RO,642696.0
199110,RR,133912.0
199111,RS,3377242.0
199112,SC,3497679.0
199201,SE,654628.0
199202,SP,13828161.0
199203,TO,612888.0
199204,AC,206884.0
199205,AL,665638.0
199206,AM,786017.0
199207,AP,235028.0
199208,BA,4090742.0
199209,CE,2646463.0
199210,DF,876258.0
199211,ES,1336555.0
199212,GO,3018543.0
199301,MA,1429586.0
199302,MG,6834185.0
199303,MS,1025159.0
199304,MT,1555167.0
199305,PA,2379767.0
199306,PB,1181967.0
199307,PE,2572899.0
199308,PI,1014068.0
199309,PR,4468842.0
199310,RJ,4428679.0
199311,RN,946303.0
199312,RO,618799.0
199401,RR,133447.0
199402,RS,3328424.0
199403,SC,3399123.0
199404,SE,651194.0
199405,SP,13566323.0
199406,TO,609980.0
199407,AC,201310.0
199408,AL,635580.0
199409,AM,792386.0
199410,AP,228393.0
199411,BA,4068039.0
199412,CE,2618125.0
199501,DF,847495.0
199502,ES,1333342.0
199503,GO,2979917.0
199504,MA,1390998.0
199505,MG,6628689.0
199506,MS,1015176.0
199507,MT,1515778.0
199508,PA,2333163.0
199509,PB,1161527.0
199510,PE,2523256.0
199511,PI,1010571.0
199512,PR,4380447.0
199601,RJ,4320064.0
199602,RN,919986.0
199603,RO,598716.0
199604,RR,132359.0
199605,RS,3276306.0
199606,SC,3325935.0
199607,SE,652179.0
199608,SP,13283452.0
199609,TO,609103.0
199610,AC,204505.0
199611,AL,612327.0
199612,AM,803112.0
199701,AP,213787.0
199702,BA,4021409.0
199703,CE,2570220.0
199704,DF,828840.0
199705,ES,1329632.0
199706,GO,2969669.0
199707,MA,1355769.0
199708,MG,6468340.0
199709,MS,1007410.0
199710,MT,1513730.0
199711,PA,2295470.0
199712,PB,1140402.0
199801,PE,2470044.0
199802,PI,1006663.0
199803,PR,4340187.0
199804,RJ,4234996.0
199805,RN,894895.0
199806,RO,583398.0
199807,RR,133183.0
199808,RS,3242122.0
199809,SC,3268011.0
199810,SE,644045.0
199811,SP,13139739.0
199812,TO,609576.0
199901,AC,225834.0
199902,AL,593621.0
199903,AM,760609.0
199904,AP,347864.0
199905,BA,3984521.0
199906,CE,2562874.0
199907,DF,810657.0
199908,ES,1342536.0
199909,GO,2943192.0
199910,MA,1341905.0
199911,MG,6359385.0
199912,MS,1002843.0
200001,MT,1509942.0
200002,PA,2126772.0
200003,PB,1120796.0
200004,PE,2434070.0
200005,PI,1008748.0
200006,PR,4334715.0
200007,RJ,4165597.0
200008,RN,883901.0
200009,RO,841988.0
200010,RR,183599.0
200011,RS,3242955.0
200012,SC,3239900.0
200101,SE,634711.0
200102,SP,13064137.0
200103,TO,582467.0
200104,AC,242028.0
200105,AL,568881.0
200106,AM,675149.0
200107,AP,482824.0
200108,BA,3879651.0
200109,CE,2526259.0
200110,DF,783000.0
200111,ES,1335724.0
200112,GO,2843414.0
200201,MA,1296902.0
200202,MG,6071289.0
200203,MS,990815.0
200204,MT,1473535.0
200205,PA,1939300.0
200206,PB,1085625.0
200207,PE,2358294.0
200208,PI,993535.0
200209,PR,4293778.0
200210,RJ,4051311.0
200211,RN,865802.0
200212,RO,1111461.0
200301,RR,209214.0
200302,RS,3226211.0
200303,SC,3202049.0
200304,SE,618854.0
200305,SP,12799529.0
200306,TO,548531.0
200307,AC,261579.0
200308,AL,547956.0
200309,AM,643858.0
200310,AP,623084.0
200311,BA,3819855.0
200312,CE,2515465.0
200401,DF,763978.0
200402,ES,1337172.0
200403,GO,2789713.0
200404,MA,1278805.0
200405,MG,5886229.0
200406,MS,979756.0
200407,MT,1439843.0
200408,PA,1757368.0
200409,PB,1073357.0
