,data,estados,consumo
1137,199410,AP,3236
1138,199411,AP,4893
1139,199412,AP,4210
1140,199501,AP,4042
1141,199502,AP,3769
1142,199503,AP,2660
1143,199504,AP,2869
1144,199505,AP,3341
1145,199506,AP,4352
1146,199507,AP,4788
1147,199508,AP,5333
1148,199509,AP,3312
1149,199510,AP,4861
1150,199511,AP,4709
1151,199512,AP,3793
1152,199601,AP,4740
1153,199602,AP,2967
1154,199603,AP,3163
1155,199604,AP,3293
1156,199605,AP,5030
1157,199606,AP,4100
1158,199607,AP,6686
1159,199608,AP,5081
1160,199609,AP,2504
1161,199610,AP,4271
1162,199611,AP,6546
1163,199612,AP,6465
1164,199701,AP,8407
1165,199702,AP,3108
1166,199703,AP,3940
1167,199704,AP,3970
1168,199705,AP,6139
1169,199706,AP,7441
1170,199707,AP,7225
1171,199708,AP,6823
1172,199709,AP,5381
1173,199710,AP,6115
1174,199711,AP,6158
1175,199712,AP,7769
1176,199801,AP,6849
1177,199802,AP,4398
1178,199803,AP,5321
1179,199804,AP,5449
1180,199805,AP,7307
1181,199806,AP,4723
1182,199807,AP,9051
1183,199808,AP,5326
1184,199809,AP,5635
1185,199810,AP,5250
1186,199811,AP,5698
1187,199812,AP,5006
1188,199901,AP,7834
1189,199902,AP,3634
1190,199903,AP,6247
1191,199904,AP,3801
1192,199905,AP,4244
1193,199906,AP,6120
1194,199907,AP,5345
1195,199908,AP,7282
1196,199909,AP,7300
1197,199910,AP,8118
1198,199911,AP,9516
1199,199912,AP,8217
1200,200001,AP,8810
1201,200002,AP,4846
1202,200003,AP,3510
1203,200004,AP,3197
1204,200005,AP,4609
1205,200006,AP,5695
1206,200007,AP,6283
1207,200008,AP,6390
1208,200009,AP,6887
1209,200010,AP,7332
1210,200011,AP,8838
1211,200012,AP,6977
1212,200101,AP,8583.333333333334
1213,200102,AP,8583.333333333334
1214,200103,AP,8583.333333333334
1215,200104,AP,8583.333333333334
1216,200105,AP,8583.333333333334
1217,200106,AP,8583.333333333334
1218,200107,AP,8583.333333333334
1219,200108,AP,8583.333333333334
1220,200109,AP,8583.333333333334
1221,200110,AP,8583.333333333334
1222,200111,AP,8583.333333333334
1223,200112,AP,8583.333333333334
1224,200201,AP,7083.333333333333
1225,200202,AP,7083.333333333333
1226,200203,AP,7083.333333333333
1227,200204,AP,7083.333333333333
1228,200205,AP,7083.333333333333
1229,200206,AP,7083.333333333333
1230,200207,AP,7083.333333333333
1231,200208,AP,7083.333333333333
1232,200209,AP,7083.333333333333
1233,200210,AP,7083.333333333333
1234,200211,AP,7083.333333333333
1235,200212,AP,7083.333333333333
1236,200301,AP,10392.0
1237,200302,AP,6857.0
1238,200303,AP,7011.0
1239,200304,AP,7122.0
1240,200305,AP,5267.0
1241,200306,AP,5539.0
1242,200307,AP,7714.0
1243,200308,AP,7740.0
1244,200309,AP,6882.0
1245,200310,AP,7066.0
1246,200311,AP,5797.0
1247,200312,AP,7706.0
1248,200401,AP,10000.0
1249,200402,AP,6136.0
1250,200403,AP,5122.0
1251,200404,AP,3926.0
1252,200405,AP,6197.0
1253,200406,AP,7552.0
1254,200407,AP,5796.0
1255,200408,AP,5979.0
1256,200409,AP,7271.0
1257,200410,AP,6552.0
1258,200411,AP,8809.0
1259,200412,AP,6668.0
1260,200501,AP,9759.0
1261,200502,AP,4782.0
1262,200503,AP,7803.0
1263,200504,AP,4400.0
1264,200505,AP,4460.0
1265,200506,AP,10613.0
1266,200507,AP,7421.0
1267,200508,AP,11699.0
1268,200509,AP,9440.0
1269,200510,AP,7688.0
1270,200511,AP,11977.0
1271,200512,AP,14155.0
1272,200601,AP,6912.0
1273,200602,AP,6760.0
1274,200603,AP,14450.0
1275,200604,AP,8618.0
1276,200605,AP,8818.0
1277,200606,AP,7726.0
1278,200607,AP,6999.0
1279,200608,AP,9315.0
1280,200609,AP,12122.0
1281,200610,AP,9287.0
1282,200611,AP,14666.0
1283,200612,AP,9867.0
1284,200701,AP,14985.0
1285,200702,AP,10988.0
1286,200703,AP,16338.0
1287,200704,AP,8870.0
1288,200705,AP,11095.0
1289,200706,AP,6493.0
1290,200707,AP,9051.0
1291,200708,AP,11339.0
1292,200709,AP,15643.0
1293,200710,AP,5969.0
1294,200711,AP,10398.0
1295,200712,AP,13877.0
1296,200801,AP,9107
1297,200802,AP,7360
1298,200803,AP,13530
1299,200804,AP,6724
1300,200805,AP,9963
1301,200806,AP,10101
1302,200807,AP,7768
1303,200808,AP,11920
1304,200809,AP,7539
1305,200810,AP,11505
1306,200811,AP,10349
1307,200812,AP,10500
1308,200901,AP,11810
1309,200902,AP,4505
1310,200903,AP,9672
1311,200904,AP,6741
1312,200905,AP,7113
1313,200906,AP,6048
1314,200907,AP,8129
1315,200908,AP,9164
1316,200909,AP,9802
1317,200910,AP,13503
1318,200911,AP,13739
1319,200912,AP,12503
1320,201001,AP,13688
1321,201002,AP,8696
1322,201003,AP,11639
1323,201004,AP,8572
1324,201005,AP,8742
1325,201006,AP,14176
1326,201007,AP,15360
1327,201008,AP,14198
1328,201009,AP,16247
1329,201010,AP,12404
1330,201011,AP,12009
1331,201012,AP,15811
1332,201101,AP,15404
1333,201102,AP,11193
1334,201103,AP,9357
1335,201104,AP,11456.0
1336,201105,AP,15365.0
1337,201106,AP,12067.0
1338,201107,AP,12195.0
1339,201108,AP,13571.0
1340,201109,AP,13957.0
1341,201110,AP,13166.0
1342,201111,AP,15633.0
1343,201112,AP,18606.0
1344,201201,AP,16481.0
1345,201202,AP,16803.0
1346,201203,AP,14899.0
1347,201204,AP,18744.0
1348,201205,AP,17009.0
1349,201206,AP,17839.0
1350,201207,AP,29446.0
1351,201208,AP,24859.0
1352,201209,AP,28779.0
1353,201210,AP,29925.0
1354,201211,AP,22249.0
1355,201212,AP,24087.0
1356,201301,AP,19544.0
1357,201302,AP,22741.0
1358,201303,AP,25145.0
1359,201304,AP,22572.0
1360,201305,AP,21952.0
1361,201306,AP,20633.0
1362,201307,AP,18092.0
1363,201308,AP,19537.0
1364,201309,AP,14595.0
1365,201310,AP,15461.0
1366,201311,AP,22239.0
1367,201312,AP,28008.0
1368,201401,AP,20083.0
1369,201402,AP,18254.0
1370,201403,AP,14837.0
1371,201404,AP,18106.0
1372,201405,AP,25047.0
1373,201406,AP,15795.0
1374,201407,AP,19112.0
1375,201408,AP,28237.0
1376,201409,AP,29245.0
1377,201410,AP,27453.0
1378,201411,AP,27780.0
1379,201412,AP,30408.0
1380,201501,AP,15525.0
1381,201502,AP,16920.0
1382,201503,AP,16351.0
1383,201504,AP,16119.0
1384,201505,AP,13855.0
1385,201506,AP,13142.0
1386,201507,AP,20199.0
1387,201508,AP,22372.0
1388,201509,AP,22501.0
1389,201510,AP,19856.0
1390,201511,AP,21145.0
1391,201512,AP,15802.0
1392,201601,AP,149602.0
1393,201602,AP,151880.0
1394,201603,AP,156611.0
1395,201604,AP,149708.0
1396,201605,AP,158758.0
1397,201606,AP,175131.0
1398,201607,AP,170586.0
1399,201608,AP,175167.0
1400,201609,AP,170954.0
1401,201610,AP,182802.0
1402,201611,AP,171904.0
1403,201612,AP,148917.0
1404,201701,AP,12495.0
1405,201702,AP,8322.0
1406,201703,AP,11373.0
1407,201704,AP,9651.0
1408,201705,AP,10855.0
1409,201706,AP,13970.0
1410,201707,AP,12399.0
1411,201708,AP,11268.0
1412,201709,AP,8741.0
1413,201710,AP,12358.0
1414,201711,AP,11876.0
1415,201712,AP,11713.0
1416,201801,AP,11449.0
1417,201802,AP,7805.0
1418,201803,AP,7726.0
1419,201804,AP,8516.0
1420,201805,AP,8503.0
1421,201806,AP,10175.0
1422,201807,AP,11775.0
1423,201808,AP,9724.0
1424,201809,AP,10069.0
1425,201810,AP,13930.0
1426,201811,AP,11918.0
1427,201812,AP,11757.0
1428,201901,AP,9691.0
1429,201902,AP,7378.0
1430,201903,AP,6970.0
1431,201904,AP,7612.0
1432,201905,AP,8442.0
1433,201906,AP,8835.0
1434,201907,AP,11251.0
1435,201908,AP,11342.0
1436,201909,AP,13110.0
1437,201910,AP,13195.0
1438,201911,AP,10053.0
1439,201912,AP,12274.0
1440,199001,BA,98829
1441,199002,BA,79133
1442,199003,BA,72574
1443,199004,BA,77964
1444,199005,BA,102595
1445,199006,BA,99920
1446,199007,BA,107142
1447,199008,BA,103203
1448,199009,BA,108840
1449,199010,BA,116245
1450,199011,BA,105032
1451,199012,BA,104735
1452,199101,BA,89134
1453,199102,BA,76916
1454,199103,BA,91921
1455,199104,BA,103965
1456,199105,BA,104283
1457,199106,BA,88801
1458,199107,BA,105484
1459,199108,BA,109806
1460,199109,BA,106008
1461,199110,BA,112779
1462,199111,BA,95442
1463,199112,BA,90824
1464,199201,BA,81770
1465,199202,BA,67101
1466,199203,BA,81893
1467,199204,BA,83198
1468,199205,BA,85394
1469,199206,BA,81137
1470,199207,BA,86094
1471,199208,BA,90426
1472,199209,BA,89117
1473,199210,BA,100528
1474,199211,BA,99174
1475,199212,BA,88769
1476,199301,BA,105211
1477,199302,BA,85103
1478,199303,BA,99970
1479,199304,BA,93323
1480,199305,BA,104046
1481,199306,BA,80909
1482,199307,BA,95448
1483,199308,BA,100304
1484,199309,BA,98212
1485,199310,BA,100404
1486,199311,BA,115480
1487,199312,BA,112780
1488,199401,BA,107601
1489,199402,BA,78598
1490,199403,BA,108601
1491,199404,BA,65683
1492,199405,BA,91873
1493,199406,BA,90403
1494,199407,BA,76363
1495,199408,BA,96110
1496,199409,BA,120536
1497,199410,BA,122368
1498,199411,BA,121609
1499,199412,BA,112864
1500,199501,BA,123307
1501,199502,BA,85054
1502,199503,BA,110333
1503,199504,BA,86977
1504,199505,BA,101849
1505,199506,BA,83271
1506,199507,BA,90935
1507,199508,BA,103510
1508,199509,BA,98818
1509,199510,BA,106533
1510,199511,BA,96997
1511,199512,BA,92822
1512,199601,BA,104172
1513,199602,BA,94977
1514,199603,BA,101632
1515,199604,BA,93804
1516,199605,BA,111217
1517,199606,BA,86381
1518,199607,BA,103188
1519,199608,BA,112309
1520,199609,BA,102040
1521,199610,BA,118774
1522,199611,BA,110736
1523,199612,BA,114237
1524,199701,BA,114266
1525,199702,BA,105932
1526,199703,BA,107636
1527,199704,BA,125918
1528,199705,BA,130167
1529,199706,BA,126825
1530,199707,BA,146266
1531,199708,BA,156609
1532,199709,BA,159235
1533,199710,BA,177446
1534,199711,BA,178374
1535,199712,BA,182391
1536,199801,BA,169378
1537,199802,BA,138323
1538,199803,BA,174720
1539,199804,BA,166080
1540,199805,BA,165200
1541,199806,BA,165992
1542,199807,BA,179181
1543,199808,BA,199153
1544,199809,BA,207877
1545,199810,BA,214875
1546,199811,BA,213546
1547,199812,BA,201015
1548,199901,BA,199346
1549,199902,BA,179488
1550,199903,BA,211059
1551,199904,BA,201522
1552,199905,BA,200917
1553,199906,BA,184979
1554,199907,BA,210192
1555,199908,BA,204374
1556,199909,BA,217527
1557,199910,BA,217211
1558,199911,BA,213612
1559,199912,BA,220961
1560,200001,BA,193440
1561,200002,BA,192253
1562,200003,BA,195350
1563,200004,BA,182945
1564,200005,BA,186985
1565,200006,BA,172004
1566,200007,BA,187669
1567,200008,BA,210687
1568,200009,BA,187532
1569,200010,BA,198886
1570,200011,BA,193634
1571,200012,BA,175773
1572,200101,BA,162333.33333333334
1573,200102,BA,162333.33333333334
1574,200103,BA,162333.33333333334
1575,200104,BA,162333.33333333334
1576,200105,BA,162333.33333333334
1577,200106,BA,162333.33333333334
1578,200107,BA,162333.33333333334
1579,200108,BA,162333.33333333334
1580,200109,BA,162333.33333333334
1581,200110,BA,162333.33333333334
1582,200111,BA,162333.33333333334
1583,200112,BA,162333.33333333334
1584,200201,BA,138166.66666666666
1585,200202,BA,138166.66666666666
1586,200203,BA,138166.66666666666
1587,200204,BA,138166.66666666666
1588,200205,BA,138166.66666666666
1589,200206,BA,138166.66666666666
1590,200207,BA,138166.66666666666
1591,200208,BA,138166.66666666666
1592,200209,BA,138166.66666666666
1593,200210,BA,138166.66666666666
1594,200211,BA,138166.66666666666
1595,200212,BA,138166.66666666666
1596,200301,BA,151297.0
1597,200302,BA,138707.0
1598,200303,BA,135009.0
1599,200304,BA,126554.0
1600,200305,BA,137331.0
1601,200306,BA,118680.0
1602,200307,BA,131291.0
1603,200308,BA,131406.0
1604,200309,BA,147495.0
1605,200310,BA,154944.0
1606,200311,BA,142678.0
1607,200312,BA,142702.0
1608,200401,BA,129857.0
1609,200402,BA,126813.0
1610,200403,BA,152225.0
1611,200404,BA,136288.0
1612,200405,BA,148117.0
1613,200406,BA,135806.0
1614,200407,BA,147816.0
1615,200408,BA,147060.0
1616,200409,BA,156749.0
1617,200410,BA,150946.0
1618,200411,BA,142002.0
1619,200412,BA,159878.0
1620,200501,BA,139997.0
1621,200502,BA,111865.0
1622,200503,BA,159603.0
1623,200504,BA,142063.0
1624,200505,BA,137144.0
1625,200506,BA,122740.0
1626,200507,BA,124170.0
1627,200508,BA,160949.0
1628,200509,BA,145708.0
1629,200510,BA,138694.0
1630,200511,BA,129206.0
1631,200512,BA,155862.0
1632,200601,BA,146547.0
1633,200602,BA,137490.0
1634,200603,BA,175839.0
1635,200604,BA,133213.0
1636,200605,BA,169039.0
1637,200606,BA,141216.0
1638,200607,BA,155953.0
1639,200608,BA,185222.0
1640,200609,BA,178863.0
1641,200610,BA,171744.0
1642,200611,BA,167800.0
1643,200612,BA,172041.0
1644,200701,BA,191238.0
1645,200702,BA,148904.0
1646,200703,BA,185388.0
1647,200704,BA,178255.0
1648,200705,BA,192947.0
1649,200706,BA,166769.0
1650,200707,BA,182507.0
1651,200708,BA,200526.0
1652,200709,BA,185443.0
1653,200710,BA,214502.0
1654,200711,BA,210569.0
1655,200712,BA,202756.0
1656,200801,BA,223848
1657,200802,BA,198666
1658,200803,BA,202162
1659,200804,BA,222230
1660,200805,BA,226571
1661,200806,BA,210861
1662,200807,BA,235521
1663,200808,BA,239336
1664,200809,BA,250326
1665,200810,BA,249756
1666,200811,BA,216948
1667,200812,BA,202112
1668,200901,BA,221999
1669,200902,BA,191375
1670,200903,BA,221545
1671,200904,BA,200744
1672,200905,BA,211897
1673,200906,BA,215393
1674,200907,BA,251828
1675,200908,BA,249872
1676,200909,BA,267420
1677,200910,BA,263926
1678,200911,BA,266105
1679,200912,BA,263387
1680,201001,BA,262363
1681,201002,BA,243671
1682,201003,BA,294896
1683,201004,BA,245168
1684,201005,BA,284621
1685,201006,BA,268126
1686,201007,BA,270271
1687,201008,BA,282262
1688,201009,BA,293852
1689,201010,BA,304568
1690,201011,BA,304030
1691,201012,BA,295281
1692,201101,BA,287721
1693,201102,BA,278180
1694,201103,BA,280752
1695,201104,BA,276020.0
1696,201105,BA,311649.0
1697,201106,BA,284493.0
1698,201107,BA,315672.0
1699,201108,BA,343997.0
1700,201109,BA,337718.0
1701,201110,BA,316069.0
1702,201111,BA,283237.0
1703,201112,BA,300385.0
1704,201201,BA,322696.0
1705,201202,BA,280763.0
1706,201203,BA,347041.0
1707,201204,BA,301687.0
1708,201205,BA,317338.0
1709,201206,BA,291015.0
1710,201207,BA,303688.0
1711,201208,BA,328913.0
1712,201209,BA,304092.0
1713,201210,BA,344744.0
1714,201211,BA,312801.0
1715,201212,BA,289544.0
1716,201301,BA,327490.0
1717,201302,BA,288031.0
1718,201303,BA,317118.0
1719,201304,BA,320980.0
1720,201305,BA,332452.0
1721,201306,BA,278575.0
1722,201307,BA,340828.0
1723,201308,BA,370848.0
1724,201309,BA,355831.0
1725,201310,BA,369849.0
1726,201311,BA,346788.0
1727,201312,BA,284115.0
1728,201401,BA,343750.0
1729,201402,BA,362707.0
1730,201403,BA,348377.0
1731,201404,BA,316831.0
1732,201405,BA,360879.0
1733,201406,BA,302072.0
1734,201407,BA,362601.0
1735,201408,BA,361533.0
1736,201409,BA,396437.0
1737,201410,BA,401830.0
1738,201411,BA,356097.0
1739,201412,BA,337548.0
1740,201501,BA,317765.0
1741,201502,BA,359438.0
1742,201503,BA,378031.0
1743,201504,BA,303315.0
1744,201505,BA,316094.0
1745,201506,BA,304782.0
1746,201507,BA,350650.0
1747,201508,BA,346748.0
1748,201509,BA,358703.0
1749,201510,BA,361571.0
1750,201511,BA,333394.0
1751,201512,BA,290918.0
1752,201601,BA,280877.0
1753,201602,BA,254568.0
1754,201603,BA,318235.0
1755,201604,BA,291591.0
1756,201605,BA,276598.0
1757,201606,BA,250321.0
1758,201607,BA,281828.0
1759,201608,BA,283825.0
1760,201609,BA,267564.0
1761,201610,BA,259186.0
1762,201611,BA,261283.0
1763,201612,BA,269539.0
1764,201701,BA,271530.0
1765,201702,BA,213266.0
1766,201703,BA,285938.0
1767,201704,BA,219576.0
1768,201705,BA,267203.0
1769,201706,BA,240714.0
1770,201707,BA,250101.0
1771,201708,BA,277528.0
1772,201709,BA,270092.0
1773,201710,BA,278146.0
1774,201711,BA,257458.0
1775,201712,BA,231748.0
1776,201801,BA,268336.0
1777,201802,BA,223453.0
1778,201803,BA,241464.0
1779,201804,BA,238901.0
1780,201805,BA,191989.0
1781,201806,BA,272452.0
1782,201807,BA,261009.0
1783,201808,BA,292688.0
1784,201809,BA,258881.0
1785,201810,BA,276879.0
1786,201811,BA,255774.0
1787,201812,BA,208326.0
1788,201901,BA,291428.0
1789,201902,BA,249430.0
1790,201903,BA,241612.0
1791,201904,BA,252303.0
1792,201905,BA,281912.0
1793,201906,BA,200213.0
1794,201907,BA,270511.0
1795,201908,BA,281466.0
1796,201909,BA,285535.0
1797,201910,BA,328259.0
1798,201911,BA,298078.0
1799,201912,BA,264838.0
1800,199001,CE,47569
1801,199002,CE,42856
1802,199003,CE,22004
1803,199004,CE,29635
1804,199005,CE,45320
1805,199006,CE,40950
1806,199007,CE,27262
1807,199008,CE,48843
1808,199009,CE,45739
1809,199010,CE,51587
1810,199011,CE,46405
1811,199012,CE,52935
1812,199101,CE,46918
1813,199102,CE,30664
1814,199103,CE,40246
1815,199104,CE,45867
1816,199105,CE,47682
1817,199106,CE,46928
1818,199107,CE,62700
1819,199108,CE,65644
1820,199109,CE,61426
1821,199110,CE,62419
1822,199111,CE,61979
1823,199112,CE,57967
1824,199201,CE,65807
1825,199202,CE,46788
1826,199203,CE,46402
1827,199204,CE,42620
1828,199205,CE,43928
1829,199206,CE,47251
1830,199207,CE,54783
1831,199208,CE,57706
1832,199209,CE,57783
1833,199210,CE,56371
1834,199211,CE,63780
1835,199212,CE,61595
1836,199301,CE,57936
1837,199302,CE,33044
1838,199303,CE,45886
1839,199304,CE,40599
1840,199305,CE,38303
1841,199306,CE,42716
1842,199307,CE,55542
1843,199308,CE,56760
1844,199309,CE,49999
1845,199310,CE,55156
1846,199311,CE,60785
1847,199312,CE,47754
1848,199401,CE,32371
1849,199402,CE,22748
1850,199403,CE,28762
1851,199404,CE,26953
1852,199405,CE,42311
1853,199406,CE,38221
1854,199407,CE,43811
1855,199408,CE,48349
1856,199409,CE,62502
1857,199410,CE,50953
1858,199411,CE,61261
1859,199412,CE,72230
1860,199501,CE,66777
1861,199502,CE,49194
1862,199503,CE,48737
1863,199504,CE,30772
1864,199505,CE,39562
1865,199506,CE,45944
1866,199507,CE,48368
1867,199508,CE,40525
1868,199509,CE,42073
1869,199510,CE,41654
1870,199511,CE,50784
1871,199512,CE,47812
1872,199601,CE,60456
1873,199602,CE,45100
1874,199603,CE,42732
1875,199604,CE,35736
1876,199605,CE,44587
1877,199606,CE,50038
1878,199607,CE,44626
1879,199608,CE,47313
1880,199609,CE,53319
1881,199610,CE,57972
1882,199611,CE,63530
1883,199612,CE,68735
1884,199701,CE,64785
1885,199702,CE,52045
1886,199703,CE,55301
1887,199704,CE,57177
1888,199705,CE,65917
1889,199706,CE,71463
1890,199707,CE,81680
1891,199708,CE,90762
1892,199709,CE,93836
1893,199710,CE,98690
1894,199711,CE,101228
1895,199712,CE,103560
1896,199801,CE,109759
1897,199802,CE,69662
1898,199803,CE,80592
1899,199804,CE,81238
1900,199805,CE,87205
1901,199806,CE,83419
1902,199807,CE,105673
1903,199808,CE,89443
1904,199809,CE,111564
1905,199810,CE,103651
1906,199811,CE,110806
1907,199812,CE,125945
1908,199901,CE,101212
1909,199902,CE,80154
1910,199903,CE,86137
1911,199904,CE,75050
1912,199905,CE,80385
1913,199906,CE,84953
1914,199907,CE,100535
1915,199908,CE,98246
1916,199909,CE,90776
1917,199910,CE,111571
1918,199911,CE,107700
1919,199912,CE,122270
1920,200001,CE,82846
1921,200002,CE,89352
1922,200003,CE,81013
1923,200004,CE,74011
1924,200005,CE,91947
1925,200006,CE,88333
1926,200007,CE,101690
1927,200008,CE,103535
1928,200009,CE,91365
1929,200010,CE,100058
1930,200011,CE,97392
1931,200012,CE,99580
1932,200101,CE,90333.33333333333
1933,200102,CE,90333.33333333333
1934,200103,CE,90333.33333333333
1935,200104,CE,90333.33333333333
1936,200105,CE,90333.33333333333
1937,200106,CE,90333.33333333333
1938,200107,CE,90333.33333333333
1939,200108,CE,90333.33333333333
1940,200109,CE,90333.33333333333
1941,200110,CE,90333.33333333333
1942,200111,CE,90333.33333333333
1943,200112,CE,90333.33333333333
1944,200201,CE,74166.66666666667
1945,200202,CE,74166.66666666667
1946,200203,CE,74166.66666666667
1947,200204,CE,74166.66666666667
1948,200205,CE,74166.66666666667
1949,200206,CE,74166.66666666667
1950,200207,CE,74166.66666666667
1951,200208,CE,74166.66666666667
1952,200209,CE,74166.66666666667
1953,200210,CE,74166.66666666667
1954,200211,CE,74166.66666666667
1955,200212,CE,74166.66666666667
1956,200301,CE,81265.0
1957,200302,CE,65200.0
1958,200303,CE,55165.0
1959,200304,CE,53928.0
1960,200305,CE,65334.0
1961,200306,CE,64323.0
1962,200307,CE,80404.0
1963,200308,CE,78620.0
1964,200309,CE,79494.0
1965,200310,CE,85605.0
1966,200311,CE,84457.0
1967,200312,CE,94777.0
1968,200401,CE,75575.0
1969,200402,CE,53065.0
1970,200403,CE,67755.0
1971,200404,CE,64858.0
1972,200405,CE,72377.0
1973,200406,CE,70882.0
1974,200407,CE,85304.0
1975,200408,CE,82452.0
1976,200409,CE,80106.0
1977,200410,CE,79744.0
1978,200411,CE,83228.0
1979,200412,CE,101817.0
1980,200501,CE,91341.0
1981,200502,CE,69730.0
1982,200503,CE,77682.0
1983,200504,CE,66140.0
1984,200505,CE,76289.0
1985,200506,CE,80340.0
1986,200507,CE,93393.0
1987,200508,CE,91998.0
1988,200509,CE,81500.0
1989,200510,CE,81596.0
1990,200511,CE,80195.0
1991,200512,CE,95958.0
1992,200601,CE,93559.0
1993,200602,CE,67351.0
1994,200603,CE,80250.0
1995,200604,CE,60193.0
1996,200605,CE,77034.0
1997,200606,CE,82997.0
1998,200607,CE,88693.0
1999,200608,CE,100211.0
2000,200609,CE,97804.0
2001,200610,CE,99213.0
2002,200611,CE,101183.0
2003,200612,CE,106958.0
2004,200701,CE,95626.0
2005,200702,CE,65624.0
2006,200703,CE,78343.0
2007,200704,CE,69913.0
2008,200705,CE,84748.0
2009,200706,CE,91821.0
2010,200707,CE,105940.0
2011,200708,CE,113440.0
2012,200709,CE,107511.0
2013,200710,CE,118965.0
2014,200711,CE,124128.0
2015,200712,CE,117705.0
2016,200801,CE,113871
2017,200802,CE,91401
2018,200803,CE,82105
2019,200804,CE,84652
2020,200805,CE,88592
2021,200806,CE,99885
2022,200807,CE,125601
2023,200808,CE,122065
2024,200809,CE,124340
2025,200810,CE,131923
2026,200811,CE,130250
2027,200812,CE,133906
2028,200901,CE,121805
2029,200902,CE,94761
2030,200903,CE,93343
2031,200904,CE,78375
