estados,data,pib_pc,pib_pmc,pib_pcpt,populacao,pib_cc,ipca,incc,igp,selic,idh_long,idh_renda,idh_educacao,nfsp,estoque,desemprego,producao,consumo
PE,201701,83753461.33067273,132023265.45807669,0.8091051190999999,3229163.0,4380381.095335457,0.59,0.34,0.43,0.052530999999999994,0.79,0.77,0.66,1.2,7820758.2968949005,12.7,25914.0,177729.0
PI,201701,21509837.78715063,33906646.71064935,0.6103535754999999,7187355.0,1485761.865206997,0.59,0.34,0.43,0.052530999999999994,0.82,0.65,0.69,1.2,7820758.2968949005,12.7,22242.0,72379.0
PR,201701,204304729.7367496,322052093.60699385,1.6520163491416668,2610476.0,10261591.126758492,0.59,0.34,0.43,0.052530999999999994,0.77,0.68,0.67,1.2,7820758.2968949005,12.7,2942.0,311636.0
RJ,201701,315260291.90641886,496954902.46573246,1.7227719059916669,8511279.0,16981643.219983567,0.59,0.34,0.43,0.052530999999999994,0.86,0.66,0.76,1.2,7820758.2968949005,12.7,0.0,196955.0
RN,201701,30897852.823127586,48705275.70492705,0.8083157777916667,12916705.0,1931342.0354341576,0.59,0.34,0.43,0.052530999999999994,0.85,0.77,0.68,1.2,7820758.2968949005,12.7,0.0,57594.0
RO,201701,20576945.834871802,32436099.22637133,1.046636501375,2448267.0,996237.1966522341,0.59,0.34,0.43,0.052530999999999994,0.85,0.68,0.73,1.2,7820758.2968949005,12.7,0.0,29715.0
RR,201701,5918409.321969934,9329378.30376961,1.0462988495166667,1190739.0,382652.5996813328,0.59,0.34,0.43,0.052530999999999994,0.78,0.79,0.7,1.2,7820758.2968949005,12.7,0.0,8438.0
RS,201701,207035187.8072473,326356202.17678964,1.6676081236250002,228749.0,9817937.965295346,0.59,0.34,0.43,0.052530999999999994,0.78,0.7,0.77,1.2,7820758.2968949005,12.7,0.0,218098.0
SC,201701,126720553.2101474,199753669.51587203,1.6671519946583333,9249199.0,7349879.38362514,0.59,0.34,0.43,0.052530999999999994,0.87,0.71,0.78,1.2,7820758.2968949005,12.7,0.0,220479.0
SE,201701,20208882.512762904,31855909.21501972,0.8108342153083334,4614268.0,1583194.8185209841,0.59,0.34,0.43,0.052530999999999994,0.85,0.78,0.83,1.2,7820758.2968949005,12.7,0.0,44274.0
SP,201701,1003298656.6209108,1581531828.921376,2.0382029560416663,1515142.0,44233180.45049997,0.59,0.34,0.43,0.052530999999999994,0.8,0.8,0.64,1.2,7820758.2968949005,12.7,0.0,729273.0
TO,201701,16591580.813104913,26153840.608560953,0.9839673563333337,32126058.0,754954.1200903484,0.59,0.34,0.43,0.052530999999999994,0.81,0.68,0.73,1.2,7820758.2968949005,12.7,0.0,42290.0
AC,201702,7262914.358788984,11486305.997382833,0.8073314674159092,918400.0,327990.9150041927,1.0,0.19,0.06,0.052530999999999994,0.82,0.75,0.68,1.07,7820758.2968949005,13.3,0.0,9081.0
AL,201702,26098263.833334584,41279349.99628148,0.7060102352901517,428006.0,1324080.0051359974,1.0,0.19,0.06,0.052530999999999994,0.78,0.66,0.64,1.07,7820758.2968949005,13.3,0.0,32321.0
AM,201702,44133431.85152485,69798529.84952961,1.0012279961909094,2548092.0,1999442.1909889972,1.0,0.19,0.06,0.052530999999999994,0.82,0.64,0.71,1.07,7820758.2968949005,13.3,0.0,44068.0
AP,201702,7858479.66215486,12429902.297732608,0.9115606662477272,2165852.0,428383.5462433517,1.0,0.19,0.06,0.052530999999999994,0.79,0.7,0.74,1.07,7820758.2968949005,13.3,0.0,8322.0
BA,201702,132752463.10031496,209952610.49488837,0.7896775694022726,299305.0,8475885.302992506,1.0,0.19,0.06,0.052530999999999994,0.81,0.68,0.65,1.07,7820758.2968949005,13.3,0.0,213266.0
CE,201702,71026995.46743767,112342670.75840816,0.7199289606507575,12014023.0,4805555.8728721235,1.0,0.19,0.06,0.052530999999999994,0.82,0.69,0.72,1.07,7820758.2968949005,13.3,0.0,134739.0
DF,201702,120108948.70121709,189962170.1697798,3.660643330953031,6433713.0,3234143.474166364,1.0,0.19,0.06,0.052530999999999994,0.89,0.68,0.8,1.07,7820758.2968949005,13.3,0.0,35599.0
ES,201702,53628763.31529827,84816084.76092839,1.2257194873386366,1639035.0,2619991.6952911187,1.0,0.19,0.06,0.052530999999999994,0.85,0.86,0.73,1.07,7820758.2968949005,13.3,0.0,77958.0
GO,201702,94436635.28515507,149364510.81023344,1.280707549772727,2649747.0,5937735.749582584,1.0,0.19,0.06,0.052530999999999994,0.82,0.74,0.74,1.07,7820758.2968949005,13.3,0.0,146310.0
MA,201702,44170375.97971164,69858888.04405758,0.5770842252265151,4098513.0,2871950.5965383644,1.0,0.19,0.06,0.052530999999999994,0.76,0.75,0.68,1.07,7820758.2968949005,13.3,41998.0,66661.0
MG,201702,278710117.7808674,440816919.43763167,1.2060332829621212,4990749.0,15253788.039706018,1.0,0.19,0.06,0.052530999999999994,0.85,0.62,0.71,1.07,7820758.2968949005,13.3,39049.0,338767.0
MS,201702,48111639.403997205,76092738.81854749,1.6289844398166666,15941939.0,2565958.774032486,1.0,0.19,0.06,0.052530999999999994,0.83,0.75,0.76,1.07,7820758.2968949005,13.3,44436.0,66462.0
MT,201702,64893604.31329314,102622371.82222477,1.7828733288151517,1818175.0,3366722.007875912,1.0,0.19,0.06,0.052530999999999994,0.88,0.74,0.75,1.07,7820758.2968949005,13.3,42157.0,65293.0
PA,201702,73216429.19145164,115827694.24799216,0.8037034388227273,2107698.0,4100248.985311484,1.0,0.19,0.06,0.052530999999999994,0.81,0.74,0.67,1.07,7820758.2968949005,13.3,44561.0,116872.0
PB,201702,30773091.45372269,48671448.09014935,0.6990715064924244,5328133.0,1694034.2743310926,1.0,0.19,0.06,0.052530999999999994,0.84,0.69,0.76,1.07,7820758.2968949005,13.3,48555.0,58962.0
PE,201702,84113993.2499967,133048818.00691684,0.8120763026598485,3229163.0,4335536.191071087,1.0,0.19,0.06,0.052530999999999994,0.79,0.77,0.66,1.07,7820758.2968949005,13.3,48292.0,143388.0
PI,201702,21620960.82718356,34200304.448415056,0.6133779982643939,7187355.0,1479365.478616859,1.0,0.19,0.06,0.052530999999999994,0.82,0.65,0.69,1.07,7820758.2968949005,13.3,49016.0,54656.0
PR,201702,204402651.724971,323276998.5923873,1.6517656506674243,2610476.0,10148787.578495987,1.0,0.19,0.06,0.052530999999999994,0.77,0.68,0.67,1.07,7820758.2968949005,13.3,45857.0,280736.0
RJ,201702,315343715.1729496,498734474.18379295,1.7224483870371214,8511279.0,16643599.75337254,1.0,0.19,0.06,0.052530999999999994,0.86,0.66,0.76,1.07,7820758.2968949005,13.3,50343.0,175917.0
RN,201702,31016404.747267924,49060004.55513913,0.8107182896090911,12916705.0,1901416.9086746597,1.0,0.19,0.06,0.052530999999999994,0.85,0.77,0.68,1.07,7820758.2968949005,13.3,52978.0,52722.0
RO,201702,20710037.40882145,32760783.60858048,1.0523614953159088,2448267.0,986068.0750297422,1.0,0.19,0.06,0.052530999999999994,0.85,0.68,0.73,1.07,7820758.2968949005,13.3,51986.0,29662.0
RR,201702,5950807.3900917,9413155.579004526,1.0504042330818182,1190739.0,379806.3394541197,1.0,0.19,0.06,0.052530999999999994,0.78,0.79,0.7,1.07,7820758.2968949005,13.3,91808.0,6557.0
RS,201702,206939704.20244732,327279378.8302,1.66635358917803,228749.0,9689174.973590355,1.0,0.19,0.06,0.052530999999999994,0.78,0.7,0.77,1.07,7820758.2968949005,13.3,84458.0,196675.0
SC,201702,127134160.09764664,201089893.80543897,1.6705495824848484,9249199.0,7257579.68921975,1.0,0.19,0.06,0.052530999999999994,0.87,0.71,0.78,1.07,7820758.2968949005,13.3,96745.0,211861.0
SE,201702,20229092.42356898,31994263.775049943,0.8109175830992424,4614268.0,1556853.9562873163,1.0,0.19,0.06,0.052530999999999994,0.85,0.78,0.83,1.07,7820758.2968949005,13.3,80421.0,37579.0
SP,201702,1003231238.620185,1586651357.1523952,2.036648781135606,1515142.0,43816429.69846728,1.0,0.19,0.06,0.052530999999999994,0.8,0.8,0.64,1.07,7820758.2968949005,13.3,89887.0,757915.0
TO,201702,16657004.966793265,26347205.20023956,0.986806261432576,32126058.0,765246.99612687,1.0,0.19,0.06,0.052530999999999994,0.81,0.68,0.73,1.07,7820758.2968949005,13.3,89975.0,33787.0
AC,201703,7256843.693113535,11514277.924168974,0.8055196272901516,918400.0,322985.2010501961,1.44,0.2,-0.38,0.052530999999999994,0.82,0.75,0.68,1.02,7820758.2968949005,13.9,95729.0,9545.0
AL,201703,26170854.263563234,41533596.86449537,0.7076452484136365,428006.0,1310244.9423150823,1.44,0.2,-0.38,0.052530999999999994,0.78,0.66,0.64,1.02,7820758.2968949005,13.9,100344.0,41937.0
AM,201703,44124652.89228018,70014278.00640197,0.9996418512901516,2548092.0,1966688.3018289616,1.44,0.2,-0.38,0.052530999999999994,0.82,0.64,0.71,1.02,7820758.2968949005,13.9,101315.0,62847.0
AP,201703,7884701.85366363,12513566.114639426,0.9129488190287879,2165852.0,419611.0869096745,1.44,0.2,-0.38,0.052530999999999994,0.79,0.7,0.74,1.02,7820758.2968949005,13.9,99164.0,11373.0
BA,201703,132727129.45008963,210603324.3418914,0.7892097098212122,299305.0,8366819.019763468,1.44,0.2,-0.38,0.052530999999999994,0.81,0.68,0.65,1.02,7820758.2968949005,13.9,84323.0,285938.0
CE,201703,71224887.19479632,113035155.16434509,0.7215121478265151,12014023.0,4651837.03213681,1.44,0.2,-0.38,0.052530999999999994,0.82,0.69,0.72,1.02,7820758.2968949005,13.9,72003.0,151819.0
DF,201703,120195666.11559716,190729450.3577449,3.656415878206061,6433713.0,3164047.556211918,1.44,0.2,-0.38,0.052530999999999994,0.89,0.68,0.8,1.02,7820758.2968949005,13.9,212548.0,49981.0
ES,201703,53625076.6712679,85089619.68989773,1.2244512931772726,1639035.0,2602306.87931978,1.44,0.2,-0.38,0.052530999999999994,0.85,0.86,0.73,1.02,7820758.2968949005,13.9,166831.0,105434.0
GO,201703,94604836.68502334,150130667.91163343,1.2815400685121208,2649747.0,5876875.653940028,1.44,0.2,-0.38,0.052530999999999994,0.82,0.74,0.74,1.02,7820758.2968949005,13.9,167648.0,191374.0
MA,201703,44198612.2912459,70135106.53980613,0.5771047441363636,4098513.0,2830752.5411353162,1.44,0.2,-0.38,0.052530999999999994,0.76,0.75,0.68,1.02,7820758.2968949005,13.9,152416.0,78801.0
MG,201703,279179357.68684083,443033825.24797666,1.2074206327159092,4990749.0,15021381.89611291,1.44,0.2,-0.38,0.052530999999999994,0.85,0.62,0.71,1.02,7820758.2968949005,13.9,193012.0,419962.0
MS,201703,48150757.11392425,76407220.92961903,1.6286038009833337,15941939.0,2531632.2855874887,1.44,0.2,-0.38,0.052530999999999994,0.83,0.75,0.76,1.02,7820758.2968949005,13.9,197726.0,79514.0
MT,201703,64706501.31066444,102655938.81588268,1.7758896156553037,1818175.0,3335568.518335947,1.44,0.2,-0.38,0.052530999999999994,0.88,0.74,0.75,1.02,7820758.2968949005,13.9,212148.0,90338.0
PA,201703,73842842.55520083,117229419.9812125,0.8096941200954546,2107698.0,4052970.727431034,1.44,0.2,-0.38,0.052530999999999994,0.81,0.74,0.67,1.02,7820758.2968949005,13.9,222619.0,131959.0
PB,201703,30819783.854983617,48907888.54929675,0.699713616493182,5328133.0,1690452.8375447963,1.44,0.2,-0.38,0.052530999999999994,0.84,0.69,0.76,1.02,7820758.2968949005,13.9,233015.0,73459.0
PE,201703,84474525.16932069,134074370.55575702,0.8150474862196969,3229163.0,4290691.286806717,1.44,0.2,-0.38,0.052530999999999994,0.79,0.77,0.66,1.02,7820758.2968949005,13.9,235959.0,188227.0
PI,201703,21732083.86721649,34493962.186180755,0.6164024210287878,7187355.0,1472969.0920267215,1.44,0.2,-0.38,0.052530999999999994,0.82,0.65,0.69,1.02,7820758.2968949005,13.9,232298.0,69984.0
PR,201703,204500573.7131924,324501903.5777808,1.6515149521931818,2610476.0,10035984.030233486,1.44,0.2,-0.38,0.052530999999999994,0.77,0.68,0.67,1.02,7820758.2968949005,13.9,235250.0,352332.0
RJ,201703,315427138.4394804,500514045.9018536,1.7221248680825758,8511279.0,16305556.286761515,1.44,0.2,-0.38,0.052530999999999994,0.86,0.66,0.76,1.02,7820758.2968949005,13.9,206422.0,208629.0
RN,201703,31134956.671408266,49414733.40535122,0.8131208014265152,12916705.0,1871491.7819151608,1.44,0.2,-0.38,0.052530999999999994,0.85,0.77,0.68,1.02,7820758.2968949005,13.9,166038.0,63109.0
RO,201703,20843128.982771102,33085467.99078964,1.058086489256818,2448267.0,975898.9534072505,1.44,0.2,-0.38,0.052530999999999994,0.85,0.68,0.73,1.02,7820758.2968949005,13.9,200892.0,31408.0
RR,201703,5983205.458213465,9496932.854239443,1.0545096166469696,1190739.0,376960.0792269066,1.44,0.2,-0.38,0.052530999999999994,0.78,0.79,0.7,1.02,7820758.2968949005,13.9,186321.0,8184.0
RS,201703,206844220.59764728,328202555.48361045,1.665099054731061,228749.0,9560411.981885364,1.44,0.2,-0.38,0.052530999999999994,0.78,0.7,0.77,1.02,7820758.2968949005,13.9,225456.0,251395.0
SC,201703,127547766.9851459,202426118.0950059,1.6739471703113635,9249199.0,7165279.994814361,1.44,0.2,-0.38,0.052530999999999994,0.87,0.71,0.78,1.02,7820758.2968949005,13.9,228660.0,258760.0
SE,201703,20249302.334375054,32132618.33508017,0.8110009508901516,4614268.0,1530513.094053649,1.44,0.2,-0.38,0.052530999999999994,0.85,0.78,0.83,1.02,7820758.2968949005,13.9,251523.0,48016.0
SP,201703,1003163820.6194592,1591770885.3834145,2.0350946062295456,1515142.0,43399678.9464346,1.44,0.2,-0.38,0.052530999999999994,0.8,0.8,0.64,1.02,7820758.2968949005,13.9,239179.0,923634.0
TO,201703,16722429.120481616,26540569.79191817,0.9896451665318182,32126058.0,775539.8721633916,1.44,0.2,-0.38,0.052530999999999994,0.81,0.68,0.73,1.02,7820758.2968949005,13.9,247319.0,41594.0
AC,201704,7250773.027438085,11542249.850955116,0.8037077871643941,918400.0,317979.4870961995,1.65,0.36,-1.24,0.052530999999999994,0.82,0.75,0.68,1.0,7820758.2968949005,13.7,248074.0,10130.0
AL,201704,26243444.693791885,41787843.73270926,0.7092802615371213,428006.0,1296409.8794941674,1.65,0.36,-1.24,0.052530999999999994,0.78,0.66,0.64,1.0,7820758.2968949005,13.7,228448.0,31982.0
AM,201704,44115873.93303552,70230026.16327436,0.9980557063893941,2548092.0,1933934.4126689262,1.65,0.36,-1.24,0.052530999999999994,0.82,0.64,0.71,1.0,7820758.2968949005,13.7,191933.0,30374.0
AP,201704,7910924.0451724,12597229.931546245,0.9143369718098489,2165852.0,410838.62757599726,1.65,0.36,-1.24,0.052530999999999994,0.79,0.7,0.74,1.0,7820758.2968949005,13.7,125444.0,9651.0
BA,201704,132701795.79986432,211254038.18889448,0.7887418502401515,299305.0,8257752.736534429,1.65,0.36,-1.24,0.052530999999999994,0.81,0.68,0.65,1.0,7820758.2968949005,13.7,114034.0,219576.0
CE,201704,71422778.92215501,113727639.57028201,0.7230953350022727,12014023.0,4498118.1914014965,1.65,0.36,-1.24,0.052530999999999994,0.82,0.69,0.72,1.0,7820758.2968949005,13.7,139016.0,124858.0
DF,201704,120282383.52997726,191496730.54571,3.6521884254590913,6433713.0,3093951.6382574723,1.65,0.36,-1.24,0.052530999999999994,0.89,0.68,0.8,1.0,7820758.2968949005,13.7,124828.0,39881.0
ES,201704,53621390.02723753,85363154.61886707,1.2231830990159092,1639035.0,2584622.0633484405,1.65,0.36,-1.24,0.052530999999999994,0.85,0.86,0.73,1.0,7820758.2968949005,13.7,126407.0,86699.0
GO,201704,94773038.0848916,150896825.01303345,1.2823725872515148,2649747.0,5816015.558297471,1.65,0.36,-1.24,0.052530999999999994,0.82,0.74,0.74,1.0,7820758.2968949005,13.7,125613.0,164318.0
MA,201704,44226848.60278017,70411325.03555466,0.5771252630462121,4098513.0,2789554.485732268,1.65,0.36,-1.24,0.052530999999999994,0.76,0.75,0.68,1.0,7820758.2968949005,13.7,131808.0,67256.0
MG,201704,279648597.5928142,445250731.0583216,1.2088079824696971,4990749.0,14788975.7525198,1.65,0.36,-1.24,0.052530999999999994,0.85,0.62,0.71,1.0,7820758.2968949005,13.7,131765.0,387800.0
MS,201704,48189874.823851295,76721703.04069057,1.6282231621500003,15941939.0,2497305.7971424903,1.65,0.36,-1.24,0.052530999999999994,0.83,0.75,0.76,1.0,7820758.2968949005,13.7,118990.0,63281.0
MT,201704,64519398.30803574,102689505.80954058,1.7689059024954548,1818175.0,3304415.028795982,1.65,0.36,-1.24,0.052530999999999994,0.88,0.74,0.75,1.0,7820758.2968949005,13.7,121288.0,83188.0
PA,201704,74469255.91895,118631145.71443282,0.8156848013681818,2107698.0,4005692.469550586,1.65,0.36,-1.24,0.052530999999999994,0.81,0.74,0.67,1.0,7820758.2968949005,13.7,120559.0,116171.0
PB,201704,30866476.25624455,49144329.00844415,0.7003557264939395,5328133.0,1686871.400758501,1.65,0.36,-1.24,0.052530999999999994,0.84,0.69,0.76,1.0,7820758.2968949005,13.7,113792.0,59150.0
PE,201704,84835057.08864467,135099923.10459718,0.8180186697795455,3229163.0,4245846.382542347,1.65,0.36,-1.24,0.052530999999999994,0.79,0.77,0.66,1.0,7820758.2968949005,13.7,113713.0,143049.0
PI,201704,21843206.90724942,34787619.92394645,0.6194268437931819,7187355.0,1466572.7054365843,1.65,0.36,-1.24,0.052530999999999994,0.82,0.65,0.69,1.0,7820758.2968949005,13.7,99876.0,58643.0
PR,201704,204598495.7014138,325726808.5631743,1.6512642537189393,2610476.0,9923180.481970984,1.65,0.36,-1.24,0.052530999999999994,0.77,0.68,0.67,1.0,7820758.2968949005,13.7,118213.0,280856.0
RJ,201704,315510561.7060111,502293617.6199142,1.7218013491280304,8511279.0,15967512.82015049,1.65,0.36,-1.24,0.052530999999999994,0.86,0.66,0.76,1.0,7820758.2968949005,13.7,110694.0,181933.0
RN,201704,31253508.59554861,49769462.2555633,0.8155233132439396,12916705.0,1841566.655155663,1.65,0.36,-1.24,0.052530999999999994,0.85,0.77,0.68,1.0,7820758.2968949005,13.7,133469.0,49356.0
RO,201704,20976220.55672075,33410152.372998796,1.0638114831977272,2448267.0,965729.8317847585,1.65,0.36,-1.24,0.052530999999999994,0.85,0.68,0.73,1.0,7820758.2968949005,13.7,122073.0,29484.0
RR,201704,6015603.526335231,9580710.12947436,1.0586150002121213,1190739.0,374113.8189996935,1.65,0.36,-1.24,0.052530999999999994,0.78,0.79,0.7,1.0,7820758.2968949005,13.7,124407.0,8092.0
RS,201704,206748736.9928473,329125732.1370209,1.6638445202840908,228749.0,9431648.990180373,1.65,0.36,-1.24,0.052530999999999994,0.78,0.7,0.77,1.0,7820758.2968949005,13.7,142857.0,199081.0
SC,201704,127961373.87264514,203762342.38457283,1.6773447581378784,9249199.0,7072980.3004089715,1.65,0.36,-1.24,0.052530999999999994,0.87,0.71,0.78,1.0,7820758.2968949005,13.7,135457.0,211393.0
SE,201704,20269512.24518113,32270972.895110395,0.8110843186810606,4614268.0,1504172.2318199815,1.65,0.36,-1.24,0.052530999999999994,0.85,0.78,0.83,1.0,7820758.2968949005,13.7,139469.0,38263.0
SP,201704,1003096402.6187332,1596890413.6144333,2.0335404313234853,1515142.0,42982928.19440191,1.65,0.36,-1.24,0.052530999999999994,0.8,0.8,0.64,1.0,7820758.2968949005,13.7,131359.0,756663.0
TO,201704,16787853.274169967,26733934.383596774,0.9924840716310606,32126058.0,785832.7481999131,1.65,0.36,-1.24,0.052530999999999994,0.81,0.68,0.73,1.0,7820758.2968949005,13.7,114399.0,36019.0
AC,201705,7244702.361762636,11570221.777741255,0.8018959470386364,918400.0,312973.7731422029,1.75,1.32,-0.51,0.052530999999999994,0.82,0.75,0.68,0.93,7820758.2968949005,13.4,45440.0,14451.0
AL,201705,26316035.12402053,42042090.60092315,0.7109152746606061,428006.0,1282574.8166732523,1.75,1.32,-0.51,0.052530999999999994,0.78,0.66,0.64,0.93,7820758.2968949005,13.4,39982.0,28499.0
AM,201705,44107094.97379086,70445774.32014674,0.9964695614886362,2548092.0,1901180.5235088903,1.75,1.32,-0.51,0.052530999999999994,0.82,0.64,0.71,0.93,7820758.2968949005,13.4,39748.0,60003.0
AP,201705,7937146.23668117,12680893.74845306,0.9157251245909092,2165852.0,402066.16824232007,1.75,1.32,-0.51,0.052530999999999994,0.79,0.7,0.74,0.93,7820758.2968949005,13.4,35167.0,10855.0
BA,201705,132676462.149639,211904752.03589755,0.7882739906590909,299305.0,8148686.453305392,1.75,1.32,-0.51,0.052530999999999994,0.81,0.68,0.65,0.93,7820758.2968949005,13.4,39035.0,267203.0
CE,201705,71620670.64951366,114420123.97621892,0.7246785221780303,12014023.0,4344399.350666182,1.75,1.32,-0.51,0.052530999999999994,0.82,0.69,0.72,0.93,7820758.2968949005,13.4,39160.0,162684.0
DF,201705,120369100.94435737,192264010.73367503,3.6479609727121223,6433713.0,3023855.720303026,1.75,1.32,-0.51,0.052530999999999994,0.89,0.68,0.8,0.93,7820758.2968949005,13.4,41316.0,48598.0
ES,201705,53617703.38320716,85636689.54783641,1.2219149048545452,1639035.0,2566937.2473771013,1.75,1.32,-0.51,0.052530999999999994,0.85,0.86,0.73,0.93,7820758.2968949005,13.4,43178.0,90574.0
GO,201705,94941239.48475984,151662982.11443344,1.2832051059909089,2649747.0,5755155.462654915,1.75,1.32,-0.51,0.052530999999999994,0.82,0.74,0.74,0.93,7820758.2968949005,13.4,33065.0,211049.0
MA,201705,44255084.91431443,70687543.53130321,0.5771457819560606,4098513.0,2748356.43032922,1.75,1.32,-0.51,0.052530999999999994,0.76,0.75,0.68,0.93,7820758.2968949005,13.4,40935.0,84280.0
MG,201705,280117837.49878764,447467636.8686666,1.210195332223485,4990749.0,14556569.608926693,1.75,1.32,-0.51,0.052530999999999994,0.85,0.62,0.71,0.93,7820758.2968949005,13.4,34703.0,391122.0
MS,201705,48228992.53377836,77036185.15176211,1.627842523316667,15941939.0,2462979.308697492,1.75,1.32,-0.51,0.052530999999999994,0.83,0.75,0.76,0.93,7820758.2968949005,13.4,36070.0,77205.0
MT,201705,64332295.30540704,102723072.80319852,1.7619221893356063,1818175.0,3273261.5392560167,1.75,1.32,-0.51,0.052530999999999994,0.88,0.74,0.75,0.93,7820758.2968949005,13.4,62916.0,107230.0
PA,201705,75095669.28269921,120032871.44765314,0.8216754826409091,2107698.0,3958414.211670136,1.75,1.32,-0.51,0.052530999999999994,0.81,0.74,0.67,0.93,7820758.2968949005,13.4,51583.0,132242.0
PB,201705,30913168.65750548,49380769.46759155,0.700997836494697,5328133.0,1683289.9639722046,1.75,1.32,-0.51,0.052530999999999994,0.84,0.69,0.76,0.93,7820758.2968949005,13.4,74828.0,64833.0
PE,201705,85195589.00796866,136125475.65343735,0.8209898533393939,3229163.0,4201001.478277977,1.75,1.32,-0.51,0.052530999999999994,0.79,0.77,0.66,0.93,7820758.2968949005,13.4,72351.0,148068.0
PI,201705,21954329.947282355,35081277.661712155,0.6224512665575759,7187355.0,1460176.318846447,1.75,1.32,-0.51,0.052530999999999994,0.82,0.65,0.69,0.93,7820758.2968949005,13.4,89947.0,72337.0
PR,201705,204696417.68963525,326951713.54856783,1.6510135552446967,2610476.0,9810376.93370848,1.75,1.32,-0.51,0.052530999999999994,0.77,0.68,0.67,0.93,7820758.2968949005,13.4,88878.0,319397.0
RJ,201705,315593984.97254187,504073189.33797467,1.7214778301734848,8511279.0,15629469.353539467,1.75,1.32,-0.51,0.052530999999999994,0.86,0.66,0.76,0.93,7820758.2968949005,13.4,104310.0,187947.0
RN,201705,31372060.51968895,50124191.10577538,0.8179258250613638,12916705.0,1811641.5283961643,1.75,1.32,-0.51,0.052530999999999994,0.85,0.77,0.68,0.93,7820758.2968949005,13.4,106747.0,55725.0
RO,201705,21109312.1306704,33734836.75520795,1.0695364771386362,2448267.0,955560.7101622665,1.75,1.32,-0.51,0.052530999999999994,0.85,0.68,0.73,0.93,7820758.2968949005,13.4,98606.0,33601.0
RR,201705,6048001.594456998,9664487.404709276,1.0627203837772727,1190739.0,371267.5587724804,1.75,1.32,-0.51,0.052530999999999994,0.78,0.79,0.7,0.93,7820758.2968949005,13.4,97249.0,7806.0
RS,201705,206653253.38804725,330048908.7904313,1.6625899858371211,228749.0,9302885.998475382,1.75,1.32,-0.51,0.052530999999999994,0.78,0.7,0.77,0.93,7820758.2968949005,13.4,95255.0,220793.0
SC,201705,128374980.76014438,205098566.67413977,1.6807423459643938,9249199.0,6980680.606003582,1.75,1.32,-0.51,0.052530999999999994,0.87,0.71,0.78,0.93,7820758.2968949005,13.4,91368.0,249531.0
SE,201705,20289722.155987207,32409327.45514062,0.8111676864719697,4614268.0,1477831.369586314,1.75,1.32,-0.51,0.052530999999999994,0.85,0.78,0.83,0.93,7820758.2968949005,13.4,61834.0,40413.0
SP,201705,1003028984.6180074,1602009941.8454525,2.031986256417425,1515142.0,42566177.442369215,1.75,1.32,-0.51,0.052530999999999994,0.8,0.8,0.64,0.93,7820758.2968949005,13.4,46132.0,872715.0
TO,201705,16853277.427858315,26927298.975275386,0.9953229767303028,32126058.0,796125.6242364346,1.75,1.32,-0.51,0.052530999999999994,0.81,0.68,0.73,0.93,7820758.2968949005,13.4,60993.0,45143.0
AC,201706,7238631.696087187,11598193.7045274,0.8000841069128789,918400.0,307968.0591882064,1.54,0.9,-0.96,0.052530999999999994,0.82,0.75,0.68,0.86,7820758.2968949005,13.1,43046.0,13218.0
AL,201706,26388625.554249186,42296337.46913704,0.7125502877840909,428006.0,1268739.7538523374,1.54,0.9,-0.96,0.052530999999999994,0.78,0.66,0.64,0.86,7820758.2968949005,13.1,58233.0,22626.0
AM,201706,44098316.0145462,70661522.47701913,0.9948834165878786,2548092.0,1868426.6343488547,1.54,0.9,-0.96,0.052530999999999994,0.82,0.64,0.71,0.86,7820758.2968949005,13.1,57338.0,81014.0
AP,201706,7963368.42818994,12764557.565359876,0.91711327737197,2165852.0,393293.7089086429,1.54,0.9,-0.96,0.052530999999999994,0.79,0.7,0.74,0.86,7820758.2968949005,13.1,56704.0,13970.0
BA,201706,132651128.49941368,212555465.88290063,0.7878061310780303,299305.0,8039620.170076353,1.54,0.9,-0.96,0.052530999999999994,0.81,0.68,0.65,0.86,7820758.2968949005,13.1,58663.0,240714.0
CE,201706,71818562.37687232,115112608.38215584,0.7262617093537879,12014023.0,4190680.5099308686,1.54,0.9,-0.96,0.052530999999999994,0.82,0.69,0.72,0.86,7820758.2968949005,13.1,62559.0,169251.0
DF,201706,120455818.35873744,193031290.92164016,3.643733519965152,6433713.0,2953759.8023485807,1.54,0.9,-0.96,0.052530999999999994,0.89,0.68,0.8,0.86,7820758.2968949005,13.1,45301.0,49942.0
ES,201706,53614016.7391768,85910224.47680575,1.2206467106931815,1639035.0,2549252.4314057617,1.54,0.9,-0.96,0.052530999999999994,0.85,0.86,0.73,0.86,7820758.2968949005,13.1,46721.0,85148.0
GO,201706,95109440.88462809,152429139.21583346,1.2840376247303027,2649747.0,5694295.367012357,1.54,0.9,-0.96,0.052530999999999994,0.82,0.74,0.74,0.86,7820758.2968949005,13.1,39504.0,198789.0
MA,201706,44283321.22584871,70963762.02705175,0.5771663008659089,4098513.0,2707158.3749261717,1.54,0.9,-0.96,0.052530999999999994,0.76,0.75,0.68,0.86,7820758.2968949005,13.1,939937.0,86501.0
MG,201706,280587077.40476096,449684542.67901164,1.2115826819772728,4990749.0,14324163.465333585,1.54,0.9,-0.96,0.052530999999999994,0.85,0.62,0.71,0.86,7820758.2968949005,13.1,872837.0,409739.0
