index,estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque,desemprego,producao,preco_ton,preco_saco,preco_kg
8732,RO,2012-09-01,1893196.575425825,2213572.3020807835,1.1906814326583333,2959144.34351676,1590011.0,0.22,3.77,0.88,0.028296,0.76,0.712,0.64,0.88,7283723.05855449,7.1,146194.0,261.3310496061868,26.5,0.53
8733,RO,2012-10-01,1893196.575425825,2213572.3020807835,1.1906814326583333,2959144.34351676,1590011.0,0.21,4.38,-0.31,0.02770736364,0.76,0.712,0.64,0.89,7283723.05855449,7.0,60456.0,261.1036218610463,26.5,0.53
8734,RO,2012-11-01,1893196.575425825,2213572.3020807835,1.1906814326583333,2959144.34351676,1590011.0,0.33,5.01,0.25,0.027371,0.76,0.712,0.64,0.84,7283723.05855449,6.8,280925.0,256.31725305283516,26.5,0.53
8735,RO,2012-12-01,1893196.575425825,2213572.3020807835,1.1906814326583333,2959144.34351676,1590011.0,0.16,5.84,0.66,0.02743595,0.76,0.712,0.64,0.88,7283723.05855449,6.9,47485.0,255.07318916083335,26.5,0.53
8736,RO,2013-01-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.65,0.86,0.31,0.02726,0.76,0.712,0.62,0.98,7469859.82561107,7.3,72073.0,265.8687619870333,27.0,0.54
8737,RO,2013-02-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.6,1.47,0.2,0.0273115,0.76,0.712,0.62,1.0,7469859.82561107,7.8,64672.0,268.5667151813388,26.5,0.53
8738,RO,2013-03-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.5,1.94,0.31,0.02739875,0.76,0.712,0.62,1.03,7469859.82561107,8.1,317866.0,267.29337717617153,26.5,0.53
8739,RO,2013-04-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.74,2.5,-0.06,0.02781163636,0.76,0.712,0.62,0.98,7469859.82561107,7.9,137140.0,269.7014894877715,27.0,0.54
8740,RO,2013-05-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,2.25,2.88,0.32,0.02842080952,0.76,0.712,0.62,0.88,7469859.82561107,7.7,152872.0,260.46237336684476,26.5,0.53
8741,RO,2013-06-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,1.15,3.15,0.76,0.030177,0.76,0.712,0.62,0.76,7469859.82561107,7.5,1074475.0,243.90749003085656,26.5,0.53
8742,RO,2013-07-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.48,3.18,0.14,0.03137373913,0.76,0.712,0.62,0.82,7469859.82561107,7.4,152127.0,235.32863963057844,26.5,0.53
8743,RO,2013-08-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.31,3.43,0.46,0.03217809091,0.76,0.712,0.62,0.73,7469859.82561107,7.2,52941.0,233.4277810518722,26.5,0.53
8744,RO,2013-09-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.43,3.79,1.36,0.033839,0.76,0.712,0.62,0.63,7469859.82561107,7.0,138719.0,233.4277810518722,26.5,0.53
8745,RO,2013-10-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.26,4.38,0.63,0.03510369565,0.76,0.712,0.62,0.71,7469859.82561107,6.8,30055.0,255.8657420007191,28.000000000000004,0.56
8746,RO,2013-11-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.35,4.95,0.28,0.0358381,0.76,0.712,0.62,0.81,7469859.82561107,6.6,305625.0,248.32814167773978,28.499999999999996,0.57
8747,RO,2013-12-01,1835542.7378562752,2307222.120824042,1.0621038470083333,2208180.24924171,1728214.0,0.1,5.91,0.69,0.0374662381,0.76,0.712,0.62,0.82,7469859.82561107,6.3,36151.0,247.28353554548556,28.999999999999996,0.58
8748,RO,2014-01-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.88,0.55,0.4,0.03845090909,0.77,0.712,0.63,0.77,7640474.20151994,6.5,-999.0,243.4714913201268,28.999999999999996,0.58
8749,RO,2014-02-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.33,1.24,0.85,0.0393598,0.77,0.712,0.63,0.75,7640474.20151994,6.8,-999.0,247.51644516042427,29.5,0.59
8750,RO,2014-03-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.28,2.18,1.48,0.040168,0.77,0.712,0.63,0.84,7640474.20151994,7.2,-999.0,253.64458533296224,29.5,0.59
8751,RO,2014-04-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.88,2.86,0.45,0.0409735,0.77,0.712,0.63,1.0,7640474.20151994,7.2,-999.0,255.28827420647886,28.499999999999996,0.57
8752,RO,2014-05-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,2.05,3.33,-0.45,0.041063,0.77,0.712,0.63,1.06,7640474.20151994,7.1,-999.0,261.1576272821811,28.999999999999996,0.58
8753,RO,2014-06-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.66,3.75,-0.63,0.041063,0.77,0.712,0.63,1.04,7640474.20151994,6.9,-999.0,277.3465982545058,31.0,0.62
8754,RO,2014-07-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.75,3.76,-0.55,0.041063,0.77,0.712,0.63,0.93,7640474.20151994,7.0,-999.0,274.20070397073107,30.5,0.61
8755,RO,2014-08-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.08,4.02,0.06,0.04106814286,0.77,0.712,0.63,0.9,7640474.20151994,7.0,-999.0,268.95604741688817,30.5,0.61
8756,RO,2014-09-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.15,4.61,0.02,0.041063,0.77,0.712,0.63,0.96,7640474.20151994,6.9,-999.0,261.4806977754656,30.5,0.61
8757,RO,2014-10-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.17,5.05,0.59,0.04114073913,0.77,0.712,0.63,0.87,7640474.20151994,6.7,-999.0,240.9873912271355,29.5,0.59
8758,RO,2014-11-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.44,5.58,1.14,0.041957,0.77,0.712,0.63,0.91,7640474.20151994,6.6,-999.0,231.52099483394258,29.5,0.59
8759,RO,2014-12-01,1867326.1071149,2531348.7035360164,1.0679399490833335,2264099.25585777,1748531.0,0.08,6.41,0.38,0.043496,0.77,0.712,0.63,1.12,7640474.20151994,6.6,-999.0,223.53873178796542,29.5,0.59
8760,RO,2015-01-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.92,1.24,0.67,0.04433033333,0.77,0.712,0.66,1.04,7751228.17009106,6.9,-999.0,223.9744896852426,29.5,0.59
8761,RO,2015-02-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.31,2.48,0.53,0.045513,0.77,0.712,0.66,1.08,7751228.17009106,7.5,-999.0,209.48356974205112,29.5,0.59
8762,RO,2015-03-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.62,3.83,1.21,0.04703818182,0.77,0.712,0.66,1.09,7751228.17009106,8.0,-999.0,197.4851053664116,31.0,0.62
8763,RO,2015-04-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.46,4.56,0.92,0.04737575,0.77,0.712,0.66,1.03,7751228.17009106,8.1,-999.0,203.73157379354757,31.0,0.62
8764,RO,2015-05-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.95,5.34,0.4,0.049037,0.77,0.712,0.66,1.05,7751228.17009106,8.3,-999.0,202.500885941376,31.0,0.62
8765,RO,2015-06-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,1.84,6.17,0.68,0.05053785714,0.77,0.712,0.66,1.13,7751228.17009106,8.4,-999.0,199.24556020597893,31.0,0.62
8766,RO,2015-07-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.55,6.83,0.58,0.05093956522,0.77,0.712,0.66,1.27,7751228.17009106,8.7,-999.0,192.3587963681148,31.0,0.62
8767,RO,2015-08-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.59,7.06,0.4,0.052531,0.77,0.712,0.66,1.36,7751228.17009106,8.9,-999.0,173.57629497943103,30.5,0.61
8768,RO,2015-09-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.22,7.64,1.42,0.052531,0.77,0.712,0.66,1.34,7751228.17009106,9.0,-999.0,156.15171949738894,30.5,0.61
8769,RO,2015-10-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.36,8.52,1.76,0.052531,0.77,0.712,0.66,1.45,7751228.17009106,9.1,-999.0,159.78812732487427,31.0,0.62
8770,RO,2015-11-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.34,9.62,1.19,0.052531,0.77,0.712,0.66,1.49,7751228.17009106,9.1,-999.0,161.52693263002917,30.5,0.61
8771,RO,2015-12-01,1861586.930022575,2714506.2928605,1.0528123056083334,1766957.98927504,1768204.0,0.1,10.67,0.44,0.052531,0.77,0.712,0.66,1.49,7751228.17009106,9.1,-999.0,160.15969001350328,31.0,0.62
8772,RO,2016-01-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.39,1.27,1.53,0.052531,0.77,0.69,0.69,1.55,7806241.86849827,9.6,-999.0,152.99764334275176,31.0,0.62
8773,RO,2016-02-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.54,2.18,0.79,0.052531,0.77,0.69,0.69,1.67,7806241.86849827,10.3,-999.0,156.02421686571452,31.0,0.62
8774,RO,2016-03-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.64,2.62,0.43,0.052531,0.77,0.69,0.69,1.67,7806241.86849827,11.1,-999.0,164.69046292501062,30.5,0.61
8775,RO,2016-04-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.55,3.25,0.36,0.052531,0.77,0.69,0.69,1.63,7806241.86849827,11.3,-999.0,171.06744684639963,30.5,0.61
8776,RO,2016-05-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.08,4.05,1.13,0.052531,0.77,0.69,0.69,1.62,7806241.86849827,11.3,-999.0,169.52550349747256,30.0,0.6
8777,RO,2016-06-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,1.93,4.42,1.63,0.052531,0.77,0.69,0.69,1.64,7806241.86849827,11.4,-999.0,175.20922237634144,30.0,0.6
8778,RO,2016-07-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.49,4.96,-0.39,0.052531,0.77,0.69,0.69,1.66,7806241.86849827,11.7,-999.0,180.12150569367134,29.5,0.59
8779,RO,2016-08-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.29,5.42,0.43,0.052531,0.77,0.69,0.69,1.61,7806241.86849827,11.9,-999.0,183.82004329320986,29.5,0.59
8780,RO,2016-09-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.33,5.51,0.03,0.052531,0.77,0.69,0.69,1.62,7806241.86849827,11.9,-999.0,181.18326270256986,29.5,0.59
8781,RO,2016-10-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.21,5.78,0.13,0.0521826,0.77,0.69,0.69,1.52,7806241.86849827,11.9,-999.0,191.47196426693705,30.5,0.61
8782,RO,2016-11-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.16,5.97,0.05,0.05166,0.77,0.69,0.69,1.41,7806241.86849827,12.0,-999.0,179.5316020502509,30.0,0.6
8783,RO,2016-12-01,1870631.4395338,2948736.2933064834,1.0466365013749999,1086804.21452971,1787279.0,0.35,6.29,0.83,0.050788,0.77,0.69,0.69,1.25,7806241.86849827,12.2,-999.0,178.98329353666918,30.0,0.6
8784,RO,2017-01-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.41,0.38,0.43,0.049115,0.78,0.7,0.7,1.2,7820758.2968949,12.7,-999.0,187.69889684239266,30.0,0.6
8785,RO,2017-02-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.65,0.71,0.06,0.047865,0.78,0.7,0.7,1.07,7820758.2968949,13.3,51986.0,193.2868609676871,30.0,0.6
8786,RO,2017-03-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.16,0.96,-0.38,0.045513,0.78,0.7,0.7,1.02,7820758.2968949,13.9,200892.0,188.62312071879722,29.5,0.59
8787,RO,2017-04-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,-0.02,1.1,-1.24,0.04353744444,0.78,0.7,0.7,1.0,7820758.2968949,13.7,122073.0,181.7502227591668,28.499999999999996,0.57
8788,RO,2017-05-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.63,1.42,-0.51,0.041957,0.78,0.7,0.7,0.93,7820758.2968949,13.4,98606.0,180.71299490717922,28.999999999999996,0.58
8789,RO,2017-06-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.93,1.18,-0.96,0.03837,0.78,0.7,0.7,0.86,7820758.2968949,13.1,879399.0,176.0046934584922,28.999999999999996,0.58
8790,RO,2017-07-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.3,1.43,-0.3,0.03785271429,0.78,0.7,0.7,0.75,7820758.2968949,12.9,110957.0,180.90300004901312,28.999999999999996,0.58
8791,RO,2017-08-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.36,1.62,0.24,0.034749,0.78,0.7,0.7,0.7,7820758.2968949,12.7,21482.0,184.0733754558714,28.999999999999996,0.58
8792,RO,2017-09-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.06,1.78,0.62,0.0318266,0.78,0.7,0.7,0.65,7820758.2968949,12.5,78832.0,188.21037453864534,29.5,0.59
8793,RO,2017-10-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.31,2.21,0.1,0.03056971429,0.78,0.7,0.7,0.65,7820758.2968949,12.3,18629.0,188.0153635411351,30.0,0.6
8794,RO,2017-11-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.31,2.5,0.8,0.028333,0.78,0.7,0.7,0.65,7820758.2968949,12.1,161834.0,184.08408961213482,30.0,0.6
8795,RO,2017-12-01,2003723.01348345,3273420.675515642,1.109611434725,964774.755059808,1805788.0,0.07,2.95,0.74,0.0268514,0.78,0.7,0.7,0.71,7820758.2968949,11.9,45486.0,179.22698490088595,29.5,0.59
8796,RO,2018-01-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.31,0.29,0.58,0.026481,0.78,0.7,0.7,0.68,7813724.30644261,12.3,1653.0,183.76575387847677,29.5,0.59
8797,RO,2018-02-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.13,0.61,0.15,0.02581005556,0.78,0.7,0.7,0.71,7813724.30644261,12.7,25726.0,185.0994909763998,30.0,0.6
8798,RO,2018-03-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.24,0.7,0.56,0.02528571429,0.78,0.7,0.7,0.69,7813724.30644261,13.2,188453.0,182.9706593478403,30.0,0.6
8799,RO,2018-04-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.29,0.92,0.93,0.02462,0.78,0.7,0.7,0.74,7813724.30644261,13.0,174914.0,176.08241775134368,30.0,0.6
8800,RO,2018-05-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.23,1.33,1.64,0.02462,0.78,0.7,0.7,0.73,7813724.30644261,12.8,122802.0,167.7641401203816,30.5,0.61
8801,RO,2018-06-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.97,2.6,1.48,0.02462,0.78,0.7,0.7,0.75,7813724.30644261,12.6,1089076.0,164.3180045584995,31.0,0.62
8802,RO,2018-07-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.61,2.94,0.44,0.02462,0.78,0.7,0.7,0.77,7813724.30644261,12.4,64160.0,164.5439781177878,31.5,0.63
8803,RO,2018-08-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.15,2.85,0.68,0.02462,0.78,0.7,0.7,0.84,7813724.30644261,12.3,-999.0,167.94933638990798,33.0,0.66
8804,RO,2018-09-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.23,3.34,1.79,0.02462,0.78,0.7,0.7,0.87,7813724.30644261,12.0,80405.0,160.32853285328534,33.0,0.66
8805,RO,2018-10-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.35,3.81,0.26,0.02462,0.78,0.7,0.7,0.88,7813724.30644261,11.9,16235.0,186.2490173550221,35.0,0.7
8806,RO,2018-11-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.13,3.59,-1.14,0.02462,0.78,0.7,0.7,0.86,7813724.30644261,11.7,169808.0,184.85923629367792,35.0,0.7
8807,RO,2018-12-01,1988323.360595525,3354982.456078067,1.1312789057000001,803737.234956266,1757589.0,0.13,3.75,-0.45,0.02462,0.78,0.7,0.7,0.85,7813724.30644261,11.7,60689.0,182.75159553725751,35.5,0.71
8808,RO,2019-01-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.49,0.32,0.07,0.02462,0.78,0.7,0.7,0.81,7827728.36985003,12.2,31217.0,184.4090528080469,34.5,0.69
8809,RO,2019-02-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.09,0.75,1.25,0.02462,0.78,0.7,0.7,0.75,7827728.36985003,12.6,30749.0,187.98885494645677,35.0,0.7
8810,RO,2019-03-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.31,1.51,1.07,0.02462,0.78,0.7,0.7,0.74,7827728.36985003,12.8,172500.0,176.784815114828,34.0,0.68
8811,RO,2019-04-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.38,2.09,0.9,0.02462,0.78,0.7,0.7,0.7,7827728.36985003,12.6,165909.0,171.9643164876747,33.5,0.67
8812,RO,2019-05-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.03,2.22,0.4,0.02462,0.78,0.7,0.7,0.71,7827728.36985003,12.4,118880.0,167.43645025637994,33.5,0.67
8813,RO,2019-06-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.88,2.23,0.63,0.02462,0.78,0.7,0.7,0.7,7827728.36985003,12.1,957550.0,171.03646186391552,33.0,0.66
8814,RO,2019-07-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.58,2.42,-0.01,0.02462,0.78,0.7,0.7,0.69,7827728.36985003,12.0,67783.0,174.633706376086,33.0,0.66
8815,RO,2019-08-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.42,2.54,-0.51,0.022751,0.78,0.7,0.7,0.62,7827728.36985003,11.9,-999.0,164.17984703684775,33.0,0.66
8816,RO,2019-09-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.46,2.49,0.5,0.02203519048,0.78,0.7,0.7,0.59,7827728.36985003,11.9,71600.0,162.56217396578916,33.5,0.67
8817,RO,2019-10-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.18,2.6,0.55,0.02078995652,0.78,0.7,0.7,0.57,7827728.36985003,11.8,13027.0,166.43266708349003,34.0,0.68
8818,RO,2019-11-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.04,3.12,0.85,0.018985,0.78,0.7,0.7,0.54,7827728.36985003,11.3,152886.0,158.83157716146314,33.0,0.66
8819,RO,2019-12-01,1993306.075375825,3503114.4493621835,1.1215834097416668,850073.673521595,1777225.0,0.21,4.31,1.74,0.01781128571,0.78,0.7,0.7,0.49,7827728.36985003,11.1,57815.0,160.5999439174799,33.0,0.66
8892,RR,1991-01-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,17.03,20.75,19.93,0.8710757273,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8893,RR,1991-02-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,15.5,45.77,21.11,0.3904118235,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8894,RR,1991-03-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,8.33,63.15,7.25,0.4542281053,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8895,RR,1991-04-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,6.77,71.29,8.74,0.4203181818,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8896,RR,1991-05-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,13.19,84.02,6.53,0.4355714286,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8897,RR,1991-06-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,10.18,104.61,9.86,0.4923834,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8898,RR,1991-07-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,13.61,130.0,12.83,0.509028913,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8899,RR,1991-08-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,14.63,165.95,15.49,0.6670302727,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8900,RR,1991-09-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,21.11,207.52,16.19,0.8632857619,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8901,RR,1991-10-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,23.01,269.73,25.85,1.00826087,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8902,RR,1991-11-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,29.47,362.94,25.76,1.4142999,0.628,0.643,0.24,11.17,4782146.58522158,,,,,
8903,RR,1991-12-01,222359.91249675667,4.712304263333333,0.9542975271166667,136014.567055847,217583.0,19.71,472.7,22.14,1.30058719,0.628,0.643,0.24,9.77,4782146.58522158,,,,,
8904,RR,1992-01-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,29.87,25.94,26.84,1.166181864,0.628,0.643,0.24,10.96,4879149.90415669,6.6986022912,,,,
8905,RR,1992-02-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,23.63,56.57,24.79,1.27180005,0.628,0.643,0.24,12.06,4879149.90415669,6.6986022912,,,,
8906,RR,1992-03-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,27.77,90.08,20.7,1.19658335,0.628,0.643,0.24,12.94,4879149.90415669,6.6986022912,,,,
8907,RR,1992-04-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,17.42,127.96,18.54,1.135298263,0.628,0.643,0.24,13.35,4879149.90415669,6.6986022912,,,,
8908,RR,1992-05-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,28.22,184.63,22.45,1.0402834,0.628,0.643,0.24,13.56,4879149.90415669,6.6986022912,,,,
8909,RR,1992-06-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,18.03,242.15,21.42,1.040460286,0.628,0.643,0.24,13.68,4879149.90415669,6.6986022912,,,,
8910,RR,1992-07-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,23.53,316.84,21.69,1.017275304,0.628,0.643,0.24,14.09,4879149.90415669,6.6986022912,,,,
8911,RR,1992-08-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,17.28,409.13,25.54,1.093031714,0.628,0.643,0.24,14.52,4879149.90415669,6.6986022912,,,,
8912,RR,1992-09-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,34.3,534.53,27.37,1.169587333,0.628,0.643,0.24,15.03,4879149.90415669,6.6986022912,,,,
8913,RR,1992-10-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,18.91,694.69,24.94,1.189126952,0.628,0.643,0.24,15.53,4879149.90415669,6.6986022912,,,,
8914,RR,1992-11-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,29.16,873.41,24.22,1.1785,0.628,0.643,0.24,15.8,4879149.90415669,6.6986022912,,,,
8915,RR,1992-12-01,230036.69737293918,45.48174430833333,0.9471636864833334,149828.324579032,228749.0,18.84,1119.1,23.7,1.053000091,0.628,0.643,0.24,16.9,4879149.90415669,6.6986022912,,,,
8916,RR,1993-01-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,36.9,30.35,28.73,1.26231665,0.628,0.643,0.24,17.6,4984414.32371892,5.913454849,,,,
8917,RR,1993-02-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,22.59,62.91,26.51,1.420536944,0.628,0.643,0.24,18.63,4984414.32371892,5.913454849,,,,
8918,RR,1993-03-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,32.61,107.32,27.81,1.09134787,0.628,0.643,0.24,19.85,4984414.32371892,5.913454849,,,,
8919,RR,1993-04-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,21.28,164.85,28.21,1.412280737,0.628,0.643,0.24,20.33,4984414.32371892,5.913454849,,,,
8920,RR,1993-05-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,40.6,238.19,32.27,1.290365143,0.628,0.643,0.24,21.44,4984414.32371892,5.913454849,,,,
8921,RR,1993-06-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,27.13,339.88,30.72,1.327698476,0.628,0.643,0.24,21.7,4984414.32371892,5.913454849,,,,
8922,RR,1993-07-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,33.73,475.02,31.96,1.295272727,0.628,0.643,0.24,21.74,4984414.32371892,5.913454849,,,,
8923,RR,1993-08-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,28.42,664.54,33.53,1.360999955,0.628,0.643,0.24,22.34,4984414.32371892,5.913454849,,,,
8924,RR,1993-09-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,40.09,937.41,36.99,1.518460333,0.628,0.643,0.24,23.61,4984414.32371892,5.913454849,,,,
8925,RR,1993-10-01,239196.83499056834,799.28888075,0.94332049655,162407.00697201,241099.0,34.03,1289.3,35.14,1.6381666,0.628,0.643,0.24,24.53,4984414.32371892,5.913454849,,,,
