estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque,desemprego,producao,preco_ton,preco_saco,preco_kg,consumo
BA,2006-06-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,1.32,1.75,0.38,0.05789063636,0.68,0.594,0.332,0.13,6428173.06422105,11.0715030796,21419.0,143.70322758367382,15.65,0.313,141216.0
BA,2006-07-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,0.9,1.54,0.67,0.05608404762,0.68,0.594,0.332,0.21,6428173.06422105,11.0715030796,60013.0,139.21688648094533,15.65,0.313,155953.0
BA,2006-08-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,0.47,1.73,0.17,0.05540461905,0.68,0.594,0.332,0.33,6428173.06422105,11.0715030796,333433.0,145.25190700223817,15.9,0.318,185222.0
BA,2006-09-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,0.24,1.78,0.41,0.05429469565,0.68,0.594,0.332,0.44,6428173.06422105,11.0715030796,36371.0,147.5033931427258,15.9,0.318,178863.0
BA,2006-10-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,0.11,2.0,0.24,0.0526018,0.68,0.594,0.332,0.6,6428173.06422105,11.0715030796,213250.0,145.70638779570675,15.8,0.316,171744.0
BA,2006-11-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,0.21,2.33,0.81,0.05183728571,0.68,0.594,0.332,0.57,6428173.06422105,11.0715030796,130121.0,148.02533143886913,15.9,0.318,167800.0
BA,2006-12-01,8980876.161437834,6243538.558499166,0.6500658009,5885434.14020885,13815334.0,0.23,2.65,0.57,0.0507845,0.68,0.594,0.332,0.59,6428173.06422105,11.0715030796,-999.0,148.29232123824085,16.0,0.32,172041.0
BA,2007-01-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.36,3.14,0.26,0.049164,0.68,0.594,0.332,0.69,6428173.06422105,10.2487041687,479980.0,148.8427476371214,16.0,0.32,191238.0
BA,2007-02-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.45,0.44,0.43,0.04896572727,0.68,0.594,0.332,0.68,6529451.68540568,10.2487041687,-999.0,149.69518742730534,16.0,0.32,148904.0
BA,2007-03-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.21,0.88,0.23,0.04827277778,0.68,0.594,0.332,0.6,6529451.68540568,10.2487041687,-999.0,165.1520572450805,17.31,0.3462,185388.0
BA,2007-04-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.27,1.26,0.22,0.04758977273,0.68,0.594,0.332,0.57,6529451.68540568,10.2487041687,64296.0,166.8041322368006,17.42,0.3484,178255.0
BA,2007-05-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.46,1.51,0.14,0.04703045,0.68,0.594,0.332,0.54,6529451.68540568,10.2487041687,125840.0,167.02468215360463,16.97,0.3394,192947.0
BA,2007-06-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,1.15,1.79,0.16,0.046503,0.68,0.594,0.332,0.48,6529451.68540568,10.2487041687,25589.0,170.16435182530304,16.86,0.3372,166769.0
BA,2007-07-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.92,2.08,0.26,0.0450878,0.68,0.594,0.332,0.39,6529451.68540568,10.2487041687,65251.0,179.67047472138395,17.355,0.3471,182507.0
BA,2007-08-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.31,2.32,0.37,0.04400663636,0.68,0.594,0.332,0.3,6529451.68540568,10.2487041687,434459.0,185.89155521220607,17.5,0.35,200526.0
BA,2007-09-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.26,2.8,1.39,0.04295447826,0.68,0.594,0.332,0.28,6529451.68540568,10.2487041687,33136.0,178.0252685306612,17.5,0.35,185443.0
BA,2007-10-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.51,2.99,1.17,0.04220568421,0.68,0.594,0.332,0.4,6529451.68540568,10.2487041687,236914.0,189.5156821456278,18.0,0.36,214502.0
BA,2007-11-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.51,3.3,0.75,0.04206336364,0.68,0.594,0.332,0.5,6529451.68540568,10.2487041687,141342.0,198.40378501657707,17.866666666666664,0.3573333333333333,210569.0
BA,2007-12-01,9057264.284576831,6723195.782029841,0.6492594618416666,6749842.91247472,13950146.0,0.36,3.69,1.05,0.042065,0.68,0.594,0.332,0.52,6529451.68540568,10.2487041687,-999.0,201.8917939084047,17.866666666666664,0.3573333333333333,202756.0
BA,2008-01-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.59,4.46,1.47,0.042065,0.68,0.594,0.332,0.47,6529451.68540568,10.3438296311,529770.0,200.0763350942663,17.866666666666664,0.3573333333333333,223848.0
BA,2008-02-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.38,0.54,0.99,0.04205845455,0.68,0.594,0.332,0.63,6647965.94362564,10.3438296311,-999.0,201.21074866077265,17.85,0.357,198666.0
BA,2008-03-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.4,1.03,0.38,0.04206310526,0.68,0.594,0.332,0.65,6647965.94362564,10.3438296311,-999.0,193.08437236307805,16.68,0.3336,202162.0
BA,2008-04-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.66,1.52,0.7,0.0420614,0.68,0.594,0.332,0.7,6647965.94362564,10.3438296311,71684.0,193.13882804905185,16.49,0.3298,222230.0
BA,2008-05-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.87,2.08,1.12,0.04274185714,0.68,0.594,0.332,0.83,6647965.94362564,10.3438296311,146389.0,195.27172763797844,16.49,0.3298,226571.0
BA,2008-06-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,2.02,2.88,1.88,0.0436576,0.68,0.594,0.332,0.93,6647965.94362564,10.3438296311,30550.0,199.09246116462467,16.53,0.3306,210861.0
BA,2008-07-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,1.92,3.64,1.89,0.04529861905,0.68,0.594,0.332,1.14,6647965.94362564,10.3438296311,83682.0,204.3946346629015,16.544285714285714,0.3308857142857143,235521.0
BA,2008-08-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,1.46,4.19,1.12,0.04627117391,0.68,0.594,0.332,1.33,6647965.94362564,10.3438296311,421073.0,208.50287821870089,16.59071,0.3318142,239336.0
BA,2008-09-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,1.18,4.48,-0.38,0.04822657143,0.68,0.594,0.332,1.42,6647965.94362564,10.3438296311,50633.0,205.4094557955733,16.55923,0.3311846,250326.0
BA,2008-10-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.95,4.76,0.36,0.04987840909,0.68,0.594,0.332,1.23,6647965.94362564,10.3438296311,275411.0,186.3780452381253,16.77,0.3354,249756.0
BA,2008-11-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.77,5.23,1.09,0.05083973913,0.68,0.594,0.332,1.22,6647965.94362564,10.3438296311,185644.0,161.20746924499156,17.514,0.35028,216948.0
BA,2008-12-01,9923871.209405169,7840807.262357124,0.686998686375,6706544.53283242,14080670.0,0.5,5.61,0.07,0.050753,0.68,0.594,0.332,1.24,6647965.94362564,10.3438296311,-999.0,154.43742857268927,17.5,0.35,202112.0
BA,2009-01-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.17,5.9,-0.44,0.050823,0.68,0.594,0.332,1.13,6647965.94362564,10.5336637559,639677.0,148.35573712296232,17.76125,0.355225,221999.0
BA,2009-02-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.33,0.48,0.01,0.04964833333,0.68,0.594,0.332,0.95,6773699.30541316,10.5336637559,-999.0,156.19021675200125,18.02,0.3604,191375.0
BA,2009-03-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.27,1.03,-0.13,0.047314,0.68,0.594,0.332,0.87,6773699.30541316,10.5336637559,-999.0,155.00104016277473,17.92333,0.3584666,221545.0
BA,2009-04-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,-0.25,1.23,-0.84,0.04392790909,0.68,0.594,0.332,0.82,6773699.30541316,10.5336637559,103295.0,152.488484296053,17.64167,0.3528334,200744.0
BA,2009-05-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,-0.04,1.72,0.04,0.04181185,0.68,0.594,0.332,0.67,6773699.30541316,10.5336637559,143437.0,153.772922002856,16.96,0.3392,211897.0
BA,2009-06-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,1.39,2.2,0.18,0.0384042,0.68,0.594,0.332,0.55,6773699.30541316,10.5336637559,26540.0,174.68054083036336,18.0,0.36,215393.0
BA,2009-07-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.7,2.57,-0.32,0.03616333333,0.68,0.594,0.332,0.38,6773699.30541316,10.5336637559,81332.0,182.0636507600581,17.82,0.3564,251828.0
BA,2009-08-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.26,2.81,-0.64,0.03422486957,0.68,0.594,0.332,0.19,6773699.30541316,10.5336637559,476606.0,183.36546443121205,17.72,0.3544,249872.0
BA,2009-09-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,-0.05,2.97,0.09,0.032927,0.68,0.594,0.332,0.02,6773699.30541316,10.5336637559,61864.0,184.2637707490296,17.0,0.34,267420.0
BA,2009-10-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.15,3.21,0.25,0.032927,0.68,0.594,0.332,0.04,6773699.30541316,10.5336637559,270632.0,189.58176874949305,17.25,0.345,263926.0
BA,2009-11-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.06,3.5,-0.04,0.032927,0.68,0.594,0.332,0.0,6773699.30541316,10.5336637559,172874.0,200.18188392299515,17.4,0.348,266105.0
BA,2009-12-01,10145267.041531,8719396.32586,0.6995499375916667,7536679.67034089,14502575.0,0.29,3.93,0.07,0.032927,0.68,0.594,0.332,-0.07,6773699.30541316,10.5336637559,-999.0,200.7925105436344,17.33,0.3465999999999999,263387.0
BA,2010-01-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.1,4.31,-0.11,0.03292531818,0.68,0.594,0.332,-0.06,6773699.30541316,10.6699441943,549268.0,197.1075313774934,17.25,0.345,262363.0
BA,2010-02-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.64,0.75,1.01,0.03292515,0.68,0.594,0.332,-0.02,6930862.75002851,10.6699441943,-999.0,193.83982649930897,17.25,0.345,243671.0
BA,2010-03-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.36,1.54,1.09,0.032927,0.68,0.594,0.332,0.08,6930862.75002851,10.6699441943,-999.0,187.2884215098916,17.24583,0.3449166,294896.0
BA,2010-04-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.75,2.06,0.63,0.032927,0.68,0.594,0.332,0.18,6930862.75002851,10.6699441943,93237.0,192.17809633250883,17.16,0.3432,245168.0
BA,2010-05-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.84,2.65,0.72,0.0331908,0.68,0.594,0.332,0.29,6930862.75002851,10.6699441943,168075.0,196.74706957308848,17.28,0.3456,284621.0
BA,2010-06-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,1.81,3.09,1.57,0.03565185714,0.68,0.594,0.332,0.43,6930862.75002851,10.6699441943,28584.0,192.9196102634136,17.49,0.3497999999999999,268126.0
BA,2010-07-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,1.09,3.09,0.34,0.0376,0.68,0.594,0.332,0.6,6930862.75002851,10.6699441943,75063.0,193.85245577548096,17.51,0.3502,270271.0
BA,2010-08-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.44,3.1,0.22,0.03897777273,0.68,0.594,0.332,0.67,6930862.75002851,10.6699441943,505379.0,197.4416932086716,17.47,0.3494,282262.0
BA,2010-09-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.14,3.14,1.1,0.040203,0.68,0.594,0.332,0.74,6930862.75002851,10.6699441943,58977.0,199.59494089443663,17.56,0.3511999999999999,293852.0
BA,2010-10-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.21,3.6,1.1,0.040203,0.68,0.594,0.332,0.85,6930862.75002851,10.6699441943,294098.0,206.43395238398685,17.74,0.3547999999999999,304568.0
BA,2010-11-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.2,4.38,1.03,0.040203,0.68,0.594,0.332,0.93,6930862.75002851,10.6699441943,186459.0,211.93941193941197,17.84,0.3568,304030.0
BA,2010-12-01,10945059.838429084,10094745.288613584,0.7477480124416668,8894117.19786624,14637364.0,0.37,5.25,1.58,0.040203,0.68,0.594,0.332,0.99,6930862.75002851,10.6699441943,-999.0,209.4167498380347,17.94,0.3588,295281.0
BA,2011-01-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.67,5.91,0.38,0.04020769565,0.783,0.663,0.555,1.23,6930862.75002851,10.6699441943,648038.0,217.31260510674343,18.4,0.368,287721.0
BA,2011-02-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.41,0.83,0.98,0.04089519048,0.783,0.663,0.555,1.22,7102235.53510611,10.6699441943,-999.0,221.3844631708232,18.54,0.3707999999999999,278180.0
BA,2011-03-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.28,1.64,0.96,0.0420272,0.783,0.663,0.555,1.18,7102235.53510611,10.6699441943,-999.0,216.66796563528555,18.07,0.3614,280752.0
BA,2011-04-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.43,2.44,0.61,0.04364038095,0.783,0.663,0.555,1.15,7102235.53510611,10.6699441943,91839.0,218.55222711108428,18.13,0.3626,276020.0
BA,2011-05-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,1.06,3.23,0.5,0.04404368421,0.783,0.663,0.555,1.17,7102235.53510611,10.6699441943,191902.0,229.94774819606863,18.24,0.3647999999999999,311649.0
BA,2011-06-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,2.94,3.71,0.01,0.044698,0.783,0.663,0.555,1.11,7102235.53510611,10.6699441943,31429.0,232.5392711455681,18.76,0.3752,284493.0
BA,2011-07-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.37,3.87,-0.13,0.04533085714,0.783,0.663,0.555,0.91,7102235.53510611,10.6699441943,90853.0,232.38187824615403,18.44,0.3688,315672.0
BA,2011-08-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.45,4.04,-0.05,0.04587866667,0.783,0.663,0.555,0.84,7102235.53510611,10.6699441943,480953.0,236.83801879869804,18.52,0.3704,343997.0
BA,2011-09-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.13,4.42,0.61,0.04646017391,0.783,0.663,0.555,0.78,7102235.53510611,10.6699441943,71716.0,232.1840832861436,18.54,0.3707999999999999,337718.0
BA,2011-10-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.14,4.97,0.75,0.04464585714,0.783,0.663,0.555,0.73,7102235.53510611,10.6699441943,272098.0,217.51353234291196,19.03,0.3806,316069.0
BA,2011-11-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.23,5.43,0.4,0.04391405,0.783,0.663,0.555,0.7,7102235.53510611,10.6699441943,165422.0,216.86026503889832,19.22,0.3843999999999999,283237.0
BA,2011-12-01,11284583.836033083,11284583.836033083,0.7641082082166667,10935228.8268609,14016906.0,0.72,5.97,0.43,0.042849,0.783,0.663,0.555,0.64,7102235.53510611,10.6699441943,-999.0,214.68983350926283,19.22,0.3843999999999999,300385.0
BA,2012-01-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.11,6.5,-0.16,0.04106463636,0.783,0.663,0.555,0.46,7102235.53510611,10.5096594349,749464.0,210.58275985796124,19.34083,0.3868166,322696.0
BA,2012-02-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.89,0.56,0.3,0.0403295,0.783,0.663,0.555,0.38,7283723.05855449,10.5096594349,-999.0,212.55174866024944,19.02,0.3804,280763.0
BA,2012-03-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.3,1.01,0.07,0.03927,0.783,0.663,0.555,0.3,7283723.05855449,10.5096594349,-999.0,222.649657728296,19.13,0.3826,347041.0
BA,2012-04-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.51,1.22,0.56,0.037179,0.783,0.663,0.555,0.26,7283723.05855449,10.5096594349,113640.0,216.45297846914187,19.43,0.3886,301687.0
BA,2012-05-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.75,1.87,1.02,0.035474,0.783,0.663,0.555,0.25,7283723.05855449,10.5096594349,205543.0,212.9569476530257,19.75,0.395,317338.0
BA,2012-06-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,1.88,2.24,0.91,0.03373136364,0.783,0.663,0.555,0.35,7283723.05855449,10.5096594349,58473.0,199.09456694391164,19.77,0.3954,291015.0
BA,2012-07-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.73,2.32,0.69,0.0319778,0.783,0.663,0.555,0.51,7283723.05855449,10.5096594349,94501.0,191.97782543876983,19.67,0.3934,303688.0
BA,2012-08-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.67,2.76,1.52,0.03080763636,0.783,0.663,0.555,0.61,7283723.05855449,10.5096594349,469351.0,194.6038958420154,19.74,0.3948,328913.0
BA,2012-09-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.26,3.18,1.29,0.02997965217,0.783,0.663,0.555,0.79,7283723.05855449,10.5096594349,100643.0,195.81722982526807,19.87,0.3974,304092.0
BA,2012-10-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.22,3.77,0.88,0.028296,0.783,0.663,0.555,0.88,7283723.05855449,10.5096594349,270629.0,196.7379033827708,19.95,0.3989999999999999,344744.0
BA,2012-11-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.21,4.38,-0.31,0.02770736364,0.783,0.663,0.555,0.89,7283723.05855449,10.5096594349,199388.0,198.83287128890245,20.18,0.4036,312801.0
BA,2012-12-01,11211299.014515834,12143921.261966,0.79526667675,11230767.6814222,14097534.0,0.33,5.01,0.25,0.027371,0.783,0.663,0.555,0.84,7283723.05855449,10.5096594349,-999.0,195.18800628702692,20.18,0.4036,289544.0
BA,2013-01-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.16,5.84,0.66,0.02743595,0.79,0.663,0.59,0.88,7283723.05855449,10.1816577204,729432.0,194.2406398968157,20.18,0.4036,327490.0
BA,2013-02-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.65,0.86,0.31,0.02726,0.79,0.663,0.59,0.98,7469859.82561107,10.1816577204,-999.0,198.5153422836515,20.16,0.4032,288031.0
BA,2013-03-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.6,1.47,0.2,0.0273115,0.79,0.663,0.59,1.0,7469859.82561107,8.0,-999.0,204.3133953983317,20.16,0.4032,317118.0
BA,2013-04-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.5,1.94,0.31,0.02739875,0.79,0.663,0.59,1.03,7469859.82561107,7.8,134876.0,205.66460228762784,20.39,0.4078,320980.0
BA,2013-05-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.74,2.5,-0.06,0.02781163636,0.79,0.663,0.59,0.98,7469859.82561107,7.7,201837.0,205.7722475351146,20.6,0.412,332452.0
BA,2013-06-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,2.25,2.88,0.32,0.02842080952,0.79,0.663,0.59,0.88,7469859.82561107,7.6,54324.0,203.3572266022649,20.69,0.4138,278575.0
BA,2013-07-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,1.15,3.15,0.76,0.030177,0.79,0.663,0.59,0.76,7469859.82561107,7.5,81542.0,192.4568157186872,20.91,0.4182,340828.0
BA,2013-08-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.48,3.18,0.14,0.03137373913,0.79,0.663,0.59,0.82,7469859.82561107,7.4,571449.0,180.4482248035228,20.32,0.4064,370848.0
BA,2013-09-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.31,3.43,0.46,0.03217809091,0.79,0.663,0.59,0.73,7469859.82561107,7.1,99197.0,178.9906607914733,20.32,0.4064,355831.0
BA,2013-10-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.43,3.79,1.36,0.033839,0.79,0.663,0.59,0.63,7469859.82561107,7.0,285560.0,182.426013040916,20.71,0.4142,369849.0
BA,2013-11-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.26,4.38,0.63,0.03510369565,0.79,0.663,0.59,0.71,7469859.82561107,6.8,188022.0,187.42165601552676,20.51,0.4102,346788.0
BA,2013-12-01,11353384.19325425,13274657.851848667,0.8009249437666667,11094618.3412616,14175341.0,0.35,4.95,0.28,0.0358381,0.79,0.663,0.59,0.81,7469859.82561107,6.9,-999.0,182.45583462217093,20.94,0.4188,284115.0
BA,2014-01-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,0.1,5.91,0.69,0.0374662381,0.8,0.663,0.59,0.82,7469859.82561107,7.3,822431.0,178.55576670077474,20.94,0.4188,343750.0
BA,2014-02-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,0.88,0.55,0.4,0.03845090909,0.8,0.663,0.59,0.77,7640474.20151994,7.8,-999.0,176.89463179707144,21.07,0.4214,362707.0
BA,2014-03-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,0.33,1.24,0.85,0.0393598,0.8,0.663,0.59,0.75,7640474.20151994,8.1,-999.0,178.63135991408245,21.29,0.4257999999999999,348377.0
BA,2014-04-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,0.28,2.18,1.48,0.040168,0.8,0.663,0.59,0.84,7640474.20151994,7.9,-999.0,185.89138762368285,21.62,0.4324,316831.0
BA,2014-05-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,0.88,2.86,0.45,0.0409735,0.8,0.663,0.59,1.0,7640474.20151994,7.7,200658.0,193.66078906470432,21.62,0.4324,360879.0
BA,2014-06-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,2.05,3.33,-0.45,0.041063,0.8,0.663,0.59,1.06,7640474.20151994,7.5,-999.0,195.9582748158711,21.76,0.4352,302072.0
BA,2014-07-01,11818215.159687834,14855141.687921166,0.7855694985833334,11975954.4211983,15044137.0,0.66,3.75,-0.63,0.041063,0.8,0.663,0.59,1.04,7640474.20151994,7.4,-999.0,195.30568515793095,21.83,0.4366,362601.0
