data,estados,producao
200703,PA,162066.0
200703,PB,145075.0
200703,PE,148469.0
200703,PI,122661.0
200703,PR,159498.0
200703,RJ,191090.0
200703,RN,171890.0
200703,RO,214852.0
200703,RR,226183.0
200703,RS,255396.0
200703,SC,261531.0
200703,SE,260810.0
200703,SP,260175.0
200703,TO,257109.0
200704,AC,259065.0
200704,AL,259006.0
200704,AM,206910.0
200704,AP,134265.0
200704,BA,125840.0
200704,CE,176381.0
200704,DF,148276.0
200704,ES,157633.0
200704,GO,155076.0
200704,MA,149831.0
200704,MG,167904.0
200704,MS,165887.0
200704,MT,193455.0
200704,PA,176091.0
200704,PB,170421.0
200704,PE,60170.0
200704,PI,54138.0
200704,PR,70078.0
200704,RJ,75235.0
200704,RN,81022.0
200704,RO,72269.0
200704,RR,75099.0
200704,RS,83018.0
200704,SC,58133.0
200704,SE,69061.0
200704,SP,72865.0
200704,TO,61245.0
200705,AC,27715.0
200705,AL,19842.0
200705,AM,27622.0
200705,AP,17028.0
200705,BA,25589.0
200705,CE,22944.0
200705,DF,30150.0
200705,ES,28770.0
200705,GO,29540.0
200705,MA,32932.0
200705,MG,35909.0
200705,MS,37656.0
200705,MT,52730.0
200705,PA,41928.0
200705,PB,61897.0
200705,PE,57789.0
200705,PI,68952.0
200705,PR,76400.0
200705,RJ,60542.0
200705,RN,78964.0
200705,RO,77596.0
200705,RR,80893.0
200705,RS,78182.0
200705,SC,82737.0
200705,SE,52030.0
200705,SP,42727.0
200705,TO,65952.0
200706,AC,58827.0
200706,AL,56291.0
200706,AM,56609.0
200706,AP,68896.0
200706,BA,65251.0
200706,CE,70320.0
200706,DF,74135.0
200706,ES,70379.0
200706,GO,65191.0
200706,MA,736559.0
200706,MG,744091.0
200706,MS,870073.0
200706,MT,858742.0
200706,PA,913168.0
200706,PB,895173.0
200706,PE,1028819.0
200706,PI,972656.0
200706,PR,998501.0
200706,RJ,1035735.0
200706,RN,931453.0
200706,RO,864051.0
200706,RR,336286.0
200706,RS,290807.0
200706,SC,373257.0
200706,SE,328350.0
200706,SP,331528.0
200706,TO,365726.0
200707,AC,395278.0
200707,AL,393473.0
200707,AM,430792.0
200707,AP,441662.0
200707,BA,434459.0
200707,CE,426311.0
200707,DF,165678.0
200707,ES,131711.0
200707,GO,148222.0
200707,MA,151418.0
200707,MG,153345.0
200707,MS,139622.0
200707,MT,143415.0
200707,PA,148741.0
200707,PB,177923.0
200707,PE,180724.0
200707,PI,179287.0
200707,PR,199234.0
200707,RJ,73413.0
200707,RN,67203.0
200707,RO,66992.0
200707,RR,66019.0
200707,RS,67833.0
200707,SC,64083.0
200707,SE,75057.0
200707,SP,83480.0
200707,TO,76295.0
200708,AC,80193.0
200708,AL,109916.0
200708,AM,104133.0
200708,AP,40816.0
200708,BA,33136.0
200708,CE,35907.0
200708,DF,35031.0
200708,ES,35908.0
200708,GO,36879.0
200708,MA,34997.0
200708,MG,40930.0
200708,MS,42702.0
200708,MT,51824.0
200708,PA,49225.0
200708,PB,55530.0
200708,PE,25988.0
200708,PI,20723.0
200708,PR,24676.0
200708,RJ,30414.0
200708,RN,26541.0
200708,RO,30728.0
200708,RR,39225.0
200708,RS,35127.0
200708,SC,38896.0
200708,SE,44354.0
200708,SP,46940.0
200708,TO,47442.0
200709,AC,216940.0
200709,AL,199250.0
200709,AM,257082.0
200709,AP,199581.0
200709,BA,236914.0
200709,CE,248936.0
200709,DF,261682.0
200709,ES,296715.0
200709,GO,228563.0
200709,MA,240433.0
200709,MG,204842.0
200709,MS,234227.0
200709,MT,31925.0
200709,PA,32398.0
200709,PB,34270.0
200709,PE,23260.0
200709,PI,29478.0
200709,PR,31524.0
200709,RJ,38222.0
200709,RN,41532.0
200709,RO,36130.0
200709,RR,48348.0
200709,RS,42684.0
200709,SC,48603.0
200709,SE,119946.0
200709,SP,114995.0
200709,TO,129635.0
200710,AC,137458.0
200710,AL,127317.0
200710,AM,130862.0
200710,AP,121051.0
200710,BA,141342.0
200710,CE,145703.0
200710,DF,159142.0
200710,ES,168042.0
200710,GO,166012.0
200710,MA,
200710,MG,
200710,MS,
200710,MT,
200710,PA,
200710,PB,
200710,PE,
200710,PI,
200710,PR,
200710,RJ,
200710,RN,
200710,RO,
200710,RR,
200710,RS,
200710,SC,
200710,SE,
200710,SP,
200710,TO,
200711,AC,
200711,AL,
200711,AM,
200711,AP,
200711,BA,
200711,CE,
200711,DF,16774.0
200711,ES,13402.0
200711,GO,17395.0
200711,MA,15629.0
200711,MG,14937.0
200711,MS,25029.0
200711,MT,20467.0
200711,PA,22738.0
200711,PB,25811.0
200711,PE,39576.0
200711,PI,37494.0
200711,PR,32460.0
200711,RJ,242883.0
200711,RN,202524.0
200711,RO,219952.0
200711,RR,216239.0
200711,RS,251683.0
200711,SC,190402.0
200711,SE,211275.0
200711,SP,248053.0
200711,TO,260928.0
200712,AC,239107.0
200712,AL,220567.0
200712,AM,259056.0
200712,AP,522608.0
200712,BA,529770.0
200712,CE,659054.0
200712,DF,587345.0
200712,ES,611355.0
200712,GO,622987.0
200712,MA,614622.0
200712,MG,672349.0
200712,MS,621601.0
200712,MT,685512.0
200712,PA,663309.0
200712,PB,602799.0
200712,PE,
200712,PI,
200712,PR,
200712,RJ,
200712,RN,
200712,RO,
200712,RR,
200712,RS,
200712,SC,
200712,SE,
200712,SP,
200712,TO,
200801,AC,
200801,AL,
200801,AM,
200801,AP,
200801,BA,
200801,CE,
200801,DF,
200801,ES,
200801,GO,
200801,MA,
200801,MG,
200801,MS,
200801,MT,60050.0
200801,PA,47555.0
200801,PB,50682.0
200801,PE,44453.0
200801,PI,42110.0
200801,PR,49808.0
200801,RJ,48804.0
200801,RN,58062.0
200801,RO,48682.0
200801,RR,44520.0
200801,RS,29253.0
200801,SC,31854.0
200801,SE,
200801,SP,
200801,TO,
200802,AC,
200802,AL,
200802,AM,
200802,AP,
200802,BA,
200802,CE,
200802,DF,
200802,ES,
200802,GO,
200802,MA,55484.0
200802,MG,54152.0
200802,MS,61949.0
200802,MT,60570.0
200802,PA,68857.0
200802,PB,67516.0
200802,PE,71941.0
200802,PI,68802.0
200802,PR,64415.0
200802,RJ,63784.0
200802,RN,71747.0
200802,RO,66868.0
200802,RR,63337.0
200802,RS,56830.0
200802,SC,59701.0
200802,SE,63633.0
200802,SP,66350.0
200802,TO,65150.0
200803,AC,71873.0
200803,AL,76083.0
200803,AM,72974.0
200803,AP,82962.0
200803,BA,71684.0
200803,CE,63774.0
200803,DF,162915.0
200803,ES,124611.0
200803,GO,143139.0
200803,MA,125743.0
200803,MG,139837.0
200803,MS,128561.0
200803,MT,128418.0
200803,PA,119472.0
200803,PB,152898.0
200803,PE,165285.0
200803,PI,154475.0
200803,PR,168723.0
200803,RJ,253318.0
200803,RN,220561.0
200803,RO,194928.0
200803,RR,235175.0
200803,RS,218337.0
200803,SC,204595.0
200803,SE,221639.0
200803,SP,249037.0
200803,TO,227172.0
200804,AC,243285.0
200804,AL,199968.0
200804,AM,192146.0
200804,AP,155991.0
200804,BA,146389.0
200804,CE,174313.0
200804,DF,165482.0
200804,ES,191623.0
200804,GO,194282.0
200804,MA,209213.0
200804,MG,240977.0
200804,MS,230849.0
200804,MT,223167.0
200804,PA,234414.0
200804,PB,177380.0
200804,PE,62390.0
200804,PI,55199.0
200804,PR,74450.0
200804,RJ,71507.0
200804,RN,86594.0
200804,RO,98448.0
200804,RR,111212.0
200804,RS,102999.0
200804,SC,89089.0
200804,SE,106775.0
200804,SP,100007.0
200804,TO,93200.0
200805,AC,26981.0
200805,AL,22654.0
200805,AM,22015.0
200805,AP,24179.0
200805,BA,30550.0
200805,CE,35178.0
200805,DF,37646.0
200805,ES,38176.0
200805,GO,31850.0
200805,MA,32527.0
200805,MG,30294.0
200805,MS,25430.0
200805,MT,64358.0
200805,PA,62185.0
200805,PB,80080.0
200805,PE,78824.0
200805,PI,52096.0
200805,PR,77622.0
200805,RJ,85565.0
200805,RN,82610.0
200805,RO,71023.0
200805,RR,73496.0
200805,RS,68891.0
200805,SC,78587.0
200805,SE,67831.0
200805,SP,58060.0
200805,TO,67983.0
200806,AC,58540.0
200806,AL,76988.0
200806,AM,75976.0
200806,AP,71815.0
200806,BA,83682.0
200806,CE,81078.0
200806,DF,85980.0
200806,ES,84707.0
200806,GO,64874.0
200806,MA,888475.0
200806,MG,874658.0
200806,MS,988891.0
200806,MT,969681.0
200806,PA,1103235.0
200806,PB,1139132.0
200806,PE,1188804.0
200806,PI,1181668.0
200806,PR,1125809.0
200806,RJ,1180150.0
200806,RN,1107913.0
200806,RO,906015.0
200806,RR,406539.0
200806,RS,413854.0
200806,SC,428827.0
200806,SE,412962.0
200806,SP,449142.0
200806,TO,446178.0
200807,AC,484350.0
200807,AL,478530.0
200807,AM,461314.0
200807,AP,470500.0
200807,BA,421073.0
200807,CE,439621.0
200807,DF,156077.0
200807,ES,151713.0
200807,GO,151510.0
200807,MA,151149.0
200807,MG,162213.0
200807,MS,141446.0
200807,MT,167048.0
200807,PA,207440.0
200807,PB,203759.0
200807,PE,219104.0
200807,PI,177361.0
200807,PR,184113.0
200807,RJ,106391.0
200807,RN,81762.0
200807,RO,86298.0
200807,RR,88859.0
200807,RS,95755.0
200807,SC,98981.0
200807,SE,118711.0
200807,SP,118274.0
200807,TO,120175.0
200808,AC,131448.0
200808,AL,134615.0
200808,AM,134075.0
200808,AP,54387.0
200808,BA,50633.0
200808,CE,58243.0
200808,DF,65881.0
200808,ES,58660.0
200808,GO,61046.0
200808,MA,62849.0
200808,MG,62232.0
200808,MS,71393.0
200808,MT,80661.0
200808,PA,75460.0
200808,PB,79332.0
200808,PE,44474.0
200808,PI,36946.0
200808,PR,35686.0
200808,RJ,29203.0
200808,RN,37970.0
200808,RO,21359.0
200808,RR,48774.0
200808,RS,55634.0
200808,SC,42510.0
200808,SE,46324.0
200808,SP,50379.0
200808,TO,51697.0
200809,AC,217933.0
200809,AL,200566.0
200809,AM,243407.0
200809,AP,232247.0
200809,BA,275411.0
200809,CE,257512.0
200809,DF,277260.0
200809,ES,307840.0
200809,GO,298535.0
200809,MA,308742.0
200809,MG,274839.0
200809,MS,234534.0
200809,MT,42637.0
200809,PA,35484.0
200809,PB,38256.0
200809,PE,27312.0
200809,PI,33794.0
200809,PR,40112.0
200809,RJ,44115.0
200809,RN,39178.0
200809,RO,42324.0
200809,RR,37038.0
200809,RS,33194.0
200809,SC,37016.0
200809,SE,155960.0
200809,SP,145056.0
200809,TO,152858.0
200810,AC,167515.0
200810,AL,163905.0
200810,AM,164721.0
200810,AP,178036.0
200810,BA,185644.0
200810,CE,179784.0
200810,DF,195677.0
200810,ES,166005.0
200810,GO,179032.0
200810,MA,
200810,MG,
200810,MS,
200810,MT,
200810,PA,
200810,PB,
200810,PE,
200810,PI,
200810,PR,
200810,RJ,
200810,RN,
200810,RO,
200810,RR,
200810,RS,
200810,SC,
200810,SE,
200810,SP,
200810,TO,
200811,AC,
200811,AL,
200811,AM,
200811,AP,
200811,BA,
200811,CE,
200811,DF,33417.0
200811,ES,29687.0
200811,GO,29621.0
200811,MA,38163.0
200811,MG,31919.0
200811,MS,35162.0
200811,MT,40583.0
200811,PA,39537.0
200811,PB,37659.0
200811,PE,35110.0
200811,PI,23716.0
200811,PR,30931.0
200811,RJ,210943.0
200811,RN,183805.0
200811,RO,231465.0
200811,RR,223356.0
200811,RS,239163.0
200811,SC,241500.0
200811,SE,233529.0
200811,SP,277945.0
200811,TO,265608.0
200812,AC,265855.0
200812,AL,236530.0
200812,AM,231763.0
200812,AP,685870.0
200812,BA,639677.0
200812,CE,667207.0
200812,DF,606180.0
200812,ES,598659.0
200812,GO,726935.0
200812,MA,749039.0
200812,MG,738878.0
200812,MS,704405.0
200812,MT,746905.0
200812,PA,687533.0
200812,PB,628268.0
200812,PE,
200812,PI,
200812,PR,
200812,RJ,
200812,RN,
200812,RO,
200812,RR,
200812,RS,
200812,SC,
200812,SE,
200812,SP,
200812,TO,
200901,AC,
200901,AL,
200901,AM,
200901,AP,
200901,BA,
200901,CE,
200901,DF,
200901,ES,
200901,GO,
200901,MA,
200901,MG,
200901,MS,
200901,MT,28244.0
200901,PA,24021.0
200901,PB,26909.0
200901,PE,30287.0
200901,PI,22368.0
200901,PR,27438.0
200901,RJ,32757.0
200901,RN,36261.0
200901,RO,43185.0
200901,RR,49644.0
200901,RS,46167.0
200901,SC,41433.0
200901,SE,
200901,SP,
200901,TO,
200902,AC,
200902,AL,
200902,AM,
200902,AP,
200902,BA,
200902,CE,
200902,DF,
200902,ES,
200902,GO,
200902,MA,50671.0
200902,MG,46680.0
200902,MS,55200.0
200902,MT,46703.0
200902,PA,64927.0
200902,PB,49238.0
200902,PE,52757.0
200902,PI,58223.0
200902,PR,44488.0
200902,RJ,66780.0
200902,RN,60528.0
200902,RO,57997.0
200902,RR,79237.0
200902,RS,68699.0
200902,SC,74516.0
200902,SE,67010.0
200902,SP,73498.0
200902,TO,71148.0
200903,AC,94696.0
200903,AL,97135.0
200903,AM,99256.0
200903,AP,100837.0
200903,BA,103295.0
200903,CE,92176.0
200903,DF,151232.0
200903,ES,142470.0
200903,GO,128641.0
200903,MA,101860.0
200903,MG,117953.0
200903,MS,142514.0
200903,MT,171191.0
200903,PA,163428.0
200903,PB,151285.0
200903,PE,160441.0
200903,PI,167691.0
200903,PR,168300.0
200903,RJ,192371.0
200903,RN,161021.0
200903,RO,218144.0
200903,RR,163020.0
200903,RS,200159.0
200903,SC,204857.0
200903,SE,252808.0
200903,SP,266711.0
200903,TO,273106.0
200904,AC,260673.0
200904,AL,250599.0
200904,AM,246420.0
200904,AP,163856.0
200904,BA,143437.0
200904,CE,172878.0
200904,DF,152429.0
200904,ES,174722.0
200904,GO,170172.0
200904,MA,194267.0
200904,MG,192341.0
200904,MS,186781.0
200904,MT,186425.0
200904,PA,186160.0
200904,PB,175019.0
200904,PE,75812.0
200904,PI,88317.0
200904,PR,103377.0
200904,RJ,84895.0
200904,RN,109306.0
200904,RO,100939.0
200904,RR,117879.0
200904,RS,112141.0
200904,SC,91771.0
200904,SE,86423.0
200904,SP,88821.0
200904,TO,89164.0
200905,AC,32362.0
200905,AL,21400.0
200905,AM,31658.0
200905,AP,23581.0
200905,BA,26540.0
200905,CE,31301.0
200905,DF,32230.0
200905,ES,26126.0
200905,GO,29231.0
200905,MA,35526.0
200905,MG,31666.0
200905,MS,36268.0
200905,MT,68754.0
200905,PA,74309.0
200905,PB,80185.0
200905,PE,74867.0
200905,PI,84555.0
200905,PR,88078.0
200905,RJ,85751.0
200905,RN,81870.0
200905,RO,77718.0
200905,RR,82609.0
200905,RS,78875.0
200905,SC,71742.0
200905,SE,65236.0
200905,SP,71222.0
200905,TO,70763.0
200906,AC,60095.0
200906,AL,80749.0
200906,AM,73871.0
200906,AP,83918.0
200906,BA,81332.0
200906,CE,71324.0
200906,DF,75483.0
200906,ES,75782.0
200906,GO,62256.0
200906,MA,944085.0
200906,MG,879677.0
200906,MS,996100.0
200906,MT,1039944.0
200906,PA,1163220.0
200906,PB,1106284.0
200906,PE,1196230.0
200906,PI,1173960.0
200906,PR,1135503.0
200906,RJ,1188204.0
200906,RN,1113623.0
200906,RO,1042051.0
200906,RR,392345.0
200906,RS,379391.0
200906,SC,436441.0
200906,SE,448495.0
200906,SP,468358.0
200906,TO,424541.0
200907,AC,446477.0
200907,AL,465905.0
200907,AM,456694.0
200907,AP,453833.0
200907,BA,476606.0
200907,CE,482995.0
200907,DF,166029.0
200907,ES,103555.0
200907,GO,153416.0
200907,MA,138542.0
200907,MG,147628.0
200907,MS,152702.0
200907,MT,161222.0
200907,PA,173803.0
200907,PB,165488.0
200907,PE,167508.0
200907,PI,147083.0
200907,PR,166998.0
200907,RJ,101062.0
200907,RN,83083.0
200907,RO,80085.0
200907,RR,72388.0
200907,RS,78271.0
200907,SC,89136.0
200907,SE,106973.0
200907,SP,111216.0
200907,TO,120409.0
200908,AC,121186.0
200908,AL,117860.0
200908,AM,122000.0
200908,AP,71154.0
200908,BA,61864.0
200908,CE,69195.0
200908,DF,59249.0
200908,ES,67653.0
200908,GO,54464.0
200908,MA,66200.0
200908,MG,76015.0
200908,MS,76001.0
200908,MT,75654.0
200908,PA,74435.0
200908,PB,69372.0
200908,PE,41131.0
200908,PI,43026.0
200908,PR,35755.0
200908,RJ,30010.0
200908,RN,45746.0
200908,RO,41581.0
200908,RR,54249.0
200908,RS,56519.0
200908,SC,55720.0
200908,SE,60512.0
200908,SP,62945.0
200908,TO,60541.0
200909,AC,225418.0
200909,AL,222043.0
200909,AM,262214.0
200909,AP,221734.0
200909,BA,270632.0
200909,CE,264566.0
200909,DF,286204.0
200909,ES,287559.0
200909,GO,288174.0
200909,MA,284561.0
200909,MG,271702.0
200909,MS,275347.0
200909,MT,38933.0
200909,PA,32401.0
200909,PB,30723.0
200909,PE,28884.0
200909,PI,30347.0
200909,PR,35272.0
200909,RJ,41146.0
200909,RN,44622.0
200909,RO,41947.0
200909,RR,42779.0
200909,RS,46996.0
200909,SC,47141.0
200909,SE,161884.0
200909,SP,137408.0
200909,TO,167813.0
200910,AC,169243.0
200910,AL,175196.0
200910,AM,161485.0
200910,AP,153963.0
200910,BA,172874.0
200910,CE,145722.0
200910,DF,168300.0
200910,ES,165985.0
200910,GO,160491.0
200910,MA,
200910,MG,
200910,MS,
200910,MT,
200910,PA,
200910,PB,
200910,PE,
200910,PI,4987.0
200910,PR,19503.0
200910,RJ,28613.0
200910,RN,29670.0
200910,RO,28594.0
200910,RR,
200910,RS,
200910,SC,
200910,SE,
200910,SP,
200910,TO,
200911,AC,
200911,AL,
200911,AM,
200911,AP,
200911,BA,
200911,CE,
200911,DF,31449.0
200911,ES,29210.0
200911,GO,37823.0
200911,MA,32493.0
200911,MG,37168.0
200911,MS,30927.0
200911,MT,29584.0
200911,PA,20108.0
200911,PB,15756.0
200911,PE,36848.0
200911,PI,34441.0
200911,PR,28058.0
200911,RJ,224885.0
200911,RN,212319.0
200911,RO,250928.0
200911,RR,182891.0
200911,RS,210654.0
200911,SC,177656.0
200911,SE,207004.0
200911,SP,229411.0
200911,TO,235403.0
200912,AC,246682.0
200912,AL,257947.0
200912,AM,255225.0
200912,AP,621497.0
200912,BA,549268.0
200912,CE,685759.0
200912,DF,632161.0
200912,ES,671077.0
200912,GO,656769.0
200912,MA,638912.0
200912,MG,701127.0
200912,MS,667221.0
200912,MT,711886.0
200912,PA,708399.0
200912,PB,669206.0
200912,PE,
200912,PI,
200912,PR,
200912,RJ,
200912,RN,12733.0
200912,RO,18745.0
200912,RR,22833.0
200912,RS,22703.0
200912,SC,19532.0
200912,SE,11849.0
200912,SP,11389.0
200912,TO,11121.0
201001,AC,
201001,AL,
201001,AM,
201001,AP,
201001,BA,
201001,CE,
201001,DF,
201001,ES,
201001,GO,
201001,MA,
201001,MG,
201001,MS,
201001,MT,43530.0
201001,PA,43007.0
201001,PB,53942.0
201001,PE,49946.0
201001,PI,62062.0
201001,PR,55441.0
201001,RJ,58658.0
201001,RN,63209.0
201001,RO,62476.0
201001,RR,66023.0
201001,RS,57895.0
201001,SC,58356.0
201001,SE,
201001,SP,
201001,TO,
201002,AC,
201002,AL,
201002,AM,
201002,AP,
201002,BA,
201002,CE,
201002,DF,
201002,ES,
201002,GO,
201002,MA,58421.0
201002,MG,51293.0
201002,MS,58740.0
201002,MT,54563.0
201002,PA,58062.0
201002,PB,58392.0
201002,PE,56419.0
201002,PI,59564.0
201002,PR,58142.0
201002,RJ,64018.0
201002,RN,73129.0
201002,RO,74530.0
201002,RR,95904.0
201002,RS,82478.0
201002,SC,98197.0
201002,SE,92688.0
201002,SP,96981.0
201002,TO,93762.0
201003,AC,98996.0
201003,AL,106635.0
201003,AM,103201.0
201003,AP,113195.0
201003,BA,93237.0
201003,CE,103501.0
201003,DF,140933.0
201003,ES,137353.0
201003,GO,152983.0
201003,MA,135259.0
201003,MG,150705.0
201003,MS,152618.0
201003,MT,175697.0
201003,PA,167822.0
201003,PB,154137.0
201003,PE,169374.0
201003,PI,157629.0
201003,PR,168322.0
201003,RJ,214221.0
201003,RN,224177.0
201003,RO,243465.0
201003,RR,237423.0
201003,RS,263977.0
201003,SC,273330.0
201003,SE,301635.0
201003,SP,276458.0
201003,TO,282774.0
201004,AC,290643.0
201004,AL,288789.0
201004,AM,261865.0
201004,AP,178525.0
201004,BA,168075.0
201004,CE,198039.0
201004,DF,177535.0
201004,ES,196966.0
201004,GO,187054.0
201004,MA,207523.0
201004,MG,217623.0
201004,MS,226627.0
201004,MT,220047.0
201004,PA,192778.0
201004,PB,199516.0
201004,PE,84929.0
201004,PI,80946.0
201004,PR,107414.0
201004,RJ,94166.0
201004,RN,108462.0
201004,RO,109432.0
201004,RR,114215.0
201004,RS,135774.0
201004,SC,140900.0
201004,SE,130955.0
201004,SP,111626.0
201004,TO,105524.0
201005,AC,32659.0
201005,AL,28500.0
201005,AM,28939.0
201005,AP,21776.0
201005,BA,28584.0
201005,CE,36115.0
201005,DF,36747.0
201005,ES,38086.0
201005,GO,36903.0
201005,MA,35998.0
201005,MG,27388.0
201005,MS,32050.0
201005,MT,67001.0
201005,PA,60722.0
201005,PB,77569.0
201005,PE,70881.0
201005,PI,86109.0
201005,PR,80681.0
201005,RJ,96001.0
201005,RN,103090.0
201005,RO,98718.0
201005,RR,86469.0
201005,RS,90392.0
201005,SC,79230.0
201005,SE,55858.0
201005,SP,74828.0
201005,TO,75632.0
201006,AC,73864.0
201006,AL,84341.0
201006,AM,79472.0
201006,AP,81156.0
201006,BA,75063.0
201006,CE,73366.0
201006,DF,63130.0
201006,ES,72996.0
201006,GO,80262.0
201006,MA,986493.0
201006,MG,954078.0
201006,MS,1174064.0
201006,MT,1135078.0
201006,PA,1227100.0
201006,PB,1190757.0
201006,PE,1243545.0
201006,PI,1257963.0
201006,PR,1270506.0
201006,RJ,1264887.0
201006,RN,1189644.0
201006,RO,1183978.0
201006,RR,404884.0
201006,RS,384922.0
201006,SC,478149.0
201006,SE,457799.0
201006,SP,479670.0
201006,TO,467828.0
201007,AC,493499.0
201007,AL,505919.0
201007,AM,508708.0
201007,AP,524648.0
201007,BA,505379.0
201007,CE,473234.0
201007,DF,185558.0
201007,ES,168168.0
201007,GO,195597.0
201007,MA,171942.0
201007,MG,169564.0
201007,MS,162233.0
201007,MT,171348.0
201007,PA,181136.0
201007,PB,192723.0
201007,PE,181447.0
201007,PI,185009.0
201007,PR,197775.0
201007,RJ,111801.0
201007,RN,104787.0
201007,RO,114063.0
201007,RR,90577.0
201007,RS,114824.0
201007,SC,137008.0
201007,SE,139140.0
201007,SP,145092.0
201007,TO,143345.0
201008,AC,138706.0
201008,AL,122917.0
201008,AM,139325.0
201008,AP,66770.0
201008,BA,58977.0
201008,CE,70111.0
201008,DF,65002.0
201008,ES,68790.0
201008,GO,62898.0
201008,MA,70458.0
201008,MG,75310.0
201008,MS,70113.0
201008,MT,79650.0
201008,PA,79578.0
201008,PB,80334.0
201008,PE,45918.0
201008,PI,46099.0
201008,PR,49763.0
201008,RJ,46036.0
201008,RN,56369.0
201008,RO,21889.0
201008,RR,61764.0
201008,RS,60248.0
201008,SC,63877.0
201008,SE,63463.0
201008,SP,53668.0
201008,TO,57565.0
201009,AC,228260.0
201009,AL,212446.0
201009,AM,237216.0
201009,AP,232998.0
201009,BA,294098.0
201009,CE,266205.0
201009,DF,302700.0
201009,ES,309512.0
201009,GO,302748.0
201009,MA,280500.0
201009,MG,272469.0
201009,MS,269682.0
201009,MT,44393.0
201009,PA,39347.0
201009,PB,38725.0
201009,PE,40008.0
201009,PI,37705.0
201009,PR,39935.0
201009,RJ,39391.0
201009,RN,35584.0
201009,RO,38874.0
201009,RR,39004.0
201009,RS,42203.0
201009,SC,28071.0
201009,SE,150773.0
201009,SP,149903.0
201009,TO,183775.0
201010,AC,171550.0
201010,AL,172569.0
201010,AM,173251.0
201010,AP,175603.0
201010,BA,186459.0
201010,CE,182294.0
201010,DF,186474.0
201010,ES,192190.0
201010,GO,197055.0
201010,MA,24913.0
201010,MG,36393.0
201010,MS,48304.0
201010,MT,45626.0
201010,PA,53553.0
201010,PB,41564.0
201010,PE,44204.0
201010,PI,51240.0
201010,PR,46913.0
201010,RJ,66090.0
201010,RN,56507.0
201010,RO,60892.0
201010,RR,
201010,RS,
201010,SC,
201010,SE,
201010,SP,
201010,TO,
201011,AC,
201011,AL,
201011,AM,
201011,AP,
201011,BA,
201011,CE,
201011,DF,27740.0
201011,ES,31998.0
201011,GO,38831.0
201011,MA,33123.0
201011,MG,36514.0
201011,MS,35643.0
201011,MT,41632.0
201011,PA,40631.0
201011,PB,42304.0
201011,PE,45167.0
201011,PI,40458.0
201011,PR,41579.0
201011,RJ,256614.0
201011,RN,216880.0
201011,RO,252391.0
201011,RR,226448.0
201011,RS,248798.0
201011,SC,238051.0
201011,SE,242159.0
201011,SP,258129.0
201011,TO,246919.0
201012,AC,270304.0
201012,AL,291005.0
201012,AM,283497.0
201012,AP,604622.0
201012,BA,648038.0
201012,CE,783438.0
201012,DF,696932.0
201012,ES,785497.0
201012,GO,756129.0
201012,MA,779842.0
201012,MG,872764.0
201012,MS,788817.0
201012,MT,807948.0
201012,PA,757003.0
201012,PB,729768.0
201012,PE,24366.0
201012,PI,28115.0
201012,PR,31733.0
201012,RJ,31632.0
201012,RN,40373.0
201012,RO,37759.0
201012,RR,44544.0
201012,RS,47610.0
201012,SC,42858.0
201012,SE,44971.0
201012,SP,47587.0
201012,TO,48498.0
201101,AC,
201101,AL,
201101,AM,
201101,AP,
201101,BA,
201101,CE,
201101,DF,
201101,ES,
201101,GO,
201101,MA,
201101,MG,
201101,MS,
201101,MT,61197.0
201101,PA,54604.0
201101,PB,61674.0
201101,PE,58269.0
201101,PI,53758.0
201101,PR,51226.0
201101,RJ,60546.0
201101,RN,64615.0
201101,RO,59757.0
201101,RR,61657.0
201101,RS,57641.0
201101,SC,61142.0
201101,SE,
201101,SP,
201101,TO,
201102,AC,
201102,AL,
201102,AM,
201102,AP,
201102,BA,
201102,CE,
201102,DF,
201102,ES,
201102,GO,
201102,MA,74329.0
201102,MG,66604.0
201102,MS,65741.0
201102,MT,61006.0
201102,PA,64051.0
201102,PB,59887.0
201102,PE,73543.0
201102,PI,66093.0
201102,PR,66012.0
201102,RJ,72873.0
201102,RN,67459.0
201102,RO,74921.0
201102,RR,106902.0
201102,RS,103309.0
201102,SC,106091.0
201102,SE,105821.0
201102,SP,107442.0
201102,TO,102185.0
201103,AC,114113.0
201103,AL,102496.0
201103,AM,114646.0
201103,AP,112482.0
201103,BA,91839.0
201103,CE,102570.0
201103,DF,147024.0
201103,ES,135364.0
201103,GO,126380.0
201103,MA,115358.0
201103,MG,131127.0
201103,MS,123878.0
201103,MT,132556.0
201103,PA,166651.0
201103,PB,169700.0
201103,PE,163256.0
201103,PI,157459.0
201103,PR,138491.0
201103,RJ,246942.0
201103,RN,242119.0
201103,RO,256264.0
201103,RR,266192.0
201103,RS,323457.0
201103,SC,332074.0
201103,SE,335400.0
201103,SP,313629.0
201103,TO,304245.0
201104,AC,322202.0
201104,AL,309350.0
201104,AM,287759.0
201104,AP,193794.0
201104,BA,191902.0
201104,CE,189287.0
201104,DF,196649.0
201104,ES,211121.0
201104,GO,206371.0
201104,MA,228770.0
201104,MG,237152.0
201104,MS,228130.0
201104,MT,238049.0
201104,PA,220630.0
201104,PB,203856.0
201104,PE,91405.0
201104,PI,101644.0
201104,PR,100885.0
201104,RJ,103237.0
201104,RN,124040.0
201104,RO,121334.0
201104,RR,144727.0
201104,RS,139973.0
201104,SC,148173.0
201104,SE,116728.0
201104,SP,101295.0
201104,TO,98836.0
201105,AC,27594.0
