data;estados;consumo;y_pred
2003-10-01;MT;67214,0;
2003-11-01;MT;57793,0;
2003-12-01;MT;50908,0;
2004-01-01;MT;51972,0;
2004-02-01;MT;40729,0;
2004-03-01;MT;54446,0;
2004-04-01;MT;51788,0;
2004-05-01;MT;58702,0;
2004-06-01;MT;63281,0;
2004-07-01;MT;69737,0;
2004-08-01;MT;69819,0;
2004-09-01;MT;69265,0;
2004-10-01;MT;64352,0;
2004-11-01;MT;66547,0;
2004-12-01;MT;56044,0;
2005-01-01;MT;55998,0;
2005-02-01;MT;49346,0;
2005-03-01;MT;57277,0;
2005-04-01;MT;61881,0;
2005-05-01;MT;65040,0;
2005-06-01;MT;68127,0;
2005-07-01;MT;60123,0;
2005-08-01;MT;77077,0;
2005-09-01;MT;65579,0;
2005-10-01;MT;63093,0;
2005-11-01;MT;64380,0;
2005-12-01;MT;49713,0;
2006-01-01;MT;55489,0;
2006-02-01;MT;46637,0;
2006-03-01;MT;58270,0;
2006-04-01;MT;41169,0;
2006-05-01;MT;58919,0;
2006-06-01;MT;60095,0;
2006-07-01;MT;61492,0;
2006-08-01;MT;71167,0;
2006-09-01;MT;62628,0;
2006-10-01;MT;68882,0;
2006-11-01;MT;65269,0;
2006-12-01;MT;51531,0;
2007-01-01;MT;61532,0;
2007-02-01;MT;44927,0;
2007-03-01;MT;62172,0;
2007-04-01;MT;62588,0;
2007-05-01;MT;73139,0;
2007-06-01;MT;76429,0;
2007-07-01;MT;73046,0;
2007-08-01;MT;88404,0;
2007-09-01;MT;74194,0;
2007-10-01;MT;88411,0;
2007-11-01;MT;73646,0;
2007-12-01;MT;62413,0;
2008-01-01;MT;74185,0;
2008-02-01;MT;66208,0;
2008-03-01;MT;68859,0;
2008-04-01;MT;78322,0;
2008-05-01;MT;74280,0;
2008-06-01;MT;84655,0;
2008-07-01;MT;103456,0;
2008-08-01;MT;90203,0;
2008-09-01;MT;97005,0;
2008-10-01;MT;102567,0;
2008-11-01;MT;82796,0;
2008-12-01;MT;72421,0;
2009-01-01;MT;76018,0;
2009-02-01;MT;74738,0;
2009-03-01;MT;75011,0;
2009-04-01;MT;68627,0;
2009-05-01;MT;80772,0;
2009-06-01;MT;83634,0;
2009-07-01;MT;106560,0;
2009-08-01;MT;94309,0;
2009-09-01;MT;90908,0;
2009-10-01;MT;91557,0;
2009-11-01;MT;84618,0;
2009-12-01;MT;71713,0;
2010-01-01;MT;72935,0;
2010-02-01;MT;71644,0;
2010-03-01;MT;91529,0;
2010-04-01;MT;82698,0;
2010-05-01;MT;94332,0;
2010-06-01;MT;97843,0;
2010-07-01;MT;112852,0;
2010-08-01;MT;99976,0;
2010-09-01;MT;93907,0;
2010-10-01;MT;97158,0;
2010-11-01;MT;108130,0;
2010-12-01;MT;76336,0;
2011-01-01;MT;79550,0;
2011-02-01;MT;79407,0;
2011-03-01;MT;83262,0;
2011-04-01;MT;80809,0;
2011-05-01;MT;103142,0;
2011-06-01;MT;112599,0;
2011-07-01;MT;115436,0;
2011-08-01;MT;113211,0;
2011-09-01;MT;112010,0;
2011-10-01;MT;125508,0;
2011-11-01;MT;111015,0;
2011-12-01;MT;88125,0;
2012-01-01;MT;94775,0;
2012-02-01;MT;92504,0;
2012-03-01;MT;108640,0;
2012-04-01;MT;106386,0;
2012-05-01;MT;125594,0;
2012-06-01;MT;109031,0;
2012-07-01;MT;118218,0;
2012-08-01;MT;139042,0;
2012-09-01;MT;121054,0;
2012-10-01;MT;144051,0;
2012-11-01;MT;115581,0;
2012-12-01;MT;106663,0;
2013-01-01;MT;119931,0;
2013-02-01;MT;97040,0;
2013-03-01;MT;109860,0;
2013-04-01;MT;125695,0;
2013-05-01;MT;137153,0;
2013-06-01;MT;139692,0;
2013-07-01;MT;155522,0;
2013-08-01;MT;158920,0;
2013-09-01;MT;153093,0;
2013-10-01;MT;164938,0;
2013-11-01;MT;149627,0;
2013-12-01;MT;107186,0;
2014-01-01;MT;121666,0;
2014-02-01;MT;134996,0;
2014-03-01;MT;122594,0;
2014-04-01;MT;126525,0;
2014-05-01;MT;146984,0;
2014-06-01;MT;130134,0;
2014-07-01;MT;158799,0;
2014-08-01;MT;159567,0;
2014-09-01;MT;159547,0;
2014-10-01;MT;163868,0;
2014-11-01;MT;144145,0;
2014-12-01;MT;92835,0;
2015-01-01;MT;98330,0;
2015-02-01;MT;122950,0;
2015-03-01;MT;134931,0;
2015-04-01;MT;106063,0;
2015-05-01;MT;131003,0;
2015-06-01;MT;143270,0;
2015-07-01;MT;156269,0;
2015-08-01;MT;144579,0;
2015-09-01;MT;142642,0;
2015-10-01;MT;138150,0;
2015-11-01;MT;104756,0;
2015-12-01;MT;90787,0;
2016-01-01;MT;94542,0;
2016-02-01;MT;86543,0;
2016-03-01;MT;101239,0;
2016-04-01;MT;105285,0;
2016-05-01;MT;111810,0;
2016-06-01;MT;115567,0;
2016-07-01;MT;127053,0;
2016-08-01;MT;113457,0;
2016-09-01;MT;107828,0;
2016-10-01;MT;102958,0;
2016-11-01;MT;99300,0;
2016-12-01;MT;78635,0;
2017-01-01;MT;83130,0;
2017-02-01;MT;65293,0;
2017-03-01;MT;90338,0;
2017-04-01;MT;83188,0;
2017-05-01;MT;107230,0;
2017-06-01;MT;105397,0;
2017-07-01;MT;120055,0;166026,33719959419
2017-08-01;MT;125769,0;149199,5262547171
2017-09-01;MT;112904,0;145263,4099992491
2017-10-01;MT;123201,0;146466,83022878505
2017-11-01;MT;112725,0;143774,88545723673
2017-12-01;MT;90828,0;145859,2699500033
2018-01-01;MT;96360,0;134936,62168694075
2018-02-01;MT;86444,0;129086,1138886023
2018-03-01;MT;94285,0;128250,31765470395
2018-04-01;MT;98986,0;132250,1619935978
2018-05-01;MT;88072,0;129237,57441623541
2018-06-01;MT;141010,0;129538,31940545113
2018-07-01;MT;122652,0;148293,5322443343
2018-08-01;MT;142145,0;129744,80661261384
2018-09-01;MT;121124,0;126465,42085563624
2018-10-01;MT;130503,0;126786,04368253739
2018-11-01;MT;104115,0;125136,05898601393
2018-12-01;MT;90690,0;127795,30434023376
2019-01-01;MT;102685,0;140224,2905962462
2019-02-01;MT;96144,0;135992,63657847157
2019-03-01;MT;102197,0;134741,55326433486
2019-04-01;MT;106712,0;137717,59465144496
2019-05-01;MT;124057,0;133640,81966203605
2019-06-01;MT;124625,0;134058,1659697258
2019-07-01;MT;133116,0;158421,37500457896
2019-08-01;MT;144310,0;138432,77160583428
2019-09-01;MT;140357,0;133051,74247803353
2019-10-01;MT;152769,0;134316,17075550967
2019-11-01;MT;124038,0;133011,53007059338
2019-12-01;MT;95054,0;134986,8594685982
2003-01-01;PA;84701,0;
2003-02-01;PA;80221,0;
2003-03-01;PA;76122,0;
2003-04-01;PA;76544,0;
2003-05-01;PA;83445,0;
2003-06-01;PA;82978,0;
2003-07-01;PA;93037,0;
2003-08-01;PA;89827,0;
2003-09-01;PA;93270,0;
2003-10-01;PA;100670,0;
2003-11-01;PA;92924,0;
2003-12-01;PA;98571,0;
2004-01-01;PA;110204,0;
2004-02-01;PA;76354,0;
2004-03-01;PA;77171,0;
2004-04-01;PA;80720,0;
2004-05-01;PA;82088,0;
2004-06-01;PA;98315,0;
2004-07-01;PA;108105,0;
2004-08-01;PA;108975,0;
2004-09-01;PA;110773,0;
2004-10-01;PA;110954,0;
2004-11-01;PA;117382,0;
2004-12-01;PA;112122,0;
2005-01-01;PA;115365,0;
2005-02-01;PA;90229,0;
2005-03-01;PA;87897,0;
2005-04-01;PA;96273,0;
2005-05-01;PA;97686,0;
2005-06-01;PA;108413,0;
2005-07-01;PA;107399,0;
2005-08-01;PA;131490,0;
2005-09-01;PA;112652,0;
2005-10-01;PA;108883,0;
2005-11-01;PA;106626,0;
2005-12-01;PA;102069,0;
2006-01-01;PA;93022,0;
2006-02-01;PA;77429,0;
2006-03-01;PA;89122,0;
2006-04-01;PA;84446,0;
2006-05-01;PA;88899,0;
2006-06-01;PA;95124,0;
2006-07-01;PA;98140,0;
2006-08-01;PA;101739,0;
2006-09-01;PA;108266,0;
2006-10-01;PA;113029,0;
2006-11-01;PA;120634,0;
2006-12-01;PA;111767,0;
2007-01-01;PA;110404,0;
2007-02-01;PA;83941,0;
2007-03-01;PA;95591,0;
2007-04-01;PA;92585,0;
2007-05-01;PA;91907,0;
2007-06-01;PA;107999,0;
2007-07-01;PA;98977,0;
2007-08-01;PA;119585,0;
2007-09-01;PA;102989,0;
2007-10-01;PA;118512,0;
2007-11-01;PA;128351,0;
2007-12-01;PA;121962,0;
2008-01-01;PA;125806,0;
2008-02-01;PA;104871,0;
2008-03-01;PA;104410,0;
2008-04-01;PA;113360,0;
2008-05-01;PA;121369,0;
2008-06-01;PA;124763,0;
2008-07-01;PA;140932,0;
2008-08-01;PA;136421,0;
2008-09-01;PA;139405,0;
2008-10-01;PA;152549,0;
2008-11-01;PA;155094,0;
2008-12-01;PA;140511,0;
2009-01-01;PA;118546,0;
2009-02-01;PA;89356,0;
2009-03-01;PA;86009,0;
2009-04-01;PA;85484,0;
2009-05-01;PA;91428,0;
2009-06-01;PA;111282,0;
2009-07-01;PA;120818,0;
2009-08-01;PA;126907,0;
2009-09-01;PA;132980,0;
2009-10-01;PA;128394,0;
2009-11-01;PA;133536,0;
2009-12-01;PA;130804,0;
2010-01-01;PA;118184,0;
2010-02-01;PA;110659,0;
2010-03-01;PA;124857,0;
2010-04-01;PA;107047,0;
2010-05-01;PA;117699,0;
2010-06-01;PA;138844,0;
2010-07-01;PA;148287,0;
2010-08-01;PA;150136,0;
2010-09-01;PA;153064,0;
2010-10-01;PA;158709,0;
2010-11-01;PA;148366,0;
2010-12-01;PA;164830,0;
2011-01-01;PA;140059,0;
2011-02-01;PA;134612,0;
2011-03-01;PA;130483,0;
2011-04-01;PA;130194,0;
2011-05-01;PA;152468,0;
2011-06-01;PA;159308,0;
2011-07-01;PA;155651,0;
2011-08-01;PA;186980,0;
2011-09-01;PA;162849,0;
2011-10-01;PA;155414,0;
2011-11-01;PA;171352,0;
2011-12-01;PA;176806,0;
2012-01-01;PA;159573,0;
2012-02-01;PA;145702,0;
2012-03-01;PA;167042,0;
2012-04-01;PA;141187,0;
2012-05-01;PA;171029,0;
2012-06-01;PA;172625,0;
2012-07-01;PA;183172,0;
2012-08-01;PA;183430,0;
2012-09-01;PA;182637,0;
2012-10-01;PA;168218,0;
2012-11-01;PA;198949,0;
2012-12-01;PA;169346,0;
2013-01-01;PA;197302,0;
2013-02-01;PA;152624,0;
2013-03-01;PA;175476,0;
2013-04-01;PA;170566,0;
2013-05-01;PA;197499,0;
2013-06-01;PA;174928,0;
2013-07-01;PA;222278,0;
2013-08-01;PA;179082,0;
2013-09-01;PA;211698,0;
2013-10-01;PA;216306,0;
2013-11-01;PA;214322,0;
2013-12-01;PA;206527,0;
2014-01-01;PA;173385,0;
2014-02-01;PA;194793,0;
2014-03-01;PA;178547,0;
2014-04-01;PA;217998,0;
2014-05-01;PA;191981,0;
2014-06-01;PA;193204,0;
2014-07-01;PA;212295,0;
2014-08-01;PA;207853,0;
2014-09-01;PA;222453,0;
2014-10-01;PA;225625,0;
2014-11-01;PA;228943,0;
2014-12-01;PA;210489,0;
2015-01-01;PA;178047,0;
2015-02-01;PA;198319,0;
2015-03-01;PA;192792,0;
2015-04-01;PA;167150,0;
2015-05-01;PA;179879,0;
2015-06-01;PA;194350,0;
2015-07-01;PA;205508,0;
2015-08-01;PA;211647,0;
2015-09-01;PA;208421,0;
2015-10-01;PA;204222,0;
2015-11-01;PA;182339,0;
2015-12-01;PA;172796,0;
2016-01-01;PA;149602,0;
2016-02-01;PA;151880,0;
2016-03-01;PA;156611,0;
2016-04-01;PA;149708,0;
2016-05-01;PA;158758,0;
2016-06-01;PA;175131,0;
2016-07-01;PA;170586,0;
2016-08-01;PA;175167,0;
2016-09-01;PA;170954,0;
2016-10-01;PA;182802,0;
2016-11-01;PA;171904,0;
2016-12-01;PA;148917,0;
2017-01-01;PA;135014,0;
2017-02-01;PA;116872,0;
2017-03-01;PA;131959,0;
2017-04-01;PA;116171,0;
2017-05-01;PA;132242,0;
2017-06-01;PA;135615,0;
2017-07-01;PA;136117,0;174262,8563359955
2017-08-01;PA;136475,0;157679,15489465086
2017-09-01;PA;125300,0;153608,47035435657
2017-10-01;PA;132627,0;154552,8119779682
2017-11-01;PA;135172,0;152091,61758199282
2017-12-01;PA;131376,0;154033,0351060602
2018-01-01;PA;111175,0;161749,14589848544
2018-02-01;PA;80970,0;157112,16805417975
2018-03-01;PA;92173,0;156333,44402060256
2018-04-01;PA;86782,0;160597,69344711164
2018-05-01;PA;85150,0;157207,4745013771
2018-06-01;PA;135094,0;156910,9471193375
2018-07-01;PA;132351,0;172878,9534558364
2018-08-01;PA;133744,0;159827,57340236328
2018-09-01;PA;128527,0;155278,5291171022
2018-10-01;PA;147510,0;154721,37025042833
2018-11-01;PA;138511,0;153582,6473234754
2018-12-01;PA;103294,0;156682,6921590888
2019-01-01;PA;110704,0;170446,09941546153
2019-02-01;PA;91638,0;166483,7534132538
2019-03-01;PA;90744,0;165409,79531018477
2019-04-01;PA;82108,0;168790,03037547733
2019-05-01;PA;97490,0;163863,85616480606
2019-06-01;PA;96803,0;164411,1036236309
2019-07-01;PA;118687,0;196484,20574988675
2019-08-01;PA;109761,0;168977,41868561663
2019-09-01;PA;120188,0;163367,74500131636
2019-10-01;PA;131620,0;164285,42892682954
2019-11-01;PA;125374,0;163060,42668753426
2019-12-01;PA;115811,0;164899,9764307225
2003-01-01;PB;38426,0;
2003-02-01;PB;31672,0;
2003-03-01;PB;28775,0;
2003-04-01;PB;28571,0;
2003-05-01;PB;31613,0;
2003-06-01;PB;26158,0;
2003-07-01;PB;32996,0;
2003-08-01;PB;31318,0;
2003-09-01;PB;34517,0;
2003-10-01;PB;36194,0;
2003-11-01;PB;33993,0;
2003-12-01;PB;38522,0;
2004-01-01;PB;31891,0;
2004-02-01;PB;26089,0;
2004-03-01;PB;32066,0;
2004-04-01;PB;26351,0;
2004-05-01;PB;27348,0;
2004-06-01;PB;25120,0;
2004-07-01;PB;27654,0;
2004-08-01;PB;28168,0;
2004-09-01;PB;34218,0;
2004-10-01;PB;30440,0;
2004-11-01;PB;30988,0;
2004-12-01;PB;34230,0;
2005-01-01;PB;32450,0;
2005-02-01;PB;27763,0;
2005-03-01;PB;30131,0;
2005-04-01;PB;27103,0;
2005-05-01;PB;28053,0;
2005-06-01;PB;21631,0;
2005-07-01;PB;28751,0;
2005-08-01;PB;29638,0;
2005-09-01;PB;29640,0;
2005-10-01;PB;29790,0;
2005-11-01;PB;34715,0;
2005-12-01;PB;45400,0;
2006-01-01;PB;42579,0;
2006-02-01;PB;35468,0;
2006-03-01;PB;40803,0;
2006-04-01;PB;26305,0;
2006-05-01;PB;33667,0;
2006-06-01;PB;28367,2;
2006-07-01;PB;29610,0;
2006-08-01;PB;36666,0;
2006-09-01;PB;38206,2;
2006-10-01;PB;38481,2;
2006-11-01;PB;40313,0;
2006-12-01;PB;40005,0;
2007-01-01;PB;44532,0;
2007-02-01;PB;34753,0;
2007-03-01;PB;41195,0;
2007-04-01;PB;35818,0;
2007-05-01;PB;40250,0;
2007-06-01;PB;33230,0;
2007-07-01;PB;39598,0;
2007-08-01;PB;44056,0;
2007-09-01;PB;42388,0;
2007-10-01;PB;57413,0;
2007-11-01;PB;58177,0;
2007-12-01;PB;51898,0;
2008-01-01;PB;57802,0;
2008-02-01;PB;58541,0;
2008-03-01;PB;56598,0;
2008-04-01;PB;54107,0;
2008-05-01;PB;56019,0;
2008-06-01;PB;46593,0;
2008-07-01;PB;57196,0;
2008-08-01;PB;59179,0;
2008-09-01;PB;62719,0;
2008-10-01;PB;70134,0;
2008-11-01;PB;63163,0;
2008-12-01;PB;65732,0;
2009-01-01;PB;65392,0;
2009-02-01;PB;53551,0;
2009-03-01;PB;62268,0;
2009-04-01;PB;51135,0;
2009-05-01;PB;52819,0;
2009-06-01;PB;53000,0;
2009-07-01;PB;58296,0;
2009-08-01;PB;62618,0;
2009-09-01;PB;69872,0;
2009-10-01;PB;68203,0;
2009-11-01;PB;67340,0;
2009-12-01;PB;70178,0;
2010-01-01;PB;66691,0;
2010-02-01;PB;62169,0;
2010-03-01;PB;73989,0;
2010-04-01;PB;66595,0;
2010-05-01;PB;67561,0;
2010-06-01;PB;65345,0;
2010-07-01;PB;73299,0;
2010-08-01;PB;72335,0;
2010-09-01;PB;72595,0;
2010-10-01;PB;69115,0;
2010-11-01;PB;71732,0;
2010-12-01;PB;72743,0;
2011-01-01;PB;92731,0;
2011-02-01;PB;67200,0;
2011-03-01;PB;89158,0;
2011-04-01;PB;73795,0;
2011-05-01;PB;72218,0;
2011-06-01;PB;73324,0;
2011-07-01;PB;59061,0;
2011-08-01;PB;72088,0;
2011-09-01;PB;89582,0;
2011-10-01;PB;80600,0;
2011-11-01;PB;88150,0;
2011-12-01;PB;88341,0;
2012-01-01;PB;88070,0;
2012-02-01;PB;84384,0;
2012-03-01;PB;102052,0;
2012-04-01;PB;86964,0;
2012-05-01;PB;93287,0;
2012-06-01;PB;79642,0;
2012-07-01;PB;89501,0;
2012-08-01;PB;106453,0;
2012-09-01;PB;90521,0;
2012-10-01;PB;98089,0;
2012-11-01;PB;100169,0;
2012-12-01;PB;84305,0;
2013-01-01;PB;104554,0;
2013-02-01;PB;91518,0;
2013-03-01;PB;100642,0;
2013-04-01;PB;98898,0;
2013-05-01;PB;98165,0;
2013-06-01;PB;86193,0;
2013-07-01;PB;103220,0;
2013-08-01;PB;107230,0;
2013-09-01;PB;107627,0;
2013-10-01;PB;121327,0;
2013-11-01;PB;106266,0;
2013-12-01;PB;97804,0;
2014-01-01;PB;105395,0;
2014-02-01;PB;122635,0;
2014-03-01;PB;109158,0;
2014-04-01;PB;109628,0;
2014-05-01;PB;114262,0;
2014-06-01;PB;98235,0;
2014-07-01;PB;120625,0;
2014-08-01;PB;116514,0;
2014-09-01;PB;117817,0;
2014-10-01;PB;129304,0;
2014-11-01;PB;114337,0;
2014-12-01;PB;105985,0;
2015-01-01;PB;102133,0;
2015-02-01;PB;116700,0;
2015-03-01;PB;100902,0;
2015-04-01;PB;90354,0;
2015-05-01;PB;87950,0;
2015-06-01;PB;82003,0;
2015-07-01;PB;91563,0;
2015-08-01;PB;93003,0;
2015-09-01;PB;98110,0;
2015-10-01;PB;98927,0;
2015-11-01;PB;93897,0;
2015-12-01;PB;84860,0;
2016-01-01;PB;82527,0;
2016-02-01;PB;81529,0;
2016-03-01;PB;88634,0;
2016-04-01;PB;77381,0;
2016-05-01;PB;80817,0;
2016-06-01;PB;76445,0;
2016-07-01;PB;84929,0;
2016-08-01;PB;82776,0;
2016-09-01;PB;81529,0;
2016-10-01;PB;73628,0;
2016-11-01;PB;77286,0;
2016-12-01;PB;74255,0;
2017-01-01;PB;70672,0;
2017-02-01;PB;58962,0;
2017-03-01;PB;73459,0;
2017-04-01;PB;59150,0;
2017-05-01;PB;64833,0;
2017-06-01;PB;63840,0;
2017-07-01;PB;61721,0;94813,39825554335
2017-08-01;PB;69240,0;77502,80574235067
2017-09-01;PB;70048,0;72795,38595001609
2017-10-01;PB;67172,0;74457,60266964728
2017-11-01;PB;64220,0;71194,64678028284
2017-12-01;PB;63021,0;72789,30133870442
2018-01-01;PB;62639,0;74171,5343800406
2018-02-01;PB;53839,0;68820,86273514447
2018-03-01;PB;56652,0;67876,27133147846
2018-04-01;PB;53408,0;71543,87832148664
2018-05-01;PB;50543,0;68272,35944857539
2018-06-01;PB;64699,0;68500,51563732597
2018-07-01;PB;60219,0;92242,28455873049
2018-08-01;PB;64217,0;68935,68141447098
2018-09-01;PB;57591,0;64688,33310266191
2018-10-01;PB;64307,0;64428,24605341154
2018-11-01;PB;61971,0;63272,69519540787
2018-12-01;PB;57480,0;66161,93805190464
2019-01-01;PB;68053,0;68831,91563843924
2019-02-01;PB;55231,0;65818,71749598268
2019-03-01;PB;53723,0;64520,88745287745
2019-04-01;PB;57457,0;67493,03435118904
2019-05-01;PB;62755,0;63131,809587557276
2019-06-01;PB;48148,0;63886,78062399165
2019-07-01;PB;62190,0;91020,9273966749
2019-08-01;PB;62219,0;66124,68748550821
2019-09-01;PB;61329,0;63955,20691939688
2019-10-01;PB;81988,0;64883,08670580597
2019-11-01;PB;79341,0;64030,16803711295
2019-12-01;PB;76646,0;65221,81614875479
2003-01-01;PE;99743,0;
2003-02-01;PE;86997,0;
2003-03-01;PE;83033,0;
2003-04-01;PE;82302,0;
2003-05-01;PE;80217,0;
2003-06-01;PE;67240,0;
2003-07-01;PE;83181,0;
2003-08-01;PE;82075,0;
2003-09-01;PE;85846,0;
2003-10-01;PE;90177,0;
2003-11-01;PE;86905,0;
2003-12-01;PE;86156,0;
2004-01-01;PE;76341,0;
2004-02-01;PE;65040,0;
2004-03-01;PE;88306,0;
2004-04-01;PE;74323,0;
2004-05-01;PE;78114,0;
2004-06-01;PE;69976,0;
2004-07-01;PE;84203,0;
2004-08-01;PE;80313,0;
2004-09-01;PE;87563,0;
2004-10-01;PE;80640,0;
2004-11-01;PE;78585,0;
2004-12-01;PE;87633,0;
2005-01-01;PE;84896,0;
2005-02-01;PE;81240,0;
2005-03-01;PE;100925,0;
2005-04-01;PE;83152,0;
2005-05-01;PE;81128,0;
2005-06-01;PE;64348,0;
2005-07-01;PE;81509,0;
2005-08-01;PE;65400,0;
2005-09-01;PE;73556,0;
2005-10-01;PE;82506,0;
2005-11-01;PE;79647,0;
2005-12-01;PE;101349,0;
2006-01-01;PE;106786,0;
2006-02-01;PE;94145,0;
2006-03-01;PE;116660,0;
2006-04-01;PE;83930,0;
2006-05-01;PE;100055,0;
2006-06-01;PE;85454,0;
2006-07-01;PE;88345,0;
2006-08-01;PE;103376,0;
2006-09-01;PE;104198,0;
2006-10-01;PE;101954,0;
2006-11-01;PE;104742,0;
2006-12-01;PE;103693,0;
2007-01-01;PE;116887,0;
2007-02-01;PE;92475,0;
2007-03-01;PE;105918,0;
2007-04-01;PE;92821,0;
2007-05-01;PE;103828,0;
2007-06-01;PE;93844,0;
2007-07-01;PE;107275,0;
2007-08-01;PE;114591,0;
2007-09-01;PE;108729,0;
2007-10-01;PE;129513,0;
2007-11-01;PE;129760,0;
2007-12-01;PE;124946,0;
2008-01-01;PE;138629,0;
2008-02-01;PE;125365,0;
2008-03-01;PE;131963,0;
2008-04-01;PE;141156,0;
2008-05-01;PE;135009,0;
2008-06-01;PE;112269,0;
2008-07-01;PE;140272,0;
2008-08-01;PE;139433,0;
2008-09-01;PE;161268,0;
2008-10-01;PE;170072,0;
2008-11-01;PE;158634,0;
2008-12-01;PE;163083,0;
2009-01-01;PE;157457,0;
2009-02-01;PE;128977,0;
2009-03-01;PE;159122,0;
2009-04-01;PE;139260,0;
2009-05-01;PE;141445,0;
2009-06-01;PE;135358,0;
2009-07-01;PE;161457,0;
2009-08-01;PE;161217,0;
2009-09-01;PE;169015,0;
2009-10-01;PE;176694,0;
2009-11-01;PE;177916,0;
2009-12-01;PE;171020,0;
2010-01-01;PE;171600,0;
2010-02-01;PE;152381,0;
2010-03-01;PE;195572,0;
2010-04-01;PE;171479,0;
2010-05-01;PE;174310,0;
2010-06-01;PE;175701,0;
2010-07-01;PE;203870,0;
2010-08-01;PE;211944,0;
2010-09-01;PE;214065,0;
2010-10-01;PE;223199,0;
2010-11-01;PE;243761,0;
2010-12-01;PE;269049,0;
2011-01-01;PE;214807,0;
2011-02-01;PE;177932,0;
2011-03-01;PE;195635,0;
2011-04-01;PE;174575,0;
2011-05-01;PE;204844,0;
2011-06-01;PE;197308,0;
2011-07-01;PE;187852,0;
2011-08-01;PE;231788,0;
2011-09-01;PE;247553,0;
2011-10-01;PE;215441,0;
2011-11-01;PE;242116,0;
2011-12-01;PE;206262,0;
2012-01-01;PE;223244,0;
2012-02-01;PE;201890,0;
2012-03-01;PE;259377,0;
2012-04-01;PE;228092,0;
2012-05-01;PE;244391,0;
2012-06-01;PE;199660,0;
2012-07-01;PE;214103,0;
2012-08-01;PE;242041,0;
2012-09-01;PE;213905,0;
2012-10-01;PE;244302,0;
2012-11-01;PE;237460,0;
2012-12-01;PE;219765,0;
2013-01-01;PE;248815,0;
2013-02-01;PE;219363,0;
2013-03-01;PE;251351,0;
2013-04-01;PE;254150,0;
2013-05-01;PE;242668,0;
2013-06-01;PE;205044,0;
2013-07-01;PE;239702,0;
2013-08-01;PE;256306,0;
2013-09-01;PE;272593,0;
2013-10-01;PE;282662,0;
2013-11-01;PE;265250,0;
2013-12-01;PE;244117,0;
2014-01-01;PE;251834,0;
2014-02-01;PE;280855,0;
2014-03-01;PE;260913,0;
2014-04-01;PE;255103,0;
2014-05-01;PE;251169,0;
2014-06-01;PE;209407,0;
2014-07-01;PE;254967,0;
2014-08-01;PE;236863,0;
2014-09-01;PE;243733,0;
2014-10-01;PE;258366,0;
2014-11-01;PE;234085,0;
2014-12-01;PE;226321,0;
2015-01-01;PE;203280,0;
2015-02-01;PE;242066,0;
2015-03-01;PE;237113,0;
2015-04-01;PE;215936,0;
2015-05-01;PE;215320,0;
2015-06-01;PE;185526,0;
2015-07-01;PE;196313,0;
2015-08-01;PE;205217,0;
2015-09-01;PE;206380,0;
2015-10-01;PE;205342,0;
2015-11-01;PE;184442,0;
2015-12-01;PE;173109,0;
2016-01-01;PE;167306,0;
2016-02-01;PE;166290,0;
2016-03-01;PE;179553,0;
2016-04-01;PE;170348,0;
2016-05-01;PE;164996,0;
2016-06-01;PE;167532,0;
2016-07-01;PE;178598,0;
2016-08-01;PE;177848,0;
2016-09-01;PE;169701,0;
2016-10-01;PE;163018,0;
2016-11-01;PE;171443,0;
2016-12-01;PE;163938,0;
2017-01-01;PE;177729,0;
2017-02-01;PE;143388,0;
2017-03-01;PE;188227,0;
2017-04-01;PE;143049,0;
2017-05-01;PE;148068,0;
2017-06-01;PE;133872,0;
2017-07-01;PE;131464,0;188229,74285502476
2017-08-01;PE;151370,0;169486,44362405315
2017-09-01;PE;154276,0;165092,061758238
2017-10-01;PE;153331,0;165413,91428146872
2017-11-01;PE;152600,0;163126,24017924827
2017-12-01;PE;136567,0;164015,68350460008
2018-01-01;PE;144855,0;160167,0278440661
2018-02-01;PE;126352,0;163117,62063740334
2018-03-01;PE;138148,0;162480,70161581784
2018-04-01;PE;129978,0;166006,7127239965
2018-05-01;PE;109083,0;163411,65259903314
2018-06-01;PE;147440,0;162648,02542726666
2018-07-01;PE;132500,0;184412,23871936323
2018-08-01;PE;158533,0;162866,8299347856
2018-09-01;PE;133813,0;158216,98560207424
2018-10-01;PE;155827,0;158587,71278825635
2018-11-01;PE;146197,0;157287,39572070702
2018-12-01;PE;122278,0;159824,79066657065
2019-01-01;PE;149983,0;151051,04150727903
2019-02-01;PE;123483,0;155406,10071219777
2019-03-01;PE;125104,0;154247,77842391306
2019-04-01;PE;129633,0;157709,70650523488
2019-05-01;PE;138233,0;154892,13448970934
2019-06-01;PE;109657,0;153759,35202525248
2019-07-01;PE;128809,0;187074,39645583514
2019-08-01;PE;140408,0;159198,366829122
2019-09-01;PE;134634,0;153211,46740968316
2019-10-01;PE;189040,0;154925,75917130947
2019-11-01;PE;166406,0;154097,6072501996
2019-12-01;PE;155456,0;155623,02444394887
2003-01-01;PI;21844,0;
2003-02-01;PI;15814,0;
2003-03-01;PI;16067,0;
2003-04-01;PI;14938,0;
2003-05-01;PI;17765,0;
2003-06-01;PI;17561,0;
2003-07-01;PI;21260,0;
2003-08-01;PI;20367,0;
2003-09-01;PI;21737,0;
2003-10-01;PI;23881,0;
2003-11-01;PI;23709,0;
2003-12-01;PI;23943,0;
2004-01-01;PI;18413,0;
2004-02-01;PI;16605,0;
